# phMode         phFreq        naCouplingDelta          fittedDelta 
76.000000       7145735480503.769531       -0.000000000000000000000000429762         426.068361044184769070852780714631 
77.000000       7201766351650.150391       0.000000000000000000000000788236         422.556711764079409476835280656815 
78.000000       7207178698592.201172       0.000000000000000000000000436878         422.218542887424405307683628052473 
79.000000       7207179225042.348633       -0.000000000000000000000000458382         422.218510003239146044506924226880 
80.000000       7233725931601.844727       0.000000000000000000000000288397         420.562512442669628853764152154326 
81.000000       7233726224389.888672       -0.000000000000000000000000057234         420.562494202864172621048055589199 
82.000000       7314953010580.821289       -0.000000000000000000000000271817         415.523167736558491469622822478414 
83.000000       7433556324951.319336       -0.000000000000000000000000216316         408.240445528144277886894997209311 
84.000000       7544227606763.753906       0.000000000000000000000000305425         401.526363348499160110804950818419 
85.000000       7544228553658.045898       0.000000000000000000000000993618         401.526306242483258301945170387626 
86.000000       7601635760519.735352       0.000000000000000000000001093295         398.074858713056357828463660553098 
87.000000       7633227585523.916992       0.000000000000000000000001055697         396.184644278391090210789116099477 
88.000000       7633229516310.878906       -0.000000000000000000000001523523         396.184528953818869467795593664050 
89.000000       7725389395010.685547       0.000000000000000000000000203163         390.707665325260734334733569994569 
90.000000       7725390783506.392578       0.000000000000000000000000318000         390.707583229254851175937801599503 
91.000000       7740539935751.337891       -0.000000000000000000000000594395         389.812630084950512809882638975978 
92.000000       7775230027301.948242       0.000000000000000000000000928826         387.768955191520717562525533139706 
93.000000       7775230773840.725586       -0.000000000000000000000000677147         387.768911296334465532709145918489 
94.000000       7895810813426.895508       0.000000000000000000000000530155         380.726941027624150137853575870395 
95.000000       7895811752893.074219       -0.000000000000000000000000436193         380.726886536080314726859796792269 
96.000000       7975933399157.999023       0.000000000000000000000000261980         376.100864567206997435278026387095 
97.000000       7975934720912.668945       -0.000000000000000000000000157082         376.100788603230682838329812511802 
98.000000       7996223827057.570312       -0.000000000000000000000001273181         374.936096702759414256433956325054 
99.000000       8004279352005.699219       -0.000000000000000000000000410237         374.474428259967453413992188870907 
100.000000       8051727344635.481445       -0.000000000000000000000000676555         371.763886558436297491425648331642 
101.000000       8051727906803.579102       0.000000000000000000000001093962         371.763854532255209051072597503662 
102.000000       8125158204219.716797       0.000000000000000000000000344355         367.598517634948507293302100151777 
103.000000       8211883327989.535156       -0.000000000000000000000000904713         362.725224489688116591423749923706 
104.000000       8211884885480.766602       -0.000000000000000000000000803876         362.725137420057137660478474572301 
105.000000       8280620786983.990234       -0.000000000000000000000000711586         358.898272659307338017242727801204 
106.000000       8289972725397.647461       -0.000000000000000000000000869249         358.380036200838276272406801581383 
107.000000       8313407267868.249023       0.000000000000000000000001190930         357.083972932653637144539970904589 
108.000000       8404184267048.446289       0.000000000000000000000000893853         352.098018351862378949590492993593 
109.000000       8442250979181.127930       -0.000000000000000000000000952526         350.023524623454193260840838775039 
110.000000       8442252793974.749023       -0.000000000000000000000001271258         350.023425953974197000206913799047 
111.000000       8545411626444.924805       -0.000000000000000000000000035053         344.450141363305817776563344523311 
112.000000       8577579292971.174805       -0.000000000000000000000000402781         342.726720920668640246731229126453 
113.000000       8577581474837.126953       0.000000000000000000000000208744         342.726604257933900044008623808622 
114.000000       8579071867295.449219       0.000000000000000000000000016011         342.646921484151278036733856424689 
115.000000       8672664388039.064453       0.000000000000000000000001791307         337.672618933701016885606804862618 
116.000000       8672665133832.117188       -0.000000000000000000000000207953         337.672579527590016823523910716176 
117.000000       8798415325871.357422       -0.000000000000000000000000421531         331.080604939668489805626450106502 
118.000000       8798416287875.619141       0.000000000000000000000000803733         331.080554910665000534208957105875 
119.000000       8881478270284.117188       0.000000000000000000000000132730         326.783708836216021609288873150945 
120.000000       8885202244062.708984       -0.000000000000000000000001039274         326.592132011533010427228873595595 
121.000000       8916752738596.845703       -0.000000000000000000000000785366         324.972710273399059133225819095969 
122.000000       8916754121547.429688       -0.000000000000000000000000472814         324.972639433153346999461064115167 
123.000000       8939547893793.365234       -0.000000000000000000000000574025         323.806762137538726165075786411762 
124.000000       9016739310262.755859       -0.000000000000000000000000821937         319.883881557359472935786470770836 
125.000000       9016741834778.046875       0.000000000000000000000000479937         319.883753901053751178551465272903 
126.000000       9077621373288.068359       0.000000000000000000000000211788         316.817428456983122941892361268401 
127.000000       9077621900253.890625       0.000000000000000000000000503521         316.817402020316990274295676499605 
128.000000       9086980079421.482422       -0.000000000000000000000000193430         316.348210192223746162198949605227 
129.000000       9093868245238.208984       0.000000000000000000000000683380         316.003223688527043577778385952115 
130.000000       9127535963175.781250       0.000000000000000000000000378601         314.321474686341559845459414646029 
131.000000       9127536333888.351562       0.000000000000000000000000255577         314.321456209508426127285929396749 
132.000000       9268929947972.605469       -0.000000000000000000000000498091         307.339329273458474744984414428473 
133.000000       9268931151977.117188       -0.000000000000000000000001419402         307.339270372091050376184284687042 
134.000000       9285117612641.966797       0.000000000000000000000000475890         306.548258358033649528806563466787 
135.000000       9369705267201.458984       -0.000000000000000000000000225965         302.442148550414628971338970586658 
136.000000       9369706222111.109375       -0.000000000000000000000000647278         302.442102457453813713073031976819 
137.000000       9435252308171.583984       0.000000000000000000000000501675         299.292067221365414297906681895256 
138.000000       9435252615087.927734       -0.000000000000000000000000723804         299.292052536193921241647331044078 
139.000000       9527338524576.314453       0.000000000000000000000000583945         294.913168718866074868856230750680 
140.000000       9641447505344.111328       -0.000000000000000000000000078528         289.562177561910289114166516810656 
141.000000       9641448666902.693359       0.000000000000000000000000691809         289.562123513579024347563972696662 
142.000000       9649628079132.320312       -0.000000000000000000000000146716         289.181740534087396099494071677327 
143.000000       9699132579052.945312       -0.000000000000000000000000191406         286.888581171601344976807013154030 
144.000000       9751042526681.505859       0.000000000000000000000000121393         284.500627575969474492012523114681 
145.000000       9836292829650.812500       0.000000000000000000000000012666         280.615737707698087888275040313601 
146.000000       9836876848100.615234       0.000000000000000000000000119041         280.589280931444420730258570984006 
147.000000       9845717453427.517578       0.000000000000000000000000393105         280.189050947806947533536003902555 
148.000000       9845718634319.441406       0.000000000000000000000000206884         280.188997519377267053641844540834 
149.000000       9861455913414.847656       -0.000000000000000000000000449379         279.477752165712956866627791896462 
150.000000       9861457198663.367188       -0.000000000000000000000000211704         279.477694142187999659654451534152 
151.000000       9923005692313.503906       0.000000000000000000000000398704         276.710854473978827172686578705907 
152.000000       10059506802910.158203       0.000000000000000000000000056073         270.658497135931554566923296079040 
153.000000       10059507561693.996094       0.000000000000000000000000534821         270.658463811795002129656495526433 
154.000000       10085134700172.531250       -0.000000000000000000000000173424         269.534994673284131749824155122042 
155.000000       10166165095321.386719       0.000000000000000000000000287703         266.009193278372833901812555268407 
156.000000       10166167256116.337891       -0.000000000000000000000000125947         266.009099792880931545369094237685 
157.000000       10195122089051.083984       -0.000000000000000000000000123791         264.758941502843242687958991155028 
158.000000       10231029816941.794922       0.000000000000000000000000325024         263.215668919980657847190741449594 
159.000000       10231030037461.291016       0.000000000000000000000000560934         263.215659466352121853560674935579 
160.000000       10327597314553.480469       -0.000000000000000000000000021395         259.104049183573692971549462527037 
161.000000       10327598890839.380859       0.000000000000000000000000519863         259.103982528207154700794490054250 
162.000000       10335565834858.367188       0.000000000000000000000000071583         258.767280547860252681857673451304 
163.000000       10399104323746.150391       0.000000000000000000000000125772         256.095630119800318880152190104127 
164.000000       10399105368340.289062       -0.000000000000000000000000589746         256.095586395773523236130131408572 
165.000000       10448018019740.697266       -0.000000000000000000000000137296         254.055370927437138561799656599760 
166.000000       10494973040147.099609       0.000000000000000000000000506054         252.110211103302276569593232125044 
167.000000       10494974192225.685547       0.000000000000000000000000184607         252.110163537841600600586389191449 
168.000000       10582926806390.216797       0.000000000000000000000000383131         248.501762987351327183205285109580 
169.000000       10623996632248.347656       -0.000000000000000000000000350524         246.832408182544725150364683941007 
170.000000       10623998504485.869141       -0.000000000000000000000000002582         246.832332307690705874847481027246 
171.000000       10633684698817.947266       0.000000000000000000000000855178         246.440061484642427558355848304927 
172.000000       10698607405826.294922       0.000000000000000000000000191422         243.824975701021031682103057391942 
173.000000       10698607603897.578125       0.000000000000000000000000415267         243.824967760187945486904936842620 
174.000000       10751295674557.529297       0.000000000000000000000000487120         241.720721516802825590275460854173 
175.000000       10752160466511.726562       -0.000000000000000000000000541159         241.686317848339371039401157759130 
176.000000       10752161971665.357422       -0.000000000000000000000000024722         241.686257973194074111233931034803 
177.000000       10851515141235.357422       0.000000000000000000000000387930         237.762448515262263981639989651740 
178.000000       10851515291705.900391       0.000000000000000000000000176283         237.762442615621552022275864146650 
179.000000       10927434467315.019531       -0.000000000000000000000000439765         234.802281119763193828475777991116 
180.000000       10929632718633.476562       0.000000000000000000000000139529         234.717058716202842560960561968386 
181.000000       10929633733998.890625       0.000000000000000000000000309925         234.717019358590192723568179644644 
182.000000       10987634736250.294922       -0.000000000000000000000000256053         232.478329320888860820559784770012 
183.000000       10990383618363.542969       0.000000000000000000000000174608         232.372702393869502657253178767860 
184.000000       10990385032267.666016       0.000000000000000000000000081636         232.372648075010260981798637658358 
185.000000       11085776338578.087891       -0.000000000000000000000000081654         228.733567924666544968204107135534 
186.000000       11085776965574.453125       -0.000000000000000000000000277903         228.733544173304210289643378928304 
187.000000       11100107543961.556641       0.000000000000000000000000668892         228.191259316061461959179723635316 
188.000000       11124098057927.347656       0.000000000000000000000000037730         227.285999557226659817388281226158 
189.000000       11184390392558.337891       0.000000000000000000000000437877         225.025068474019406039587920531631 
190.000000       11235302015758.058594       -0.000000000000000000000000078729         223.131593163284009051494649611413 
191.000000       11235302636172.941406       -0.000000000000000000000000148157         223.131570176337305611014016903937 
192.000000       11320573259139.347656       0.000000000000000000000000163255         219.992181722112860597917460836470 
193.000000       11320574139881.488281       0.000000000000000000000000303310         219.992149501646622411499265581369 
194.000000       11328227641175.255859       -0.000000000000000000000000134004         219.712318910950642703028279356658 
195.000000       11328228156754.275391       -0.000000000000000000000000523225         219.712300070894656300879432819784 
196.000000       11427445829076.857422       0.000000000000000000000000313424         216.113482696712310371367493644357 
197.000000       11427446730993.289062       0.000000000000000000000000170036         216.113450224745776040435885079205 
198.000000       11445360826162.767578       0.000000000000000000000000169920         215.469348940904723122002906166017 
199.000000       11568372692561.363281       0.000000000000000000000000228811         211.092952350178734377550426870584 
200.000000       11568373132399.720703       -0.000000000000000000000000717076         211.092936846395929251229972578585 
201.000000       11574321054010.792969       -0.000000000000000000000000089383         210.883373577419604316673940047622 
202.000000       11588453874326.488281       -0.000000000000000000000000188609         210.386184571109453145254519768059 
203.000000       11598094357056.375000       0.000000000000000000000000372409         210.047642276145268169784685596824 
204.000000       11598095080743.650391       0.000000000000000000000000251087         210.047616881085218665248248726130 
205.000000       11628812263067.351562       0.000000000000000000000000039241         208.972208643872079392167506739497 
206.000000       11669262534648.021484       -0.000000000000000000000000483589         207.563635988723035552538931369781 
207.000000       11669264779717.105469       0.000000000000000000000000247464         207.563558049025147056454443372786 
208.000000       11675146939824.734375       0.000000000000000000000001073953         207.359444160098405518510844558477 
209.000000       11685387434815.003906       -0.000000000000000000000000115880         207.004527042225163313560187816620 
210.000000       11721085273285.126953       0.000000000000000000000000057215         205.771598188055577338673174381256 
211.000000       11721085899260.222656       -0.000000000000000000000000060966         205.771576626591780723174451850355 
212.000000       11749124111140.476562       -0.000000000000000000000000224426         204.807861445678724976460216566920 
213.000000       11833214870100.781250       0.000000000000000000000000256454         201.942017122436737963653285987675 
214.000000       11895671799696.380859       0.000000000000000000000000057635         199.837065912835072367670363746583 
215.000000       11937261320896.957031       0.000000000000000000000000410876         198.446475421973445918411016464233 
216.000000       11937262229422.539062       -0.000000000000000000000000201948         198.446445140782600446982542052865 
217.000000       11981279411851.031250       0.000000000000000000000000096167         196.984274379749734862343757413328 
218.000000       11981280035667.658203       0.000000000000000000000000326389         196.984253727351386942245881073177 
219.000000       12033055450423.015625       -0.000000000000000000000000398374         195.276924409469870624889153987169 
220.000000       12078815843582.460938       -0.000000000000000000000000159210         193.779180261478586544399149715900 
221.000000       12078816391868.078125       -0.000000000000000000000000108433         193.779162378929243004677118733525 
222.000000       12104526808826.515625       0.000000000000000000000000124026         192.942260017401622462784871459007 
223.000000       12132298336779.300781       0.000000000000000000000000631176         192.041972191918375756358727812767 
224.000000       12132299819166.576172       -0.000000000000000000000000287852         192.041924238904044841547147370875 
225.000000       12166742863801.603516       -0.000000000000000000000000040278         190.930689637672998060224927030504 
226.000000       12170635143823.763672       0.000000000000000000000000029244         190.805483166924005900000338442624 
227.000000       12188136597309.644531       0.000000000000000000000000098268         190.243424559568211407167837023735 
228.000000       12188136893192.007812       -0.000000000000000000000000232423         190.243415070117094956003711558878 
229.000000       12234940256643.855469       -0.000000000000000000000000157629         188.747752606958556498284451663494 
230.000000       12234941505824.296875       0.000000000000000000000000013018         188.747712831654496312694391235709 
231.000000       12271300897394.382812       0.000000000000000000000000179026         187.593231595360435903785401023924 
232.000000       12271301226486.966797       0.000000000000000000000000104739         187.593221175336452688497956842184 
233.000000       12293448832122.916016       -0.000000000000000000000000108982         186.893162291003648078913101926446 
234.000000       12318187291976.019531       0.000000000000000000000000511104         186.114038038588063272982253693044 
235.000000       12318187417224.751953       0.000000000000000000000000095046         186.114034101488840633464860729873 
236.000000       12334445819687.400391       -0.000000000000000000000000226488         185.603605791834070259938016533852 
237.000000       12404468134930.056641       -0.000000000000000000000000325947         183.419900943147297311952570453286 
238.000000       12404468936726.812500       0.000000000000000000000000062964         183.419876073891373380320146679878 
239.000000       12527109979147.310547       -0.000000000000000000000000204145         179.651928963117143212002702057362 
240.000000       12527111517055.841797       0.000000000000000000000000079552         179.651882162498907291592331603169 
241.000000       12570681152737.271484       -0.000000000000000000000000170299         178.330488876301245682043372653425 
242.000000       12571236468977.908203       -0.000000000000000000000000296667         178.313704911176330369926290586591 
243.000000       12657395444883.404297       0.000000000000000000000000101826         175.727160832841548199212411418557 
244.000000       12657395616137.826172       0.000000000000000000000000391715         175.727155726191739404384861700237 
245.000000       12696261811230.246094       0.000000000000000000000000337717         174.571715846506236857749172486365 
246.000000       12696261858735.847656       0.000000000000000000000000104998         174.571714438516835343762068077922 
247.000000       12742528309422.789062       -0.000000000000000000000000436152         173.205405536890538087391178123653 
248.000000       12761524563689.107422       0.000000000000000000000000221612         172.647282449872648157906951382756 
249.000000       12762878936461.447266       0.000000000000000000000000442285         172.607553471129307354203774593771 
250.000000       12762880382283.357422       0.000000000000000000000000239502         172.607511064101771580681088380516 
251.000000       12812635562329.423828       0.000000000000000000000000292692         171.153834671228509023421793244779 
252.000000       12852228298422.095703       0.000000000000000000000000289646         170.005155306574579299194738268852 
253.000000       12943196410526.578125       0.000000000000000000000000232452         167.392889344303370080524473451078 
254.000000       12943197313057.130859       0.000000000000000000000000081991         167.392863612130383899057051166892 
255.000000       12959604889914.767578       -0.000000000000000000000000083501         166.925669232460023749808897264302 
256.000000       12997383456000.566406       0.000000000000000000000000309252         165.854534844684195604713750071824 
257.000000       12997384386718.707031       -0.000000000000000000000000067200         165.854508534618986459463485516608 
258.000000       13016780065461.154297       0.000000000000000000000000019687         165.307058938749037224624771624804 
259.000000       13016780761543.337891       -0.000000000000000000000000165764         165.307039321656418451311765238643 
260.000000       13054463632431.949219       -0.000000000000000000000000282681         164.248208980694329284233390353620 
261.000000       13054464995966.390625       -0.000000000000000000000000089456         164.248170781426409803316346369684 
262.000000       13119994873262.574219       0.000000000000000000000000381540         162.421837644654033283586613833904 
263.000000       13142096589421.179688       -0.000000000000000000000000113489         161.810116516363336813810747116804 
264.000000       13142096794115.683594       0.000000000000000000000000017877         161.810110860833049173379549756646 
265.000000       13206389524902.902344       0.000000000000000000000000462334         160.042778880022922294301679357886 
266.000000       13216580296828.714844       0.000000000000000000000000263206         159.764297369258258640911662951112 
267.000000       13216580592399.746094       0.000000000000000000000000085043         159.764289298768176195153500884771 
268.000000       13246519461934.128906       0.000000000000000000000000209842         158.948755896580934177109156735241 
269.000000       13255594541463.416016       -0.000000000000000000000000215572         158.702315983434431245768791995943 
270.000000       13255594882539.621094       -0.000000000000000000000000023270         158.702306727954891130139003507793 
271.000000       13299027850267.810547       0.000000000000000000000000021082         157.527763699224266247256309725344 
272.000000       13299028555214.593750       0.000000000000000000000000565615         157.527744701333205057380837388337 
273.000000       13322350684890.957031       0.000000000000000000000000160837         156.900391865464456486733979545534 
274.000000       13330959040479.064453       -0.000000000000000000000000086808         156.669419320123978422998334281147 
275.000000       13375879840582.191406       0.000000000000000000000000043416         155.469263109120731769507983699441 
276.000000       13394935771122.085938       0.000000000000000000000000455515         154.962731701688085195200983434916 
277.000000       13424331966026.705078       0.000000000000000000000000024165         154.184354618555630622722674161196 
278.000000       13437997992413.427734       0.000000000000000000000000226051         153.823735131830630962213035672903 
279.000000       13437998636184.570312       0.000000000000000000000000130333         153.823718162497584671655204147100 
280.000000       13471067208856.607422       -0.000000000000000000000000034976         152.954351731570000083593185991049 
281.000000       13471067754528.607422       0.000000000000000000000000224782         152.954337423801035811266046948731 
282.000000       13509168625103.531250       0.000000000000000000000000031239         151.958349889681613831271533854306 
283.000000       13509169202005.335938       0.000000000000000000000000397016         151.958334854872930463898228481412 
284.000000       13530618681540.867188       -0.000000000000000000000000049462         151.400291177709306111864862032235 
285.000000       13565069837121.150391       0.000000000000000000000000155336         150.507985378065995973884128034115 
286.000000       13565070589938.169922       -0.000000000000000000000000268481         150.507965933354938670163392089307 
287.000000       13572145740048.835938       -0.000000000000000000000000033285         150.325323469514074758990318514407 
288.000000       13572145977039.996094       -0.000000000000000000000000123201         150.325317355136689911887515336275 
289.000000       13632974227954.273438       0.000000000000000000000000064345         148.763568433556173431497882120311 
290.000000       13653666858651.841797       -0.000000000000000000000000117017         148.235752439175939798587933182716 
291.000000       13653666981510.755859       0.000000000000000000000000085686         148.235749310557480384886730462313 
292.000000       13717620051610.388672       0.000000000000000000000000394383         146.615505772639323822659207507968 
293.000000       13760575340874.007812       -0.000000000000000000000000361566         145.536545618229183673975057899952 
294.000000       13783551943490.322266       0.000000000000000000000000219314         144.962466327695636891803587786853 
295.000000       13783552072172.419922       0.000000000000000000000000238759         144.962463118462295597055344842374 
296.000000       13805568096028.498047       0.000000000000000000000000364068         144.414371811855772875787806697190 
297.000000       13805568398590.333984       -0.000000000000000000000000118462         144.414364292884101814706809818745 
298.000000       13861309214572.701172       -0.000000000000000000000000855509         143.035346966169726101725245825946 
299.000000       13894291723989.599609       -0.000000000000000000000000132005         142.225180458436682329192990437150 
300.000000       13909812241295.937500       0.000000000000000000000000397524         141.845430522683869867250905372202 
301.000000       13909812578080.910156       0.000000000000000000000000092360         141.845422292674356867792084813118 
302.000000       13937149770061.429688       0.000000000000000000000000028919         141.178855263149500842700945213437 
303.000000       13937149979863.095703       -0.000000000000000000000000476665         141.178850158801765246607828885317 
304.000000       13952438176860.121094       0.000000000000000000000000009825         140.807356303498295346798840910196 
305.000000       13963056119435.595703       -0.000000000000000000000000149020         140.549886001685337078015436418355 
306.000000       13987340388566.564453       0.000000000000000000000000078777         139.962683968019632629875559359789 
307.000000       13987341370239.419922       -0.000000000000000000000000491787         139.962660277379484341508941724896 
308.000000       14067474047210.841797       0.000000000000000000000000268771         138.041301275022107120094005949795 
309.000000       14067474723034.558594       -0.000000000000000000000000518452         138.041285175482613567510270513594 
310.000000       14071773315862.130859       -0.000000000000000000000000113748         137.938919305288806071985163725913 
311.000000       14123180021131.947266       0.000000000000000000000000512294         136.720237005324264600858441554010 
312.000000       14123180700020.246094       -0.000000000000000000000000208204         136.720220978079254336989833973348 
313.000000       14139577590526.488281       -0.000000000000000000000000188405         136.333636064756547057186253368855 
314.000000       14187825489665.531250       -0.000000000000000000000000339785         135.202054291730121349246473982930 
315.000000       14187825922975.892578       -0.000000000000000000000000275303         135.202044168820066261105239391327 
316.000000       14248403136270.693359       0.000000000000000000000000049387         133.793789622033102659770520403981 
317.000000       14249442736635.591797       -0.000000000000000000000000140574         133.769742517860095176729373633862 
318.000000       14249443002844.126953       -0.000000000000000000000000060977         133.769736360683083375988644547760 
319.000000       14278161454731.566406       -0.000000000000000000000000108481         133.107051142146445954494993202388 
320.000000       14278161959874.507812       -0.000000000000000000000000260504         133.107039513045265266555361449718 
321.000000       14296758861392.642578       -0.000000000000000000000000348910         132.679559543540364074942772276700 
322.000000       14380814385012.724609       -0.000000000000000000000000001083         130.763466831597639838946633972228 
323.000000       14380814733937.279297       0.000000000000000000000000096745         130.763458931990868450156995095313 
324.000000       14387845326012.964844       0.000000000000000000000000216959         130.604378398476711709008668549359 
325.000000       14411933668101.287109       0.000000000000000000000000092904         130.060714155909181499737314879894 
326.000000       14432851059641.611328       -0.000000000000000000000000100679         129.590346261230166646782890893519 
327.000000       14499304628032.541016       0.000000000000000000000000057248         128.106618271015719301431090570986 
328.000000       14499304875679.464844       0.000000000000000000000000112395         128.106612771675685280570178292692 
329.000000       14540973344731.564453       0.000000000000000000000000231171         127.184450084951862436355440877378 
330.000000       14540974166599.621094       0.000000000000000000000000313253         127.184431958100759629815001972020 
331.000000       14563349192076.230469       -0.000000000000000000000000071479         126.691837445573810327914543449879 
332.000000       14575868525360.990234       0.000000000000000000000000237213         126.417005112045316650437598582357 
333.000000       14575868991733.468750       0.000000000000000000000000027020         126.416994884421839628885209094733 
334.000000       14598734592985.718750       0.000000000000000000000000025167         125.916485456693877154066285584122 
