# FQM_w,     FQM_I,     DCL_I,     ACL_I
-19.450000       -0.006553       -0.004759       -0.006520
-19.440000       -0.006540       -0.004996       -0.006507
-19.430000       -0.006527       -0.005351       -0.006494
-19.420000       -0.006513       -0.005792       -0.006481
-19.410000       -0.006500       -0.006276       -0.006468
-19.400000       -0.006487       -0.006761       -0.006454
-19.390000       -0.006474       -0.007200       -0.006441
-19.380000       -0.006460       -0.007554       -0.006428
-19.370000       -0.006447       -0.007789       -0.006415
-19.360000       -0.006434       -0.007884       -0.006402
-19.350000       -0.006421       -0.007827       -0.006389
-19.340000       -0.006408       -0.007624       -0.006376
-19.330000       -0.006395       -0.007290       -0.006363
-19.320000       -0.006381       -0.006854       -0.006350
-19.310000       -0.006368       -0.006355       -0.006337
-19.300000       -0.006355       -0.005834       -0.006324
-19.290000       -0.006342       -0.005338       -0.006311
-19.280000       -0.006329       -0.004908       -0.006298
-19.270000       -0.006316       -0.004583       -0.006285
-19.260000       -0.006303       -0.004389       -0.006272
-19.250000       -0.006290       -0.004343       -0.006259
-19.240000       -0.006277       -0.004447       -0.006246
-19.230000       -0.006264       -0.004690       -0.006233
-19.220000       -0.006250       -0.005050       -0.006220
-19.210000       -0.006237       -0.005492       -0.006208
-19.200000       -0.006224       -0.005976       -0.006195
-19.190000       -0.006211       -0.006457       -0.006182
-19.180000       -0.006198       -0.006891       -0.006169
-19.170000       -0.006185       -0.007238       -0.006156
-19.160000       -0.006172       -0.007465       -0.006143
-19.150000       -0.006159       -0.007551       -0.006130
-19.140000       -0.006146       -0.007487       -0.006117
-19.130000       -0.006133       -0.007276       -0.006105
-19.120000       -0.006120       -0.006938       -0.006092
-19.110000       -0.006107       -0.006500       -0.006079
-19.100000       -0.006094       -0.006000       -0.006066
-19.090000       -0.006081       -0.005482       -0.006053
-19.080000       -0.006069       -0.004990       -0.006041
-19.070000       -0.006056       -0.004567       -0.006028
-19.060000       -0.006043       -0.004250       -0.006015
-19.050000       -0.006030       -0.004065       -0.006002
-19.040000       -0.006017       -0.004027       -0.005990
-19.030000       -0.006004       -0.004139       -0.005977
-19.020000       -0.005991       -0.004389       -0.005964
-19.010000       -0.005978       -0.004753       -0.005951
-19.000000       -0.005965       -0.005197       -0.005939
-18.990000       -0.005952       -0.005681       -0.005926
-18.980000       -0.005940       -0.006159       -0.005913
-18.970000       -0.005927       -0.006588       -0.005901
-18.960000       -0.005914       -0.006928       -0.005888
-18.950000       -0.005901       -0.007147       -0.005875
-18.940000       -0.005888       -0.007225       -0.005863
-18.930000       -0.005875       -0.007152       -0.005850
-18.920000       -0.005863       -0.006935       -0.005838
-18.910000       -0.005850       -0.006592       -0.005825
-18.900000       -0.005837       -0.006151       -0.005812
-18.890000       -0.005824       -0.005651       -0.005800
-18.880000       -0.005811       -0.005134       -0.005787
-18.870000       -0.005799       -0.004647       -0.005775
-18.860000       -0.005786       -0.004231       -0.005762
-18.850000       -0.005773       -0.003922       -0.005749
-18.840000       -0.005760       -0.003745       -0.005737
-18.830000       -0.005748       -0.003717       -0.005724
-18.820000       -0.005735       -0.003836       -0.005712
-18.810000       -0.005722       -0.004093       -0.005699
-18.800000       -0.005710       -0.004461       -0.005687
-18.790000       -0.005697       -0.004908       -0.005674
-18.780000       -0.005684       -0.005391       -0.005662
-18.770000       -0.005671       -0.005867       -0.005649
-18.760000       -0.005659       -0.006291       -0.005637
-18.750000       -0.005646       -0.006624       -0.005624
-18.740000       -0.005633       -0.006835       -0.005612
-18.730000       -0.005621       -0.006905       -0.005600
-18.720000       -0.005608       -0.006824       -0.005587
-18.710000       -0.005595       -0.006601       -0.005575
-18.700000       -0.005583       -0.006252       -0.005562
-18.690000       -0.005570       -0.005808       -0.005550
-18.680000       -0.005558       -0.005307       -0.005538
-18.670000       -0.005545       -0.004793       -0.005525
-18.660000       -0.005532       -0.004310       -0.005513
-18.650000       -0.005520       -0.003900       -0.005500
-18.640000       -0.005507       -0.003598       -0.005488
-18.630000       -0.005495       -0.003431       -0.005476
-18.620000       -0.005482       -0.003411       -0.005463
-18.610000       -0.005469       -0.003538       -0.005451
-18.600000       -0.005457       -0.003801       -0.005439
-18.590000       -0.005444       -0.004174       -0.005426
-18.580000       -0.005432       -0.004623       -0.005414
-18.570000       -0.005419       -0.005107       -0.005402
-18.560000       -0.005407       -0.005580       -0.005389
-18.550000       -0.005394       -0.005999       -0.005377
-18.540000       -0.005382       -0.006326       -0.005365
-18.530000       -0.005369       -0.006529       -0.005353
-18.520000       -0.005357       -0.006590       -0.005340
-18.510000       -0.005344       -0.006502       -0.005328
-18.500000       -0.005332       -0.006271       -0.005316
-18.490000       -0.005319       -0.005917       -0.005304
-18.480000       -0.005307       -0.005470       -0.005291
-18.470000       -0.005294       -0.004969       -0.005279
-18.460000       -0.005282       -0.004456       -0.005267
-18.450000       -0.005269       -0.003977       -0.005255
-18.440000       -0.005257       -0.003574       -0.005243
-18.430000       -0.005245       -0.003280       -0.005231
-18.420000       -0.005232       -0.003120       -0.005218
-18.410000       -0.005220       -0.003109       -0.005206
-18.400000       -0.005207       -0.003245       -0.005194
-18.390000       -0.005195       -0.003514       -0.005182
-18.380000       -0.005182       -0.003892       -0.005170
-18.370000       -0.005170       -0.004344       -0.005158
-18.360000       -0.005158       -0.004827       -0.005146
-18.350000       -0.005145       -0.005298       -0.005133
-18.340000       -0.005133       -0.005712       -0.005121
-18.330000       -0.005121       -0.006033       -0.005109
-18.320000       -0.005108       -0.006229       -0.005097
-18.310000       -0.005096       -0.006282       -0.005085
-18.300000       -0.005083       -0.006186       -0.005073
-18.290000       -0.005071       -0.005948       -0.005061
-18.280000       -0.005059       -0.005588       -0.005049
-18.270000       -0.005046       -0.005138       -0.005037
-18.260000       -0.005034       -0.004635       -0.005025
-18.250000       -0.005022       -0.004125       -0.005013
-18.240000       -0.005010       -0.003650       -0.005001
-18.230000       -0.004997       -0.003252       -0.004989
-18.220000       -0.004985       -0.002965       -0.004977
-18.210000       -0.004973       -0.002814       -0.004965
-18.200000       -0.004960       -0.002811       -0.004953
-18.190000       -0.004948       -0.002955       -0.004941
-18.180000       -0.004936       -0.003231       -0.004929
-18.170000       -0.004924       -0.003615       -0.004917
-18.160000       -0.004911       -0.004069       -0.004905
-18.150000       -0.004899       -0.004552       -0.004893
-18.140000       -0.004887       -0.005021       -0.004881
-18.130000       -0.004875       -0.005431       -0.004869
-18.120000       -0.004862       -0.005745       -0.004857
-18.110000       -0.004850       -0.005933       -0.004845
-18.100000       -0.004838       -0.005978       -0.004833
-18.090000       -0.004826       -0.005874       -0.004822
-18.080000       -0.004814       -0.005630       -0.004810
-18.070000       -0.004801       -0.005264       -0.004798
-18.060000       -0.004789       -0.004811       -0.004786
-18.050000       -0.004777       -0.004307       -0.004774
-18.040000       -0.004765       -0.003797       -0.004762
-18.030000       -0.004753       -0.003326       -0.004750
-18.020000       -0.004740       -0.002934       -0.004738
-18.010000       -0.004728       -0.002655       -0.004727
-18.000000       -0.004716       -0.002513       -0.004715
-17.990000       -0.004704       -0.002518       -0.004703
-17.980000       -0.004692       -0.002670       -0.004691
-17.970000       -0.004680       -0.002953       -0.004679
-17.960000       -0.004668       -0.003341       -0.004668
-17.950000       -0.004655       -0.003798       -0.004656
-17.940000       -0.004643       -0.004282       -0.004644
-17.930000       -0.004631       -0.004748       -0.004632
-17.920000       -0.004619       -0.005154       -0.004620
-17.910000       -0.004607       -0.005462       -0.004609
-17.900000       -0.004595       -0.005643       -0.004597
-17.890000       -0.004583       -0.005680       -0.004585
-17.880000       -0.004571       -0.005568       -0.004573
-17.870000       -0.004559       -0.005316       -0.004562
-17.860000       -0.004547       -0.004945       -0.004550
-17.850000       -0.004535       -0.004488       -0.004538
-17.840000       -0.004522       -0.003983       -0.004526
-17.830000       -0.004510       -0.003475       -0.004515
-17.820000       -0.004498       -0.003007       -0.004503
-17.810000       -0.004486       -0.002621       -0.004491
-17.800000       -0.004474       -0.002349       -0.004480
-17.790000       -0.004462       -0.002215       -0.004468
-17.780000       -0.004450       -0.002229       -0.004456
-17.770000       -0.004438       -0.002388       -0.004445
-17.760000       -0.004426       -0.002678       -0.004433
-17.750000       -0.004414       -0.003072       -0.004421
-17.740000       -0.004402       -0.003532       -0.004410
-17.730000       -0.004390       -0.004016       -0.004398
-17.720000       -0.004378       -0.004481       -0.004386
-17.710000       -0.004366       -0.004882       -0.004375
-17.700000       -0.004354       -0.005184       -0.004363
-17.690000       -0.004342       -0.005358       -0.004352
-17.680000       -0.004330       -0.005386       -0.004340
-17.670000       -0.004318       -0.005266       -0.004328
-17.660000       -0.004306       -0.005007       -0.004317
-17.650000       -0.004294       -0.004631       -0.004305
-17.640000       -0.004282       -0.004169       -0.004294
-17.630000       -0.004270       -0.003663       -0.004282
-17.620000       -0.004258       -0.003156       -0.004270
-17.610000       -0.004246       -0.002692       -0.004259
-17.600000       -0.004235       -0.002311       -0.004247
-17.590000       -0.004223       -0.002046       -0.004236
-17.580000       -0.004211       -0.001920       -0.004224
-17.570000       -0.004199       -0.001943       -0.004213
-17.560000       -0.004187       -0.002110       -0.004201
-17.550000       -0.004175       -0.002408       -0.004190
-17.540000       -0.004163       -0.002806       -0.004178
-17.530000       -0.004151       -0.003269       -0.004167
-17.520000       -0.004139       -0.003754       -0.004155
-17.510000       -0.004127       -0.004217       -0.004144
-17.500000       -0.004115       -0.004614       -0.004132
-17.490000       -0.004104       -0.004910       -0.004121
-17.480000       -0.004092       -0.005076       -0.004109
-17.470000       -0.004080       -0.005097       -0.004098
-17.460000       -0.004068       -0.004969       -0.004086
-17.450000       -0.004056       -0.004703       -0.004075
-17.440000       -0.004044       -0.004320       -0.004063
-17.430000       -0.004032       -0.003855       -0.004052
-17.420000       -0.004020       -0.003347       -0.004040
-17.410000       -0.004009       -0.002841       -0.004029
-17.400000       -0.003997       -0.002380       -0.004017
-17.390000       -0.003985       -0.002004       -0.004006
-17.380000       -0.003973       -0.001747       -0.003995
-17.370000       -0.003961       -0.001629       -0.003983
-17.360000       -0.003949       -0.001660       -0.003972
-17.350000       -0.003938       -0.001836       -0.003960
-17.340000       -0.003926       -0.002140       -0.003949
-17.330000       -0.003914       -0.002544       -0.003938
-17.320000       -0.003902       -0.003010       -0.003926
-17.310000       -0.003890       -0.003496       -0.003915
-17.300000       -0.003878       -0.003957       -0.003903
-17.290000       -0.003867       -0.004351       -0.003892
-17.280000       -0.003855       -0.004640       -0.003881
-17.270000       -0.003843       -0.004799       -0.003869
-17.260000       -0.003831       -0.004812       -0.003858
-17.250000       -0.003819       -0.004676       -0.003846
-17.240000       -0.003808       -0.004402       -0.003835
-17.230000       -0.003796       -0.004013       -0.003824
-17.220000       -0.003784       -0.003544       -0.003812
-17.210000       -0.003772       -0.003034       -0.003801
-17.200000       -0.003761       -0.002529       -0.003790
-17.190000       -0.003749       -0.002071       -0.003778
-17.180000       -0.003737       -0.001701       -0.003767
-17.170000       -0.003725       -0.001450       -0.003756
-17.160000       -0.003713       -0.001341       -0.003744
-17.150000       -0.003702       -0.001380       -0.003733
-17.140000       -0.003690       -0.001565       -0.003722
-17.130000       -0.003678       -0.001876       -0.003710
-17.120000       -0.003666       -0.002285       -0.003699
-17.110000       -0.003655       -0.002755       -0.003688
-17.100000       -0.003643       -0.003242       -0.003677
-17.090000       -0.003631       -0.003701       -0.003665
-17.080000       -0.003619       -0.004091       -0.003654
-17.070000       -0.003608       -0.004374       -0.003643
-17.060000       -0.003596       -0.004526       -0.003631
-17.050000       -0.003584       -0.004530       -0.003620
-17.040000       -0.003573       -0.004386       -0.003609
-17.030000       -0.003561       -0.004104       -0.003598
-17.020000       -0.003549       -0.003710       -0.003586
-17.010000       -0.003537       -0.003236       -0.003575
-17.000000       -0.003526       -0.002725       -0.003564
-16.990000       -0.003514       -0.002220       -0.003553
-16.980000       -0.003502       -0.001765       -0.003541
-16.970000       -0.003491       -0.001400       -0.003530
-16.960000       -0.003479       -0.001157       -0.003519
-16.950000       -0.003467       -0.001055       -0.003508
-16.940000       -0.003455       -0.001103       -0.003497
-16.930000       -0.003444       -0.001296       -0.003485
-16.920000       -0.003432       -0.001615       -0.003474
-16.910000       -0.003420       -0.002030       -0.003463
-16.900000       -0.003409       -0.002503       -0.003452
-16.890000       -0.003397       -0.002990       -0.003440
-16.880000       -0.003385       -0.003448       -0.003429
-16.870000       -0.003374       -0.003834       -0.003418
-16.860000       -0.003362       -0.004112       -0.003407
-16.850000       -0.003350       -0.004256       -0.003396
-16.840000       -0.003339       -0.004252       -0.003384
-16.830000       -0.003327       -0.004099       -0.003373
-16.820000       -0.003315       -0.003810       -0.003362
-16.810000       -0.003304       -0.003409       -0.003351
-16.800000       -0.003292       -0.002931       -0.003340
-16.790000       -0.003280       -0.002418       -0.003329
-16.780000       -0.003269       -0.001913       -0.003317
-16.770000       -0.003257       -0.001461       -0.003306
-16.760000       -0.003245       -0.001102       -0.003295
-16.750000       -0.003234       -0.000865       -0.003284
-16.740000       -0.003222       -0.000772       -0.003273
-16.730000       -0.003210       -0.000829       -0.003262
-16.720000       -0.003199       -0.001030       -0.003250
-16.710000       -0.003187       -0.001356       -0.003239
-16.700000       -0.003175       -0.001776       -0.003228
-16.690000       -0.003164       -0.002253       -0.003217
-16.680000       -0.003152       -0.002742       -0.003206
-16.670000       -0.003140       -0.003198       -0.003195
-16.660000       -0.003129       -0.003580       -0.003184
-16.650000       -0.003117       -0.003852       -0.003172
-16.640000       -0.003106       -0.003988       -0.003161
-16.630000       -0.003094       -0.003976       -0.003150
-16.620000       -0.003082       -0.003815       -0.003139
-16.610000       -0.003071       -0.003518       -0.003128
-16.600000       -0.003059       -0.003111       -0.003117
-16.590000       -0.003047       -0.002629       -0.003106
-16.580000       -0.003036       -0.002113       -0.003095
-16.570000       -0.003024       -0.001609       -0.003083
-16.560000       -0.003012       -0.001160       -0.003072
-16.550000       -0.003001       -0.000806       -0.003061
-16.540000       -0.002989       -0.000576       -0.003050
-16.530000       -0.002978       -0.000491       -0.003039
-16.520000       -0.002966       -0.000556       -0.003028
-16.510000       -0.002954       -0.000766       -0.003017
-16.500000       -0.002943       -0.001099       -0.003006
-16.490000       -0.002931       -0.001525       -0.002995
-16.480000       -0.002919       -0.002006       -0.002984
-16.470000       -0.002908       -0.002496       -0.002972
-16.460000       -0.002896       -0.002951       -0.002961
-16.450000       -0.002884       -0.003329       -0.002950
-16.440000       -0.002873       -0.003595       -0.002939
-16.430000       -0.002861       -0.003724       -0.002928
-16.420000       -0.002850       -0.003703       -0.002917
-16.410000       -0.002838       -0.003534       -0.002906
-16.400000       -0.002826       -0.003229       -0.002895
-16.390000       -0.002815       -0.002815       -0.002884
-16.380000       -0.002803       -0.002328       -0.002873
-16.370000       -0.002791       -0.001810       -0.002862
-16.360000       -0.002780       -0.001306       -0.002851
-16.350000       -0.002768       -0.000860       -0.002839
-16.340000       -0.002757       -0.000511       -0.002828
-16.330000       -0.002745       -0.000288       -0.002817
-16.320000       -0.002733       -0.000211       -0.002806
-16.310000       -0.002722       -0.000285       -0.002795
-16.300000       -0.002710       -0.000503       -0.002784
-16.290000       -0.002699       -0.000844       -0.002773
-16.280000       -0.002687       -0.001276       -0.002762
-16.270000       -0.002675       -0.001760       -0.002751
-16.260000       -0.002664       -0.002252       -0.002740
-16.250000       -0.002652       -0.002705       -0.002729
-16.240000       -0.002640       -0.003079       -0.002718
-16.230000       -0.002629       -0.003339       -0.002707
-16.220000       -0.002617       -0.003461       -0.002696
-16.210000       -0.002606       -0.003432       -0.002685
-16.200000       -0.002594       -0.003254       -0.002673
-16.190000       -0.002582       -0.002941       -0.002662
-16.180000       -0.002571       -0.002521       -0.002651
-16.170000       -0.002559       -0.002029       -0.002640
-16.160000       -0.002547       -0.001508       -0.002629
-16.150000       -0.002536       -0.001004       -0.002618
-16.140000       -0.002524       -0.000561       -0.002607
-16.130000       -0.002512       -0.000217       -0.002596
-16.120000       -0.002501       -0.000001       -0.002585
-16.110000       -0.002489       0.000067       -0.002574
-16.100000       -0.002478       -0.000016       -0.002563
-16.090000       -0.002466       -0.000242       -0.002552
-16.080000       -0.002454       -0.000591       -0.002541
-16.070000       -0.002443       -0.001029       -0.002530
-16.060000       -0.002431       -0.001517       -0.002519
-16.050000       -0.002419       -0.002009       -0.002508
-16.040000       -0.002408       -0.002461       -0.002497
-16.030000       -0.002396       -0.002832       -0.002486
-16.020000       -0.002384       -0.003086       -0.002474
-16.010000       -0.002373       -0.003200       -0.002463
-16.000000       -0.002361       -0.003162       -0.002452
-15.990000       -0.002349       -0.002975       -0.002441
-15.980000       -0.002338       -0.002655       -0.002430
-15.970000       -0.002326       -0.002227       -0.002419
-15.960000       -0.002314       -0.001730       -0.002408
-15.950000       -0.002303       -0.001207       -0.002397
-15.940000       -0.002291       -0.000704       -0.002386
-15.930000       -0.002280       -0.000263       -0.002375
-15.920000       -0.002268       0.000076       -0.002364
-15.910000       -0.002256       0.000285       -0.002353
-15.900000       -0.002245       0.000345       -0.002342
-15.890000       -0.002233       0.000253       -0.002331
-15.880000       -0.002221       0.000018       -0.002320
-15.870000       -0.002209       -0.000338       -0.002309
-15.860000       -0.002198       -0.000782       -0.002297
-15.850000       -0.002186       -0.001274       -0.002286
-15.840000       -0.002174       -0.001768       -0.002275
-15.830000       -0.002163       -0.002219       -0.002264
-15.820000       -0.002151       -0.002585       -0.002253
-15.810000       -0.002139       -0.002834       -0.002242
-15.800000       -0.002128       -0.002940       -0.002231
-15.790000       -0.002116       -0.002894       -0.002220
-15.780000       -0.002104       -0.002698       -0.002209
-15.770000       -0.002093       -0.002369       -0.002198
-15.760000       -0.002081       -0.001934       -0.002187
-15.750000       -0.002069       -0.001433       -0.002176
-15.740000       -0.002057       -0.000907       -0.002165
-15.730000       -0.002046       -0.000403       -0.002153
-15.720000       -0.002034       0.000035       -0.002142
-15.710000       -0.002022       0.000369       -0.002131
-15.700000       -0.002011       0.000571       -0.002120
-15.690000       -0.001999       0.000623       -0.002109
-15.680000       -0.001987       0.000522       -0.002098
-15.670000       -0.001975       0.000278       -0.002087
-15.660000       -0.001964       -0.000086       -0.002076
-15.650000       -0.001952       -0.000537       -0.002065
-15.640000       -0.001940       -0.001032       -0.002054
-15.630000       -0.001928       -0.001528       -0.002043
-15.620000       -0.001917       -0.001977       -0.002031
-15.610000       -0.001905       -0.002340       -0.002020
-15.600000       -0.001893       -0.002582       -0.002009
-15.590000       -0.001881       -0.002680       -0.001998
-15.580000       -0.001870       -0.002626       -0.001987
-15.570000       -0.001858       -0.002421       -0.001976
-15.560000       -0.001846       -0.002083       -0.001965
-15.550000       -0.001834       -0.001642       -0.001954
-15.540000       -0.001823       -0.001135       -0.001942
-15.530000       -0.001811       -0.000606       -0.001931
-15.520000       -0.001799       -0.000103       -0.001920
-15.510000       -0.001787       0.000333       -0.001909
-15.500000       -0.001775       0.000662       -0.001898
-15.490000       -0.001764       0.000857       -0.001887
-15.480000       -0.001752       0.000900       -0.001876
-15.470000       -0.001740       0.000790       -0.001865
-15.460000       -0.001728       0.000538       -0.001853
-15.450000       -0.001716       0.000166       -0.001842
-15.440000       -0.001705       -0.000291       -0.001831
-15.430000       -0.001693       -0.000791       -0.001820
-15.420000       -0.001681       -0.001288       -0.001809
-15.410000       -0.001669       -0.001736       -0.001798
-15.400000       -0.001657       -0.002095       -0.001786
-15.390000       -0.001645       -0.002331       -0.001775
-15.380000       -0.001634       -0.002421       -0.001764
-15.370000       -0.001622       -0.002357       -0.001753
-15.360000       -0.001610       -0.002144       -0.001742
-15.350000       -0.001598       -0.001797       -0.001730
-15.340000       -0.001586       -0.001349       -0.001719
-15.330000       -0.001574       -0.000836       -0.001708
-15.320000       -0.001562       -0.000305       -0.001697
-15.310000       -0.001551       0.000199       -0.001686
-15.300000       -0.001539       0.000632       -0.001674
-15.290000       -0.001527       0.000956       -0.001663
-15.280000       -0.001515       0.001143       -0.001652
-15.270000       -0.001503       0.001179       -0.001641
-15.260000       -0.001491       0.001060       -0.001630
-15.250000       -0.001479       0.000798       -0.001618
-15.240000       -0.001467       0.000418       -0.001607
-15.230000       -0.001455       -0.000045       -0.001596
-15.220000       -0.001443       -0.000549       -0.001585
-15.210000       -0.001432       -0.001047       -0.001573
-15.200000       -0.001420       -0.001495       -0.001562
-15.190000       -0.001408       -0.001849       -0.001551
-15.180000       -0.001396       -0.002079       -0.001540
-15.170000       -0.001384       -0.002162       -0.001528
-15.160000       -0.001372       -0.002089       -0.001517
-15.150000       -0.001360       -0.001866       -0.001506
-15.140000       -0.001348       -0.001511       -0.001495
-15.130000       -0.001336       -0.001055       -0.001483
-15.120000       -0.001324       -0.000537       -0.001472
-15.110000       -0.001312       -0.000003       -0.001461
-15.100000       -0.001300       0.000502       -0.001449
-15.090000       -0.001288       0.000932       -0.001438
-15.080000       -0.001276       0.001251       -0.001427
-15.070000       -0.001264       0.001431       -0.001415
-15.060000       -0.001252       0.001458       -0.001404
-15.050000       -0.001240       0.001330       -0.001393
-15.040000       -0.001228       0.001059       -0.001381
-15.030000       -0.001216       0.000671       -0.001370
-15.020000       -0.001204       0.000201       -0.001359
-15.010000       -0.001192       -0.000307       -0.001347
-15.000000       -0.001179       -0.000807       -0.001336
-14.990000       -0.001167       -0.001253       -0.001325
-14.980000       -0.001155       -0.001603       -0.001313
-14.970000       -0.001143       -0.001827       -0.001302
-14.960000       -0.001131       -0.001901       -0.001291
-14.950000       -0.001119       -0.001819       -0.001279
-14.940000       -0.001107       -0.001587       -0.001268
-14.930000       -0.001095       -0.001223       -0.001256
-14.920000       -0.001083       -0.000759       -0.001245
-14.910000       -0.001071       -0.000236       -0.001234
-14.900000       -0.001058       0.000301       -0.001222
-14.890000       -0.001046       0.000806       -0.001211
-14.880000       -0.001034       0.001234       -0.001199
-14.870000       -0.001022       0.001548       -0.001188
-14.860000       -0.001010       0.001721       -0.001176
-14.850000       -0.000998       0.001739       -0.001165
-14.840000       -0.000985       0.001602       -0.001154
-14.830000       -0.000973       0.001321       -0.001142
-14.820000       -0.000961       0.000925       -0.001131
-14.810000       -0.000949       0.000449       -0.001119
-14.800000       -0.000937       -0.000063       -0.001108
-14.790000       -0.000924       -0.000565       -0.001096
-14.780000       -0.000912       -0.001009       -0.001085
-14.770000       -0.000900       -0.001356       -0.001073
-14.760000       -0.000888       -0.001573       -0.001062
-14.750000       -0.000875       -0.001640       -0.001050
-14.740000       -0.000863       -0.001548       -0.001039
-14.730000       -0.000851       -0.001306       -0.001027
-14.720000       -0.000839       -0.000933       -0.001016
-14.710000       -0.000826       -0.000462       -0.001004
-14.700000       -0.000814       0.000067       -0.000992
-14.690000       -0.000802       0.000608       -0.000981
-14.680000       -0.000789       0.001113       -0.000969
-14.670000       -0.000777       0.001538       -0.000958
-14.660000       -0.000765       0.001847       -0.000946
-14.650000       -0.000752       0.002013       -0.000935
-14.640000       -0.000740       0.002022       -0.000923
-14.630000       -0.000728       0.001875       -0.000911
-14.620000       -0.000715       0.001586       -0.000900
-14.610000       -0.000703       0.001181       -0.000888
-14.600000       -0.000691       0.000698       -0.000876
-14.590000       -0.000678       0.000182       -0.000865
-14.580000       -0.000666       -0.000321       -0.000853
-14.570000       -0.000653       -0.000765       -0.000841
-14.560000       -0.000641       -0.001108       -0.000830
-14.550000       -0.000628       -0.001318       -0.000818
-14.540000       -0.000616       -0.001376       -0.000806
-14.530000       -0.000604       -0.001275       -0.000795
-14.520000       -0.000591       -0.001023       -0.000783
-14.510000       -0.000579       -0.000641       -0.000771
-14.500000       -0.000566       -0.000162       -0.000760
-14.490000       -0.000554       0.000373       -0.000748
-14.480000       -0.000541       0.000917       -0.000736
-14.470000       -0.000529       0.001422       -0.000724
-14.460000       -0.000516       0.001845       -0.000713
-14.450000       -0.000504       0.002149       -0.000701
-14.440000       -0.000491       0.002308       -0.000689
-14.430000       -0.000478       0.002308       -0.000677
-14.420000       -0.000466       0.002151       -0.000665
-14.410000       -0.000453       0.001853       -0.000654
-14.400000       -0.000441       0.001439       -0.000642
-14.390000       -0.000428       0.000950       -0.000630
-14.380000       -0.000416       0.000429       -0.000618
-14.370000       -0.000403       -0.000076       -0.000606
-14.360000       -0.000390       -0.000518       -0.000594
-14.350000       -0.000378       -0.000857       -0.000583
-14.340000       -0.000365       -0.001060       -0.000571
-14.330000       -0.000352       -0.001110       -0.000559
-14.320000       -0.000340       -0.000999       -0.000547
-14.310000       -0.000327       -0.000737       -0.000535
-14.300000       -0.000314       -0.000346       -0.000523
-14.290000       -0.000302       0.000142       -0.000511
-14.280000       -0.000289       0.000682       -0.000499
-14.270000       -0.000276       0.001229       -0.000487
-14.260000       -0.000263       0.001735       -0.000475
-14.250000       -0.000251       0.002156       -0.000463
-14.240000       -0.000238       0.002454       -0.000451
-14.230000       -0.000225       0.002606       -0.000439
-14.220000       -0.000212       0.002597       -0.000427
-14.210000       -0.000200       0.002431       -0.000415
-14.200000       -0.000187       0.002122       -0.000403
-14.190000       -0.000174       0.001701       -0.000391
-14.180000       -0.000161       0.001204       -0.000379
-14.170000       -0.000148       0.000679       -0.000367
