# Time    F_t_Re (QM_E17)      F_t_Im (QM_E17)       F_t_Re_erf       F_t_Im_erf  
0.00000000000000950000        0.726730        -0.618484         0.726719         -0.618496     
0.00000000000000960000        0.721457        -0.623192         0.721446         -0.623204     
0.00000000000000970000        0.716149        -0.627849         0.716137         -0.627861     
0.00000000000000980000        0.710806        -0.632454         0.710795         -0.632465     
0.00000000000000990000        0.705430        -0.637007         0.705419         -0.637018     
0.00000000000001000000        0.700020        -0.641507         0.700009         -0.641519     
0.00000000000001010000        0.694578        -0.645955         0.694567         -0.645967     
0.00000000000001020000        0.689104        -0.650350         0.689093         -0.650362     
0.00000000000001030000        0.683598        -0.654692         0.683587         -0.654704     
0.00000000000001040000        0.678061        -0.658981         0.678050         -0.658993     
0.00000000000001050000        0.672494        -0.663216         0.672483         -0.663228     
0.00000000000001060000        0.666897        -0.667398         0.666886         -0.667410     
0.00000000000001070000        0.661271        -0.671525         0.661260         -0.671537     
0.00000000000001080000        0.655617        -0.675599         0.655605         -0.675610     
0.00000000000001090000        0.649934        -0.679617         0.649923         -0.679629     
0.00000000000001100000        0.644224        -0.683582         0.644212         -0.683593     
0.00000000000001110000        0.638487        -0.687491         0.638475         -0.687503     
0.00000000000001120000        0.632723        -0.691345         0.632712         -0.691357     
0.00000000000001130000        0.626934        -0.695145         0.626923         -0.695156     
0.00000000000001140000        0.621120        -0.698889         0.621109         -0.698900     
0.00000000000001150000        0.615282        -0.702577         0.615270         -0.702589     
0.00000000000001160000        0.609419        -0.706210         0.609408         -0.706221     
0.00000000000001170000        0.603533        -0.709787         0.603522         -0.709798     
0.00000000000001180000        0.597625        -0.713307         0.597614         -0.713319     
0.00000000000001190000        0.591694        -0.716772         0.591683         -0.716784     
0.00000000000001200000        0.585742        -0.720181         0.585731         -0.720193     
0.00000000000001210000        0.579769        -0.723533         0.579758         -0.723545     
0.00000000000001220000        0.573776        -0.726829         0.573764         -0.726840     
0.00000000000001230000        0.567762        -0.730068         0.567751         -0.730079     
0.00000000000001240000        0.561730        -0.733250         0.561719         -0.733262     
0.00000000000001250000        0.555679        -0.736376         0.555668         -0.736387     
0.00000000000001260000        0.549610        -0.739444         0.549599         -0.739456     
0.00000000000001270000        0.543524        -0.742456         0.543513         -0.742468     
0.00000000000001280000        0.537421        -0.745411         0.537410         -0.745423     
0.00000000000001290000        0.531302        -0.748308         0.531291         -0.748320     
0.00000000000001300000        0.525168        -0.751149         0.525156         -0.751160     
0.00000000000001310000        0.519018        -0.753932         0.519007         -0.753944     
0.00000000000001320000        0.512854        -0.756658         0.512843         -0.756669     
0.00000000000001330000        0.506676        -0.759326         0.506665         -0.759338     
0.00000000000001340000        0.500485        -0.761937         0.500474         -0.761949     
0.00000000000001350000        0.494281        -0.764491         0.494270         -0.764503     
0.00000000000001360000        0.488066        -0.766988         0.488054         -0.766999     
0.00000000000001370000        0.481839        -0.769426         0.481827         -0.769438     
0.00000000000001380000        0.475601        -0.771808         0.475589         -0.771820     
0.00000000000001390000        0.469353        -0.774132         0.469341         -0.774144     
0.00000000000001400000        0.463095        -0.776399         0.463084         -0.776410     
0.00000000000001410000        0.456828        -0.778608         0.456817         -0.778620     
0.00000000000001420000        0.450553        -0.780760         0.450541         -0.780771     
0.00000000000001430000        0.444269        -0.782854         0.444258         -0.782866     
0.00000000000001440000        0.437979        -0.784891         0.437967         -0.784903     
0.00000000000001450000        0.431681        -0.786871         0.431670         -0.786883     
0.00000000000001460000        0.425378        -0.788793         0.425367         -0.788805     
0.00000000000001470000        0.419069        -0.790658         0.419058         -0.790670     
0.00000000000001480000        0.412755        -0.792467         0.412744         -0.792478     
0.00000000000001490000        0.406436        -0.794217         0.406425         -0.794229     
0.00000000000001500000        0.400114        -0.795911         0.400103         -0.795923     
0.00000000000001510000        0.393788        -0.797548         0.393777         -0.797560     
0.00000000000001520000        0.387460        -0.799128         0.387449         -0.799140     
0.00000000000001530000        0.381130        -0.800652         0.381118         -0.800663     
0.00000000000001540000        0.374797        -0.802118         0.374786         -0.802130     
0.00000000000001550000        0.368464        -0.803528         0.368453         -0.803540     
0.00000000000001560000        0.362131        -0.804882         0.362119         -0.804893     
0.00000000000001570000        0.355797        -0.806179         0.355786         -0.806191     
0.00000000000001580000        0.349464        -0.807420         0.349453         -0.807431     
0.00000000000001590000        0.343132        -0.808604         0.343121         -0.808616     
0.00000000000001600000        0.336802        -0.809733         0.336791         -0.809745     
0.00000000000001610000        0.330475        -0.810806         0.330463         -0.810817     
0.00000000000001620000        0.324150        -0.811823         0.324139         -0.811834     
0.00000000000001630000        0.317828        -0.812784         0.317817         -0.812796     
0.00000000000001640000        0.311511        -0.813690         0.311499         -0.813702     
0.00000000000001650000        0.305197        -0.814541         0.305186         -0.814552     
0.00000000000001660000        0.298889        -0.815336         0.298878         -0.815348     
0.00000000000001670000        0.292586        -0.816077         0.292575         -0.816088     
0.00000000000001680000        0.286290        -0.816762         0.286278         -0.816774     
0.00000000000001690000        0.279999        -0.817394         0.279988         -0.817405     
0.00000000000001700000        0.273716        -0.817970         0.273705         -0.817982     
0.00000000000001710000        0.267441        -0.818493         0.267429         -0.818505     
0.00000000000001720000        0.261173        -0.818961         0.261162         -0.818973     
0.00000000000001730000        0.254914        -0.819376         0.254903         -0.819388     
0.00000000000001740000        0.248665        -0.819737         0.248653         -0.819749     
0.00000000000001750000        0.242424        -0.820045         0.242413         -0.820056     
0.00000000000001760000        0.236194        -0.820299         0.236183         -0.820311     
0.00000000000001770000        0.229975        -0.820500         0.229964         -0.820512     
0.00000000000001780000        0.223766        -0.820649         0.223755         -0.820661     
0.00000000000001790000        0.217570        -0.820745         0.217558         -0.820757     
0.00000000000001800000        0.211385        -0.820789         0.211373         -0.820800     
0.00000000000001810000        0.205213        -0.820780         0.205201         -0.820792     
0.00000000000001820000        0.199053        -0.820720         0.199042         -0.820732     
0.00000000000001830000        0.192908        -0.820608         0.192896         -0.820620     
0.00000000000001840000        0.186776        -0.820445         0.186764         -0.820457     
0.00000000000001850000        0.180658        -0.820231         0.180647         -0.820243     
0.00000000000001860000        0.174556        -0.819966         0.174544         -0.819978     
0.00000000000001870000        0.168469        -0.819651         0.168457         -0.819663     
0.00000000000001880000        0.162397        -0.819285         0.162386         -0.819297     
0.00000000000001890000        0.156342        -0.818870         0.156331         -0.818881     
0.00000000000001900000        0.150304        -0.818404         0.150292         -0.818416     
0.00000000000001910000        0.144282        -0.817890         0.144271         -0.817901     
0.00000000000001920000        0.138278        -0.817326         0.138267         -0.817337     
0.00000000000001930000        0.132292        -0.816713         0.132281         -0.816725     
0.00000000000001940000        0.126325        -0.816051         0.126314         -0.816063     
0.00000000000001950000        0.120376        -0.815342         0.120365         -0.815354     
0.00000000000001960000        0.114447        -0.814584         0.114436         -0.814596     
0.00000000000001970000        0.108537        -0.813779         0.108526         -0.813791     
0.00000000000001980000        0.102647        -0.812926         0.102636         -0.812938     
0.00000000000001990000        0.096778        -0.812027         0.096767         -0.812039     
0.00000000000002000000        0.090930        -0.811081         0.090919         -0.811092     
0.00000000000002010000        0.085103        -0.810088         0.085092         -0.810100     
0.00000000000002020000        0.079297        -0.809049         0.079286         -0.809061     
0.00000000000002030000        0.073514        -0.807965         0.073503         -0.807976     
0.00000000000002040000        0.067753        -0.806835         0.067742         -0.806847     
0.00000000000002050000        0.062015        -0.805660         0.062004         -0.805672     
0.00000000000002060000        0.056300        -0.804440         0.056288         -0.804452     
0.00000000000002070000        0.050608        -0.803176         0.050597         -0.803188     
0.00000000000002080000        0.044941        -0.801868         0.044929         -0.801880     
0.00000000000002090000        0.039297        -0.800516         0.039286         -0.800528     
0.00000000000002100000        0.033679        -0.799121         0.033667         -0.799132     
0.00000000000002110000        0.028085        -0.797682         0.028074         -0.797694     
0.00000000000002120000        0.022516        -0.796202         0.022505         -0.796213     
0.00000000000002130000        0.016974        -0.794678         0.016962         -0.794690     
0.00000000000002140000        0.011457        -0.793113         0.011445         -0.793125     
0.00000000000002150000        0.005966        -0.791506         0.005955         -0.791518     
0.00000000000002160000        0.000502        -0.789858         0.000491         -0.789870     
0.00000000000002170000        -0.004935        -0.788170         -0.004946         -0.788181     
0.00000000000002180000        -0.010345        -0.786440         -0.010356         -0.786452     
0.00000000000002190000        -0.015727        -0.784671         -0.015738         -0.784683     
0.00000000000002200000        -0.021081        -0.782862         -0.021092         -0.782874     
0.00000000000002210000        -0.026407        -0.781013         -0.026419         -0.781025     
