# time        F_Re_MC      F_Im_MC      F_Re_E17      F_Im_E17 
0.00000000000000000000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000000100000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000000200000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000000300000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000000400000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000000500000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000000600000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000000700000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000000800000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000000900000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000001000000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000001100000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000001200000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000001300000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000001400000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000001500000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000001600000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000001700000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000001800000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000001900000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000002000000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000002100000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000002200000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000002300000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000002400000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000002500000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000002600000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000002700000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000002800000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000002900000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000003000000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000003100000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000003200000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000003300000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000003400000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000003500000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000003600000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000003700000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000003800000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000003900000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000004000000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000004100000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000004200000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000004300000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000004400000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000004500000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000004600000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000004700000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000004800000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000004900000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000005000000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
0.00000000000005100000       1.0000000000       0.0000000000       1.0000000000       0.0000000000
