# ShellLayers(ML)  WidthQM_E17(eV)  reorg_E(meV)  mainPeakCenter(eV) LOSidebandCenter(eV) LOSidebandWidth(eV)
2   0.006162    11.747442    2.04338    2.07593    0.00628
3   0.004797    8.999491     1.98956    2.02235    0.00488
4   0.004508    8.383944     1.94111    1.97403    0.00461
5   0.004342    7.060117     1.92288    1.95592    0.00442
