# Time    F_t_Re (Classical)      F_t_Im (Classical)       F_t_Re_erf       F_t_Im_erf  
0.00000000000000000000        1.000000        0.000000         0.981546         0.000000     
0.00000000000000100000        0.999900        0.000000         0.981447         0.000000     
0.00000000000000200000        0.999601        0.000000         0.981147         0.000000     
0.00000000000000300000        0.999102        0.000000         0.980649         0.000000     
0.00000000000000400000        0.998405        0.000000         0.979951         0.000000     
0.00000000000000500000        0.997509        0.000000         0.979055         0.000000     
0.00000000000000600000        0.996416        0.000000         0.977962         0.000000     
0.00000000000000700000        0.995127        0.000000         0.976673         0.000000     
0.00000000000000800000        0.993642        0.000000         0.975189         0.000000     
0.00000000000000900000        0.991964        0.000000         0.973510         0.000000     
0.00000000000001000000        0.990093        0.000000         0.971640         0.000000     
0.00000000000001100000        0.988032        0.000000         0.969579         0.000000     
0.00000000000001200000        0.985783        0.000000         0.967329         0.000000     
0.00000000000001300000        0.983346        0.000000         0.964893         0.000000     
0.00000000000001400000        0.980726        0.000000         0.962272         0.000000     
0.00000000000001500000        0.977923        0.000000         0.959469         0.000000     
0.00000000000001600000        0.974941        0.000000         0.956487         0.000000     
0.00000000000001700000        0.971781        0.000000         0.953328         0.000000     
0.00000000000001800000        0.968448        0.000000         0.949994         0.000000     
0.00000000000001900000        0.964943        0.000000         0.946490         0.000000     
0.00000000000002000000        0.961270        0.000000         0.942817         0.000000     
0.00000000000002100000        0.957432        0.000000         0.938979         0.000000     
0.00000000000002200000        0.953432        0.000000         0.934979         0.000000     
0.00000000000002300000        0.949274        0.000000         0.930821         0.000000     
0.00000000000002400000        0.944961        0.000000         0.926507         0.000000     
0.00000000000002500000        0.940497        0.000000         0.922043         0.000000     
0.00000000000002600000        0.935884        0.000000         0.917431         0.000000     
0.00000000000002700000        0.931128        0.000000         0.912675         0.000000     
0.00000000000002800000        0.926232        0.000000         0.907779         0.000000     
0.00000000000002900000        0.921200        0.000000         0.902746         0.000000     
0.00000000000003000000        0.916035        0.000000         0.897582         0.000000     
0.00000000000003100000        0.910742        0.000000         0.892289         0.000000     
0.00000000000003200000        0.905325        0.000000         0.886871         0.000000     
0.00000000000003300000        0.899788        0.000000         0.881334         0.000000     
0.00000000000003400000        0.894135        0.000000         0.875681         0.000000     
0.00000000000003500000        0.888369        0.000000         0.869916         0.000000     
0.00000000000003600000        0.882497        0.000000         0.864043         0.000000     
0.00000000000003700000        0.876521        0.000000         0.858067         0.000000     
0.00000000000003800000        0.870445        0.000000         0.851992         0.000000     
0.00000000000003900000        0.864275        0.000000         0.845821         0.000000     
0.00000000000004000000        0.858013        0.000000         0.839560         0.000000     
0.00000000000004100000        0.851665        0.000000         0.833212         0.000000     
0.00000000000004200000        0.845235        0.000000         0.826781         0.000000     
0.00000000000004300000        0.838726        0.000000         0.820272         0.000000     
0.00000000000004400000        0.832143        0.000000         0.813689         0.000000     
0.00000000000004500000        0.825489        0.000000         0.807036         0.000000     
0.00000000000004600000        0.818770        0.000000         0.800317         0.000000     
0.00000000000004700000        0.811989        0.000000         0.793535         0.000000     
0.00000000000004800000        0.805150        0.000000         0.786696         0.000000     
0.00000000000004900000        0.798256        0.000000         0.779803         0.000000     
0.00000000000005000000        0.791312        0.000000         0.772859         0.000000     
0.00000000000005100000        0.784322        0.000000         0.765869         0.000000     
0.00000000000005200000        0.777289        0.000000         0.758836         0.000000     
0.00000000000005300000        0.770218        0.000000         0.751764         0.000000     
0.00000000000005400000        0.763111        0.000000         0.744657         0.000000     
0.00000000000005500000        0.755972        0.000000         0.737518         0.000000     
0.00000000000005600000        0.748805        0.000000         0.730351         0.000000     
0.00000000000005700000        0.741613        0.000000         0.723159         0.000000     
0.00000000000005800000        0.734399        0.000000         0.715946         0.000000     
0.00000000000005900000        0.727167        0.000000         0.708714         0.000000     
0.00000000000006000000        0.719921        0.000000         0.701467         0.000000     
0.00000000000006100000        0.712662        0.000000         0.694208         0.000000     
0.00000000000006200000        0.705394        0.000000         0.686941         0.000000     
0.00000000000006300000        0.698121        0.000000         0.679667         0.000000     
0.00000000000006400000        0.690844        0.000000         0.672390         0.000000     
0.00000000000006500000        0.683567        0.000000         0.665113         0.000000     
0.00000000000006600000        0.676292        0.000000         0.657839         0.000000     
0.00000000000006700000        0.669023        0.000000         0.650569         0.000000     
0.00000000000006800000        0.661761        0.000000         0.643307         0.000000     
0.00000000000006900000        0.654508        0.000000         0.636055         0.000000     
0.00000000000007000000        0.647269        0.000000         0.628815         0.000000     
0.00000000000007100000        0.640044        0.000000         0.621590         0.000000     
0.00000000000007200000        0.632835        0.000000         0.614382         0.000000     
0.00000000000007300000        0.625646        0.000000         0.607192         0.000000     
0.00000000000007400000        0.618478        0.000000         0.600024         0.000000     
0.00000000000007500000        0.611332        0.000000         0.592879         0.000000     
0.00000000000007600000        0.604212        0.000000         0.585758         0.000000     
0.00000000000007700000        0.597118        0.000000         0.578664         0.000000     
0.00000000000007800000        0.590052        0.000000         0.571598         0.000000     
0.00000000000007900000        0.583016        0.000000         0.564563         0.000000     
0.00000000000008000000        0.576013        0.000000         0.557559         0.000000     
0.00000000000008100000        0.569042        0.000000         0.550588         0.000000     
0.00000000000008200000        0.562105        0.000000         0.543652         0.000000     
0.00000000000008300000        0.555205        0.000000         0.536751         0.000000     
0.00000000000008400000        0.548342        0.000000         0.529888         0.000000     
0.00000000000008500000        0.541517        0.000000         0.523064         0.000000     
0.00000000000008600000        0.534732        0.000000         0.516279         0.000000     
0.00000000000008700000        0.527988        0.000000         0.509534         0.000000     
0.00000000000008800000        0.521285        0.000000         0.502832         0.000000     
0.00000000000008900000        0.514626        0.000000         0.496172         0.000000     
0.00000000000009000000        0.508010        0.000000         0.489556         0.000000     
0.00000000000009100000        0.501439        0.000000         0.482985         0.000000     
0.00000000000009200000        0.494913        0.000000         0.476459         0.000000     
0.00000000000009300000        0.488433        0.000000         0.469980         0.000000     
0.00000000000009400000        0.482001        0.000000         0.463547         0.000000     
0.00000000000009500000        0.475616        0.000000         0.457163         0.000000     
0.00000000000009600000        0.469280        0.000000         0.450826         0.000000     
0.00000000000009700000        0.462992        0.000000         0.444539         0.000000     
0.00000000000009800000        0.456754        0.000000         0.438301         0.000000     
0.00000000000009900000        0.450566        0.000000         0.432113         0.000000     
0.00000000000010000000        0.444429        0.000000         0.425975         0.000000     
0.00000000000010100000        0.438342        0.000000         0.419889         0.000000     
0.00000000000010200000        0.432307        0.000000         0.413854         0.000000     
0.00000000000010300000        0.426324        0.000000         0.407870         0.000000     
0.00000000000010400000        0.420392        0.000000         0.401939         0.000000     
0.00000000000010500000        0.414513        0.000000         0.396060         0.000000     
0.00000000000010600000        0.408687        0.000000         0.390234         0.000000     
0.00000000000010700000        0.402914        0.000000         0.384460         0.000000     
0.00000000000010800000        0.397194        0.000000         0.378740         0.000000     
0.00000000000010900000        0.391527        0.000000         0.373073         0.000000     
0.00000000000011000000        0.385913        0.000000         0.367460         0.000000     
0.00000000000011100000        0.380354        0.000000         0.361900         0.000000     
0.00000000000011200000        0.374848        0.000000         0.356395         0.000000     
0.00000000000011300000        0.369396        0.000000         0.350943         0.000000     
0.00000000000011400000        0.363998        0.000000         0.345545         0.000000     
0.00000000000011500000        0.358655        0.000000         0.340201         0.000000     
0.00000000000011600000        0.353365        0.000000         0.334912         0.000000     
0.00000000000011700000        0.348130        0.000000         0.329677         0.000000     
0.00000000000011800000        0.342949        0.000000         0.324495         0.000000     
0.00000000000011900000        0.337822        0.000000         0.319369         0.000000     
0.00000000000012000000        0.332750        0.000000         0.314296         0.000000     
0.00000000000012100000        0.327731        0.000000         0.309278         0.000000     
0.00000000000012200000        0.322767        0.000000         0.304314         0.000000     
0.00000000000012300000        0.317857        0.000000         0.299404         0.000000     
0.00000000000012400000        0.313001        0.000000         0.294548         0.000000     
0.00000000000012500000        0.308199        0.000000         0.289746         0.000000     
0.00000000000012600000        0.303451        0.000000         0.284998         0.000000     
0.00000000000012700000        0.298757        0.000000         0.280304         0.000000     
0.00000000000012800000        0.294117        0.000000         0.275663         0.000000     
0.00000000000012900000        0.289530        0.000000         0.271076         0.000000     
0.00000000000013000000        0.284997        0.000000         0.266543         0.000000     
0.00000000000013100000        0.280517        0.000000         0.262063         0.000000     
0.00000000000013200000        0.276090        0.000000         0.257637         0.000000     
0.00000000000013300000        0.271716        0.000000         0.253263         0.000000     
0.00000000000013400000        0.267396        0.000000         0.248942         0.000000     
0.00000000000013500000        0.263128        0.000000         0.244674         0.000000     
0.00000000000013600000        0.258912        0.000000         0.240459         0.000000     
0.00000000000013700000        0.254749        0.000000         0.236296         0.000000     
0.00000000000013800000        0.250639        0.000000         0.232185         0.000000     
0.00000000000013900000        0.246580        0.000000         0.228126         0.000000     
0.00000000000014000000        0.242573        0.000000         0.224119         0.000000     
0.00000000000014100000        0.238617        0.000000         0.220164         0.000000     
0.00000000000014200000        0.234713        0.000000         0.216260         0.000000     
0.00000000000014300000        0.230860        0.000000         0.212407         0.000000     
0.00000000000014400000        0.227058        0.000000         0.208605         0.000000     
0.00000000000014500000        0.223307        0.000000         0.204853         0.000000     
0.00000000000014600000        0.219606        0.000000         0.201152         0.000000     
0.00000000000014700000        0.215955        0.000000         0.197501         0.000000     
0.00000000000014800000        0.212354        0.000000         0.193900         0.000000     
0.00000000000014900000        0.208802        0.000000         0.190349         0.000000     
0.00000000000015000000        0.205300        0.000000         0.186847         0.000000     
0.00000000000015100000        0.201847        0.000000         0.183393         0.000000     
0.00000000000015200000        0.198442        0.000000         0.179989         0.000000     
0.00000000000015300000        0.195086        0.000000         0.176633         0.000000     
0.00000000000015400000        0.191778        0.000000         0.173325         0.000000     
0.00000000000015500000        0.188518        0.000000         0.170065         0.000000     
0.00000000000015600000        0.185305        0.000000         0.166852         0.000000     
0.00000000000015700000        0.182140        0.000000         0.163686         0.000000     
0.00000000000015800000        0.179021        0.000000         0.160568         0.000000     
0.00000000000015900000        0.175949        0.000000         0.157495         0.000000     
0.00000000000016000000        0.172923        0.000000         0.154469         0.000000     
0.00000000000016100000        0.169942        0.000000         0.151489         0.000000     
0.00000000000016200000        0.167007        0.000000         0.148553         0.000000     
0.00000000000016300000        0.164117        0.000000         0.145663         0.000000     
0.00000000000016400000        0.161271        0.000000         0.142818         0.000000     
0.00000000000016500000        0.158470        0.000000         0.140017         0.000000     
0.00000000000016600000        0.155713        0.000000         0.137259         0.000000     
0.00000000000016700000        0.152999        0.000000         0.134545         0.000000     
0.00000000000016800000        0.150328        0.000000         0.131875         0.000000     
0.00000000000016900000        0.147700        0.000000         0.129246         0.000000     
0.00000000000017000000        0.145114        0.000000         0.126661         0.000000     
0.00000000000017100000        0.142570        0.000000         0.124116         0.000000     
0.00000000000017200000        0.140067        0.000000         0.121614         0.000000     
0.00000000000017300000        0.137606        0.000000         0.119152         0.000000     
0.00000000000017400000        0.135185        0.000000         0.116731         0.000000     
