# Time    F_t_Re (Classical)      F_t_Im (Classical)       F_t_Re_erf       F_t_Im_erf  
0.00000000000005100000        0.007761        0.000000         0.007761         0.000000     
0.00000000000005200000        0.006481        0.000000         0.006481         0.000000     
0.00000000000005300000        0.005398        0.000000         0.005398         0.000000     
0.00000000000005400000        0.004485        0.000000         0.004485         0.000000     
0.00000000000005500000        0.003716        0.000000         0.003716         0.000000     
0.00000000000005600000        0.003072        0.000000         0.003072         0.000000     
0.00000000000005700000        0.002532        0.000000         0.002532         0.000000     
0.00000000000005800000        0.002083        0.000000         0.002083         0.000000     
0.00000000000005900000        0.001709        0.000000         0.001709         0.000000     
0.00000000000006000000        0.001399        0.000000         0.001399         0.000000     
0.00000000000006100000        0.001142        0.000000         0.001142         0.000000     
0.00000000000006200000        0.000930        0.000000         0.000930         0.000000     
0.00000000000006300000        0.000756        0.000000         0.000756         0.000000     
0.00000000000006400000        0.000613        0.000000         0.000613         0.000000     
0.00000000000006500000        0.000496        0.000000         0.000496         0.000000     
0.00000000000006600000        0.000401        0.000000         0.000401         0.000000     
0.00000000000006700000        0.000323        0.000000         0.000323         0.000000     
0.00000000000006800000        0.000259        0.000000         0.000259         0.000000     
0.00000000000006900000        0.000208        0.000000         0.000208         0.000000     
0.00000000000007000000        0.000167        0.000000         0.000167         0.000000     
0.00000000000007100000        0.000133        0.000000         0.000133         0.000000     
0.00000000000007200000        0.000106        0.000000         0.000106         0.000000     
0.00000000000007300000        0.000084        0.000000         0.000084         0.000000     
0.00000000000007400000        0.000067        0.000000         0.000067         0.000000     
0.00000000000007500000        0.000053        0.000000         0.000053         0.000000     
0.00000000000007600000        0.000042        0.000000         0.000042         0.000000     
0.00000000000007700000        0.000033        0.000000         0.000033         0.000000     
0.00000000000007800000        0.000026        0.000000         0.000026         0.000000     
0.00000000000007900000        0.000021        0.000000         0.000021         0.000000     
0.00000000000008000000        0.000016        0.000000         0.000016         0.000000     
0.00000000000008100000        0.000013        0.000000         0.000013         0.000000     
0.00000000000008200000        0.000010        0.000000         0.000010         0.000000     
0.00000000000008300000        0.000008        0.000000         0.000008         0.000000     
0.00000000000008400000        0.000006        0.000000         0.000006         0.000000     
0.00000000000008500000        0.000005        0.000000         0.000005         0.000000     
0.00000000000008600000        0.000004        0.000000         0.000004         0.000000     
0.00000000000008700000        0.000003        0.000000         0.000003         0.000000     
0.00000000000008800000        0.000002        0.000000         0.000002         0.000000     
0.00000000000008900000        0.000002        0.000000         0.000002         0.000000     
0.00000000000009000000        0.000001        0.000000         0.000001         0.000000     
0.00000000000009100000        0.000001        0.000000         0.000001         0.000000     
0.00000000000009200000        0.000001        0.000000         0.000001         0.000000     
0.00000000000009300000        0.000001        0.000000         0.000001         0.000000     
0.00000000000009400000        0.000000        0.000000         0.000000         0.000000     
0.00000000000009500000        0.000000        0.000000         0.000000         0.000000     
0.00000000000009600000        0.000000        0.000000         0.000000         0.000000     
0.00000000000009700000        0.000000        0.000000         0.000000         0.000000     
0.00000000000009800000        0.000000        0.000000         0.000000         0.000000     
0.00000000000009900000        0.000000        0.000000         0.000000         0.000000     
0.00000000000010000000        0.000000        0.000000         0.000000         0.000000     
0.00000000000010100000        0.000000        0.000000         0.000000         0.000000     
0.00000000000010200000        0.000000        0.000000         0.000000         0.000000     
0.00000000000010300000        0.000000        0.000000         0.000000         0.000000     
0.00000000000010400000        0.000000        0.000000         0.000000         0.000000     
0.00000000000010500000        0.000000        0.000000         0.000000         0.000000     
0.00000000000010600000        0.000000        0.000000         0.000000         0.000000     
0.00000000000010700000        0.000000        0.000000         0.000000         0.000000     
0.00000000000010800000        0.000000        0.000000         0.000000         0.000000     
0.00000000000010900000        0.000000        0.000000         0.000000         0.000000     
0.00000000000011000000        0.000000        0.000000         0.000000         0.000000     
0.00000000000011100000        0.000000        0.000000         0.000000         0.000000     
0.00000000000011200000        0.000000        0.000000         0.000000         0.000000     
0.00000000000011300000        0.000000        0.000000         0.000000         0.000000     
0.00000000000011400000        0.000000        0.000000         0.000000         0.000000     
0.00000000000011500000        0.000000        0.000000         0.000000         0.000000     
0.00000000000011600000        0.000000        0.000000         0.000000         0.000000     
0.00000000000011700000        0.000000        0.000000         0.000000         0.000000     
0.00000000000011800000        0.000000        0.000000         0.000000         0.000000     
0.00000000000011900000        0.000000        0.000000         0.000000         0.000000     
0.00000000000012000000        0.000000        0.000000         0.000000         0.000000     
0.00000000000012100000        0.000000        0.000000         0.000000         0.000000     
0.00000000000012200000        0.000000        0.000000         0.000000         0.000000     
0.00000000000012300000        0.000000        0.000000         0.000000         0.000000     
0.00000000000012400000        0.000000        0.000000         0.000000         0.000000     
0.00000000000012500000        0.000000        0.000000         0.000000         0.000000     
0.00000000000012600000        0.000000        0.000000         0.000000         0.000000     
0.00000000000012700000        0.000000        0.000000         0.000000         0.000000     
0.00000000000012800000        0.000000        0.000000         0.000000         0.000000     
0.00000000000012900000        0.000000        0.000000         0.000000         0.000000     
0.00000000000013000000        0.000000        0.000000         0.000000         0.000000     
0.00000000000013100000        0.000000        0.000000         0.000000         0.000000     
0.00000000000013200000        0.000000        0.000000         0.000000         0.000000     
0.00000000000013300000        0.000000        0.000000         0.000000         0.000000     
0.00000000000013400000        0.000000        0.000000         0.000000         0.000000     
0.00000000000013500000        0.000000        0.000000         0.000000         0.000000     
0.00000000000013600000        0.000000        0.000000         0.000000         0.000000     
0.00000000000013700000        0.000000        0.000000         0.000000         0.000000     
0.00000000000013800000        0.000000        0.000000         0.000000         0.000000     
0.00000000000013900000        0.000000        0.000000         0.000000         0.000000     
0.00000000000014000000        0.000000        0.000000         0.000000         0.000000     
0.00000000000014100000        0.000000        0.000000         0.000000         0.000000     
0.00000000000014200000        0.000000        0.000000         0.000000         0.000000     
0.00000000000014300000        0.000000        0.000000         0.000000         0.000000     
0.00000000000014400000        0.000000        0.000000         0.000000         0.000000     
0.00000000000014500000        0.000000        0.000000         0.000000         0.000000     
0.00000000000014600000        0.000000        0.000000         0.000000         0.000000     
0.00000000000014700000        0.000000        0.000000         0.000000         0.000000     
0.00000000000014800000        0.000000        0.000000         0.000000         0.000000     
0.00000000000014900000        0.000000        0.000000         0.000000         0.000000     
0.00000000000015000000        0.000000        0.000000         0.000000         0.000000     
0.00000000000015100000        0.000000        0.000000         0.000000         0.000000     
0.00000000000015200000        0.000000        0.000000         0.000000         0.000000     
0.00000000000015300000        0.000000        0.000000         0.000000         0.000000     
0.00000000000015400000        0.000000        0.000000         0.000000         0.000000     
0.00000000000015500000        0.000000        0.000000         0.000000         0.000000     
0.00000000000015600000        0.000000        0.000000         0.000000         0.000000     
0.00000000000015700000        0.000000        0.000000         0.000000         0.000000     
0.00000000000015800000        0.000000        0.000000         0.000000         0.000000     
0.00000000000015900000        0.000000        0.000000         0.000000         0.000000     
0.00000000000016000000        0.000000        0.000000         0.000000         0.000000     
0.00000000000016100000        0.000000        0.000000         0.000000         0.000000     
0.00000000000016200000        0.000000        0.000000         0.000000         0.000000     
0.00000000000016300000        0.000000        0.000000         0.000000         0.000000     
0.00000000000016400000        0.000000        0.000000         0.000000         0.000000     
0.00000000000016500000        0.000000        0.000000         0.000000         0.000000     
0.00000000000016600000        0.000000        0.000000         0.000000         0.000000     
0.00000000000016700000        0.000000        0.000000         0.000000         0.000000     
0.00000000000016800000        0.000000        0.000000         0.000000         0.000000     
0.00000000000016900000        0.000000        0.000000         0.000000         0.000000     
0.00000000000017000000        0.000000        0.000000         0.000000         0.000000     
0.00000000000017100000        0.000000        0.000000         0.000000         0.000000     
0.00000000000017200000        0.000000        0.000000         0.000000         0.000000     
0.00000000000017300000        0.000000        0.000000         0.000000         0.000000     
0.00000000000017400000        0.000000        0.000000         0.000000         0.000000     
0.00000000000017500000        0.000000        0.000000         0.000000         0.000000     
0.00000000000017600000        0.000000        0.000000         0.000000         0.000000     
0.00000000000017700000        0.000000        0.000000         0.000000         0.000000     
0.00000000000017800000        0.000000        0.000000         0.000000         0.000000     
0.00000000000017900000        0.000000        0.000000         0.000000         0.000000     
0.00000000000018000000        0.000000        0.000000         0.000000         0.000000     
0.00000000000018100000        0.000000        0.000000         0.000000         0.000000     
0.00000000000018200000        0.000000        0.000000         0.000000         0.000000     
0.00000000000018300000        0.000000        0.000000         0.000000         0.000000     
0.00000000000018400000        0.000000        0.000000         0.000000         0.000000     
0.00000000000018500000        0.000000        0.000000         0.000000         0.000000     
0.00000000000018600000        0.000000        0.000000         0.000000         0.000000     
0.00000000000018700000        0.000000        0.000000         0.000000         0.000000     
0.00000000000018800000        0.000000        0.000000         0.000000         0.000000     
0.00000000000018900000        0.000000        0.000000         0.000000         0.000000     
0.00000000000019000000        0.000000        0.000000         0.000000         0.000000     
0.00000000000019100000        0.000000        0.000000         0.000000         0.000000     
0.00000000000019200000        0.000000        0.000000         0.000000         0.000000     
0.00000000000019300000        0.000000        0.000000         0.000000         0.000000     
0.00000000000019400000        0.000000        0.000000         0.000000         0.000000     
0.00000000000019500000        0.000000        0.000000         0.000000         0.000000     
0.00000000000019600000        0.000000        0.000000         0.000000         0.000000     
0.00000000000019700000        0.000000        0.000000         0.000000         0.000000     
0.00000000000019800000        0.000000        0.000000         0.000000         0.000000     
0.00000000000019900000        0.000000        0.000000         0.000000         0.000000     
0.00000000000020000000        0.000000        0.000000         0.000000         0.000000     
0.00000000000020100000        0.000000        0.000000         0.000000         0.000000     
0.00000000000020200000        0.000000        0.000000         0.000000         0.000000     
0.00000000000020300000        0.000000        0.000000         0.000000         0.000000     
0.00000000000020400000        0.000000        0.000000         0.000000         0.000000     
0.00000000000020500000        0.000000        0.000000         0.000000         0.000000     
0.00000000000020600000        0.000000        0.000000         0.000000         0.000000     
0.00000000000020700000        0.000000        0.000000         0.000000         0.000000     
0.00000000000020800000        0.000000        0.000000         0.000000         0.000000     
0.00000000000020900000        0.000000        0.000000         0.000000         0.000000     
0.00000000000021000000        0.000000        0.000000         0.000000         0.000000     
0.00000000000021100000        0.000000        0.000000         0.000000         0.000000     
0.00000000000021200000        0.000000        0.000000         0.000000         0.000000     
0.00000000000021300000        0.000000        0.000000         0.000000         0.000000     
0.00000000000021400000        0.000000        0.000000         0.000000         0.000000     
0.00000000000021500000        0.000000        0.000000         0.000000         0.000000     
0.00000000000021600000        0.000000        0.000000         0.000000         0.000000     
0.00000000000021700000        0.000000        0.000000         0.000000         0.000000     
0.00000000000021800000        0.000000        0.000000         0.000000         0.000000     
0.00000000000021900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000022000000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000022100000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000022200000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000022300000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000022400000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000022500000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000022600000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000022700000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000022800000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000022900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000023000000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000023100000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000023200000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000023300000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000023400000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000023500000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000023600000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000023700000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000023800000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000023900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000024000000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000024100000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000024200000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000024300000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000024400000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000024500000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000024600000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000024700000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000024800000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000024900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000025000000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000025100000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000025200000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000025300000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000025400000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000025500000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000025600000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000025700000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000025800000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000025900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000026000000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000026100000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000026200000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000026300000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000026400000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000026500000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000026600000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000026700000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000026800000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000026900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000027000000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000027100000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000027200000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000027300000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000027400000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000027500000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000027600000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000027700000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000027800000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000027900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000028000000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000028100000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000028200000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000028300000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000028400000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000028500000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000028600000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000028700000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000028800000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000028900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000029000000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000029100000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000029200000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000029300000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000029400000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000029500000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000029600000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000029700000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000029800000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000029900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000030000000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000030100000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000030200000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000030300000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000030400000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000030500000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000030600000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000030700000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000030800000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000030900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000031000000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000031100000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000031200000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000031300000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000031400000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000031500000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000031600000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000031700000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000031800000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000031900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000032000000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000032100000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000032200000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000032300000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000032400000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000032500000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000032600000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000032700000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000032800000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000032900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000033000000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000033100000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000033200000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000033300000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000033400000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000033500000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000033600000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000033700000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000033800000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000033900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000034000000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000034100000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000034200000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000034300000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000034400000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000034500000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000034600000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000034700000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000034800000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000034900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000035000000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000035100000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000035200000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000035300000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000035400000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000035500000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000035600000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000035700000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000035800000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000035900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000036000000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000036100000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000036200000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000036300000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000036400000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000036500000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000036600000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000036700000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000036800000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000036900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000037000000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000037100000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000037200000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000037300000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000037400000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000037500000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000037600000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000037700000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000037800000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000037900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000038000000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000038100000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000038200000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000038300000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000038400000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000038500000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000038600000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000038700000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000038800000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000038900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000039000000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000039100000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000039200000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000039300000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000039400000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000039500000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000039600000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000039700000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000039800000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000039900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000040000000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000040100000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000040200000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000040300000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000040400000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000040500000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000040600000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000040700000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000040800000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000040900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000041000000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000041100000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000041200000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000041300000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000041400000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000041500000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000041600000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000041700000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000041800000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000041900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000042000000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000042100000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000042200000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000042300000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000042400000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000042500000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000042600000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000042700000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000042800000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000042900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000043000000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000043100000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000043200000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000043300000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000043400000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000043500000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000043600000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000043700000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000043800000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000043900000        0.000000        0.000000         -0.000000         0.000000     
0.00000000000044000000        0.000000        0.000000         -0.000000         0.000000     
