#Number of particles   : 500
#Number of trajectories: 300000
#Temperature           : 8
#Number of timestamps  : 10000
#Runtime in seconds    : 40560.230000
#time       real_part      imaginary_part
     12.33     0.133472   -0.000986141
    12.335     0.133437   -0.00097873
     12.34     0.133403   -0.000971335
    12.345     0.133371   -0.00096395
     12.35      0.13334   -0.000956567
    12.355     0.133311   -0.000949177
     12.36     0.133283   -0.000941773
    12.365     0.133258   -0.000934347
     12.37     0.133234   -0.000926895
    12.375     0.133212   -0.00091941
     12.38     0.133192   -0.000911889
    12.385     0.133174   -0.00090433
     12.39     0.133159   -0.000896732
    12.395     0.133145   -0.000889096
      12.4     0.133134   -0.000881427
    12.405     0.133125   -0.00087373
     12.41     0.133118   -0.000866013
    12.415     0.133114   -0.000858286
     12.42     0.133112   -0.000850562
    12.425     0.133112   -0.000842856
     12.43     0.133115   -0.000835187
    12.435      0.13312   -0.000827574
     12.44     0.133127   -0.000820039
    12.445     0.133137   -0.000812607
     12.45     0.133149   -0.000805304
    12.455     0.133163   -0.00079816
     12.46     0.133179   -0.000791204
    12.465     0.133197   -0.000784469
     12.47     0.133218   -0.000777987
    12.475      0.13324   -0.000771793
     12.48     0.133264   -0.000765922
    12.485      0.13329   -0.00076041
     12.49     0.133318   -0.000755293
    12.495     0.133347   -0.000750608
      12.5     0.133378   -0.000746391
    12.505     0.133411   -0.000742677
     12.51     0.133445   -0.000739503
    12.515      0.13348   -0.000736902
     12.52     0.133517   -0.000734908
    12.525     0.133554   -0.000733553
     12.53     0.133593   -0.000732867
    12.535     0.133632   -0.000732878
     12.54     0.133672   -0.000733615
    12.545     0.133713   -0.000735101
     12.55     0.133754   -0.000737358
    12.555     0.133796   -0.000740408
     12.56     0.133838   -0.000744267
    12.565      0.13388   -0.00074895
     12.57     0.133923   -0.000754472
    12.575     0.133965   -0.00076084
     12.58     0.134008   -0.000768062
    12.585      0.13405   -0.000776144
     12.59     0.134092   -0.000785087
    12.595     0.134134   -0.000794889
      12.6     0.134175   -0.000805549
    12.605     0.134215   -0.000817059
     12.61     0.134256   -0.000829412
    12.615     0.134295   -0.000842597
     12.62     0.134334   -0.000856601
    12.625     0.134372   -0.000871409
     12.63     0.134409   -0.000887003
    12.635     0.134445   -0.000903365
     12.64     0.134481   -0.000920473
    12.645     0.134515   -0.000938304
     12.65     0.134548   -0.000956834
    12.655     0.134581   -0.000976037
     12.66     0.134612   -0.000995885
    12.665     0.134642   -0.00101635
     12.67     0.134672   -0.0010374
    12.675       0.1347   -0.00105901
     12.68     0.134726   -0.00108115
    12.685     0.134752   -0.00110377
     12.69     0.134777   -0.00112686
    12.695       0.1348   -0.00115037
      12.7     0.134822   -0.00117427
    12.705     0.134843   -0.00119853
     12.71     0.134863   -0.00122312
    12.715     0.134881   -0.00124798
     12.72     0.134898   -0.00127311
    12.725     0.134914   -0.00129845
     12.73     0.134929   -0.00132397
    12.735     0.134942   -0.00134965
     12.74     0.134954   -0.00137544
    12.745     0.134965   -0.00140131
     12.75     0.134974   -0.00142723
    12.755     0.134982   -0.00145317
     12.76     0.134989   -0.0014791
    12.765     0.134994   -0.00150499
     12.77     0.134998   -0.00153081
    12.775        0.135   -0.00155653
     12.78     0.135001   -0.00158212
    12.785        0.135   -0.00160756
     12.79     0.134997   -0.00163282
    12.795     0.134993   -0.00165789
      12.8     0.134988   -0.00168273
    12.805     0.134981   -0.00170733
     12.81     0.134972   -0.00173167
    12.815     0.134961   -0.00175573
     12.82     0.134949   -0.00177948
    12.825     0.134934   -0.00180292
     12.83     0.134918   -0.00182603
    12.835       0.1349   -0.00184878
     12.84     0.134881   -0.00187117
    12.845     0.134859   -0.00189318
     12.85     0.134835   -0.0019148
    12.855      0.13481   -0.00193601
     12.86     0.134782   -0.00195679
    12.865     0.134753   -0.00197713
     12.87     0.134722   -0.00199702
    12.875     0.134688   -0.00201644
     12.88     0.134653   -0.00203537
    12.885     0.134616   -0.00205379
     12.89     0.134577   -0.00207169
    12.895     0.134536   -0.00208904
      12.9     0.134493   -0.00210583
    12.905     0.134448   -0.00212203
     12.91     0.134402   -0.00213762
    12.915     0.134354   -0.00215258
     12.92     0.134304   -0.00216688
    12.925     0.134252   -0.0021805
     12.93     0.134199   -0.0021934
    12.935     0.134144   -0.00220556
     12.94     0.134087   -0.00221695
    12.945     0.134029   -0.00222754
     12.95      0.13397   -0.0022373
    12.955      0.13391   -0.00224621
     12.96     0.133848   -0.00225422
    12.965     0.133785   -0.00226132
     12.97     0.133721   -0.00226747
    12.975     0.133656   -0.00227265
     12.98      0.13359   -0.00227682
    12.985     0.133524   -0.00227997
     12.99     0.133457   -0.00228206
    12.995     0.133389   -0.00228308
        13      0.13332   -0.00228301
    13.005     0.133251   -0.00228182
     13.01     0.133182   -0.00227951
    13.015     0.133113   -0.00227605
     13.02     0.133043   -0.00227145
    13.025     0.132973   -0.0022657
     13.03     0.132904   -0.0022588
    13.035     0.132834   -0.00225074
     13.04     0.132765   -0.00224153
    13.045     0.132696   -0.00223119
     13.05     0.132628   -0.00221972
    13.055      0.13256   -0.00220716
     13.06     0.132493   -0.00219351
    13.065     0.132426   -0.00217881
     13.07     0.132361   -0.00216308
    13.075     0.132296   -0.00214637
     13.08     0.132232   -0.00212872
    13.085     0.132169   -0.00211017
     13.09     0.132108   -0.00209076
    13.095     0.132048   -0.00207056
      13.1     0.131989   -0.00204961
    13.105     0.131932   -0.00202799
     13.11     0.131877   -0.00200574
    13.115     0.131823   -0.00198295
     13.12      0.13177   -0.00195968
    13.125      0.13172    -0.001936
     13.13     0.131672   -0.00191199
    13.135     0.131626   -0.00188772
     13.14     0.131581   -0.00186328
    13.145     0.131539   -0.00183874
     13.15       0.1315   -0.00181418
    13.155     0.131462   -0.00178969
     13.16     0.131427   -0.00176534
    13.165     0.131394   -0.00174122
     13.17     0.131364   -0.00171739
    13.175     0.131337   -0.00169395
     13.18     0.131312   -0.00167095
    13.185     0.131289   -0.00164849
     13.19     0.131269   -0.00162661
    13.195     0.131252   -0.00160539
      13.2     0.131238   -0.00158489
    13.205     0.131226   -0.00156517
     13.21     0.131217   -0.00154627
    13.215     0.131211   -0.00152824
     13.22     0.131207   -0.00151113
    13.225     0.131206   -0.00149496
     13.23     0.131208   -0.00147977
    13.235     0.131212   -0.00146558
     13.24     0.131219   -0.0014524
    13.245     0.131228   -0.00144023
     13.25     0.131239   -0.00142909
    13.255     0.131253   -0.00141896
     13.26     0.131269   -0.00140984
    13.265     0.131287   -0.0014017
     13.27     0.131308   -0.00139451
    13.275      0.13133   -0.00138825
     13.28     0.131354   -0.00138288
    13.285      0.13138   -0.00137834
     13.29     0.131407   -0.00137459
    13.295     0.131436   -0.00137158
      13.3     0.131466   -0.00136924
    13.305     0.131498   -0.0013675
     13.31     0.131531   -0.00136631
    13.315     0.131564   -0.00136559
     13.32     0.131599   -0.00136526
    13.325     0.131634   -0.00136526
     13.33     0.131671   -0.00136551
    13.335     0.131707   -0.00136592
     13.34     0.131744   -0.00136643
    13.345     0.131782   -0.00136696
     13.35     0.131819   -0.00136744
    13.355     0.131857   -0.00136781
     13.36     0.131894   -0.00136798
    13.365     0.131932   -0.00136791
     13.37     0.131969   -0.00136753
    13.375     0.132007   -0.0013668
     13.38     0.132044   -0.00136566
    13.385      0.13208   -0.00136407
     13.39     0.132116    -0.001362
    13.395     0.132152   -0.00135943
      13.4     0.132187   -0.00135632
    13.405     0.132222   -0.00135266
     13.41     0.132256   -0.00134845
    13.415     0.132289   -0.00134368
     13.42     0.132322   -0.00133836
    13.425     0.132355   -0.00133251
     13.43     0.132387   -0.00132614
    13.435     0.132418   -0.00131927
     13.44     0.132449   -0.00131194
    13.445     0.132479   -0.00130419
     13.45     0.132509   -0.00129604
    13.455     0.132539   -0.00128756
     13.46     0.132568   -0.00127878
    13.465     0.132597   -0.00126976
     13.47     0.132626   -0.00126055
    13.475     0.132654   -0.00125121
     13.48     0.132682   -0.00124179
    13.485      0.13271   -0.00123236
     13.49     0.132738   -0.00122296
    13.495     0.132766   -0.00121366
      13.5     0.132794   -0.0012045
    13.505     0.132822   -0.00119555
     13.51      0.13285   -0.00118684
    13.515     0.132877   -0.00117843
     13.52     0.132905   -0.00117036
    13.525     0.132934   -0.00116266
     13.53     0.132962   -0.00115537
    13.535      0.13299   -0.00114852
     13.54     0.133019   -0.00114213
    13.545     0.133048   -0.00113622
     13.55     0.133077   -0.0011308
    13.555     0.133106   -0.00112588
     13.56     0.133135   -0.00112146
    13.565     0.133164   -0.00111754
     13.57     0.133194   -0.00111411
    13.575     0.133224   -0.00111115
     13.58     0.133254   -0.00110865
    13.585     0.133284   -0.00110658
     13.59     0.133314   -0.00110492
    13.595     0.133344   -0.00110363
      13.6     0.133374   -0.00110268
    13.605     0.133404   -0.00110204
     13.61     0.133435   -0.00110166
    13.615     0.133465   -0.0011015
     13.62     0.133495   -0.00110152
    13.625     0.133525   -0.00110168
     13.63     0.133555   -0.00110192
    13.635     0.133584   -0.0011022
     13.64     0.133614   -0.00110248
    13.645     0.133643   -0.00110272
     13.65     0.133672   -0.00110285
    13.655     0.133701   -0.00110285
     13.66      0.13373   -0.00110267
    13.665     0.133758   -0.00110226
     13.67     0.133786   -0.00110159
    13.675     0.133814   -0.00110061
     13.68     0.133841   -0.00109929
    13.685     0.133868   -0.0010976
     13.69     0.133894   -0.00109549
    13.695      0.13392   -0.00109294
      13.7     0.133946   -0.00108992
    13.705     0.133971   -0.00108639
     13.71     0.133995   -0.00108234
    13.715     0.134019   -0.00107773
     13.72     0.134042   -0.00107254
    13.725     0.134065   -0.00106675
     13.73     0.134087   -0.00106034
    13.735     0.134108   -0.0010533
     13.74     0.134129   -0.0010456
    13.745     0.134149   -0.00103723
     13.75     0.134168   -0.00102817
    13.755     0.134187   -0.00101842
     13.76     0.134204   -0.00100797
    13.765     0.134221   -0.000996808
     13.77     0.134236   -0.000984929
    13.775     0.134251   -0.000972332
     13.78     0.134265   -0.000959016
    13.785     0.134278   -0.000944984
     13.79      0.13429   -0.00093024
    13.795       0.1343   -0.000914793
      13.8      0.13431   -0.000898652
    13.805     0.134318   -0.000881833
     13.81     0.134326   -0.000864352
    13.815     0.134332   -0.00084623
     13.82     0.134337   -0.000827489
    13.825     0.134341   -0.000808156
     13.83     0.134344   -0.000788263
    13.835     0.134345   -0.000767841
     13.84     0.134346   -0.000746928
    13.845     0.134345   -0.000725563
     13.85     0.134343   -0.000703788
    13.855      0.13434   -0.000681648
     13.86     0.134335   -0.000659193
    13.865      0.13433   -0.00063647
     13.87     0.134324   -0.000613533
    13.875     0.134316   -0.000590436
     13.88     0.134308   -0.000567233
    13.885     0.134299   -0.00054398
     13.89     0.134288   -0.000520736
    13.895     0.134277   -0.000497557
      13.9     0.134265   -0.0004745
    13.905     0.134253   -0.000451623
     13.91      0.13424   -0.00042898
    13.915     0.134226   -0.000406628
     13.92     0.134211   -0.000384618
    13.925     0.134196   -0.000363003
     13.93     0.134181   -0.00034183
    13.935     0.134165   -0.000321145
     13.94     0.134149   -0.000300992
    13.945     0.134133   -0.000281411
     13.95     0.134116   -0.000262436
    13.955       0.1341   -0.000244101
     13.96     0.134084   -0.000226434
    13.965     0.134067   -0.000209458
     13.97     0.134051   -0.000193193
    13.975     0.134035   -0.000177656
     13.98      0.13402   -0.000162857
    13.985     0.134004   -0.000148802
     13.99     0.133989   -0.000135496
    13.995     0.133975   -0.000122937
        14     0.133961   -0.000111118
    14.005     0.133948   -0.000100032
     14.01     0.133935   -8.96659e-05
    14.015     0.133923   -8.00043e-05
     14.02     0.133912   -7.10288e-05
    14.025     0.133902   -6.2719e-05
     14.03     0.133892   -5.50522e-05
    14.035     0.133884   -4.80043e-05
     14.04     0.133876   -4.155e-05
    14.045     0.133869   -3.56637e-05
     14.05     0.133863   -3.03194e-05
    14.055     0.133858   -2.54917e-05
     14.06     0.133854   -2.11561e-05
    14.065     0.133851   -1.72896e-05
     14.07     0.133849   -1.3871e-05
    14.075     0.133847   -1.08815e-05
     14.08     0.133847   -8.30541e-06
    14.085     0.133847   -6.12997e-06
     14.09     0.133849   -4.34626e-06
    14.095     0.133851   -2.94931e-06
      14.1     0.133853   -1.93844e-06
    14.105     0.133857   -1.31747e-06
     14.11     0.133861   -1.09494e-06
    14.115     0.133865   -1.28419e-06
     14.12      0.13387   -1.90342e-06
    14.125     0.133876   -2.97568e-06
     14.13     0.133882   -4.52877e-06
    14.135     0.133888   -6.59508e-06
     14.14     0.133894   -9.21139e-06
    14.145       0.1339   -1.24185e-05
     14.15     0.133907   -1.62611e-05
    14.155     0.133913   -2.07868e-05
     14.16     0.133919   -2.60465e-05
    14.165     0.133925   -3.20929e-05
     14.17      0.13393   -3.89807e-05
    14.175     0.133936   -4.67655e-05
     14.18      0.13394   -5.55035e-05
    14.185     0.133944   -6.52506e-05
     14.19     0.133948   -7.60615e-05
    14.195     0.133951   -8.79897e-05
      14.2     0.133953   -0.000101086
    14.205     0.133954   -0.000115398
     14.21     0.133954   -0.000130971
    14.215     0.133954   -0.000147845
     14.22     0.133952   -0.000166054
    14.225     0.133949   -0.000185629
     14.23     0.133946   -0.000206594
    14.235     0.133941   -0.000228966
     14.24     0.133935   -0.000252757
    14.245     0.133928   -0.000277971
     14.25      0.13392   -0.000304605
    14.255     0.133911   -0.000332648
     14.26       0.1339   -0.000362083
    14.265     0.133889   -0.000392885
     14.27     0.133876   -0.000425022
    14.275     0.133862   -0.000458454
     14.28     0.133847   -0.000493135
    14.285     0.133831   -0.000529012
     14.29     0.133814   -0.000566025
    14.295     0.133795   -0.000604107
      14.3     0.133776   -0.000643189
    14.305     0.133755   -0.000683193
     14.31     0.133733   -0.000724037
    14.315     0.133711   -0.000765636
     14.32     0.133687   -0.000807901
    14.325     0.133662   -0.000850739
     14.33     0.133637   -0.000894054
    14.335      0.13361   -0.000937747
     14.34     0.133582   -0.00098172
    14.345     0.133554   -0.00102587
     14.35     0.133525   -0.0010701
    14.355     0.133495   -0.0011143
     14.36     0.133464   -0.00115838
    14.365     0.133433   -0.00120223
     14.37       0.1334   -0.00124574
    14.375     0.133367   -0.00128883
     14.38     0.133334   -0.0013314
    14.385     0.133299   -0.00137334
     14.39     0.133264   -0.00141457
    14.395     0.133229   -0.00145499
      14.4     0.133193   -0.00149453
    14.405     0.133156   -0.00153308
     14.41     0.133119   -0.00157058
    14.415     0.133082   -0.00160695
     14.42     0.133044   -0.0016421
    14.425     0.133005   -0.00167598
     14.43     0.132967   -0.00170852
    14.435     0.132928   -0.00173965
     14.44     0.132889   -0.00176933
    14.445     0.132849   -0.00179749
     14.45      0.13281   -0.0018241
    14.455      0.13277   -0.00184912
     14.46      0.13273   -0.0018725
    14.465      0.13269   -0.00189421
     14.47      0.13265   -0.00191424
    14.475      0.13261   -0.00193257
     14.48     0.132571   -0.00194917
    14.485     0.132531   -0.00196405
     14.49     0.132492   -0.0019772
    14.495     0.132452   -0.00198862
      14.5     0.132413   -0.00199833
    14.505     0.132375   -0.00200635
     14.51     0.132336   -0.00201269
    14.515     0.132298   -0.00201738
     14.52     0.132261   -0.00202046
    14.525     0.132224   -0.00202196
     14.53     0.132187   -0.00202195
    14.535     0.132151   -0.00202045
     14.54     0.132115   -0.00201754
    14.545      0.13208   -0.00201327
     14.55     0.132046   -0.00200771
    14.555     0.132012   -0.00200093
     14.56     0.131979    -0.001993
    14.565     0.131947   -0.00198402
     14.57     0.131915   -0.00197406
    14.575     0.131884   -0.0019632
     14.58     0.131854   -0.00195154
    14.585     0.131824   -0.00193917
     14.59     0.131795   -0.00192619
    14.595     0.131767   -0.0019127
      14.6      0.13174   -0.00189878
    14.605     0.131714   -0.00188455
     14.61     0.131688   -0.0018701
    14.615     0.131663   -0.00185553
     14.62     0.131639   -0.00184094
    14.625     0.131616   -0.00182643
     14.63     0.131594   -0.00181209
    14.635     0.131573   -0.00179802
     14.64     0.131552   -0.00178432
    14.645     0.131533   -0.00177106
     14.65     0.131514   -0.00175835
    14.655     0.131496   -0.00174625
     14.66     0.131479   -0.00173485
    14.665     0.131464   -0.00172422
     14.67     0.131449   -0.00171443
    14.675     0.131435   -0.00170554
     14.68     0.131422   -0.00169761
    14.685      0.13141   -0.00169069
     14.69     0.131399   -0.00168483
    14.695     0.131389   -0.00168006
      14.7      0.13138   -0.00167643
    14.705     0.131372   -0.00167395
     14.71     0.131365   -0.00167264
    14.715     0.131359   -0.00167252
     14.72     0.131354   -0.00167359
    14.725      0.13135   -0.00167585
     14.73     0.131347   -0.0016793
    14.735     0.131345   -0.00168393
     14.74     0.131344   -0.0016897
    14.745     0.131344   -0.0016966
     14.75     0.131345   -0.0017046
    14.755     0.131347   -0.00171365
     14.76      0.13135   -0.00172372
    14.765     0.131354   -0.00173476
     14.77     0.131358   -0.00174672
    14.775     0.131364   -0.00175953
     14.78      0.13137   -0.00177315
    14.785     0.131377   -0.00178751
     14.79     0.131384   -0.00180254
    14.795     0.131393   -0.00181817
      14.8     0.131402   -0.00183435
    14.805     0.131412   -0.00185099
     14.81     0.131422   -0.00186802
    14.815     0.131433   -0.00188538
     14.82     0.131444   -0.00190299
    14.825     0.131455   -0.00192079
     14.83     0.131467   -0.00193869
    14.835      0.13148   -0.00195665
     14.84     0.131492   -0.00197458
    14.845     0.131505   -0.00199242
     14.85     0.131518   -0.00201012
    14.855     0.131532   -0.00202762
     14.86     0.131545   -0.00204486
    14.865     0.131558   -0.00206179
     14.87     0.131572   -0.00207836
    14.875     0.131585   -0.00209454
     14.88     0.131599   -0.00211027
    14.885     0.131612   -0.00212553
     14.89     0.131625   -0.00214029
    14.895     0.131638   -0.00215451
      14.9     0.131651   -0.00216818
    14.905     0.131664   -0.00218128
     14.91     0.131677   -0.00219378
    14.915      0.13169   -0.00220569
     14.92     0.131702   -0.00221698
    14.925     0.131714   -0.00222767
     14.93     0.131727   -0.00223774
    14.935     0.131739   -0.0022472
     14.94     0.131751   -0.00225605
    14.945     0.131762   -0.00226431
     14.95     0.131774   -0.00227197
    14.955     0.131786   -0.00227905
     14.96     0.131798   -0.00228556
    14.965      0.13181   -0.00229152
     14.97     0.131821   -0.00229693
    14.975     0.131833   -0.00230182
     14.98     0.131846   -0.00230618
    14.985     0.131858   -0.00231005
     14.99     0.131871   -0.00231342
    14.995     0.131884   -0.00231632
        15     0.131897   -0.00231875
    15.005     0.131911   -0.00232072
     15.01     0.131926   -0.00232224
    15.015     0.131941   -0.0023233
     15.02     0.131956   -0.00232393
    15.025     0.131972   -0.00232411
     15.03     0.131989   -0.00232384
    15.035     0.132006   -0.00232312
     15.04     0.132024   -0.00232194
    15.045     0.132043   -0.0023203
     15.05     0.132063   -0.00231817
    15.055     0.132083   -0.00231556
     15.06     0.132104   -0.00231243
    15.065     0.132126   -0.00230877
     15.07     0.132149   -0.00230456
    15.075     0.132172   -0.00229978
     15.08     0.132196   -0.0022944
    15.085     0.132221   -0.0022884
     15.09     0.132247   -0.00228175
    15.095     0.132274   -0.00227443
      15.1     0.132301   -0.0022664
    15.105     0.132328   -0.00225763
     15.11     0.132356   -0.00224812
    15.115     0.132385   -0.00223781
     15.12     0.132414   -0.0022267
    15.125     0.132444   -0.00221475
     15.13     0.132474   -0.00220195
    15.135     0.132504   -0.00218827
     15.14     0.132534   -0.0021737
    15.145     0.132565   -0.00215823
     15.15     0.132595   -0.00214183
    15.155     0.132625   -0.00212452
     15.16     0.132656   -0.00210627
    15.165     0.132686   -0.0020871
     15.17     0.132715   -0.00206701
    15.175     0.132744   -0.00204601
     15.18     0.132773   -0.0020241
    15.185     0.132801   -0.00200132
     15.19     0.132828   -0.00197769
    15.195     0.132855   -0.00195323
      15.2     0.132881   -0.00192798
    15.205     0.132906   -0.00190197
     15.21      0.13293   -0.00187526
    15.215     0.132953   -0.00184789
     15.22     0.132975   -0.00181991
    15.225     0.132995   -0.00179138
     15.23     0.133015   -0.00176235
    15.235     0.133033   -0.00173291
     15.24      0.13305   -0.0017031
    15.245     0.133066   -0.00167301
     15.25      0.13308   -0.00164271
    15.255     0.133093   -0.00161226
     15.26     0.133104   -0.00158175
    15.265     0.133114   -0.00155126
     15.27     0.133123   -0.00152086
    15.275      0.13313   -0.00149063
     15.28     0.133136   -0.00146064
    15.285      0.13314   -0.00143098
     15.29     0.133143   -0.00140171
    15.295     0.133145   -0.00137291
      15.3     0.133145   -0.00134465
    15.305     0.133144   -0.00131698
     15.31     0.133142   -0.00128998
    15.315     0.133139   -0.00126371
     15.32     0.133135   -0.00123821
    15.325     0.133129   -0.00121353
     15.33     0.133123   -0.00118972
    15.335     0.133116   -0.00116681
     15.34     0.133108   -0.00114485
    15.345     0.133099   -0.00112385
     15.35      0.13309   -0.00110384
    15.355      0.13308   -0.00108484
     15.36      0.13307   -0.00106686
    15.365     0.133059   -0.0010499
     15.37     0.133048   -0.00103397
    15.375     0.133037   -0.00101906
     15.38     0.133025   -0.00100518
    15.385     0.133014   -0.000992299
     15.39     0.133003   -0.000980416
    15.395     0.132991   -0.000969511
      15.4     0.132981   -0.000959566
    15.405      0.13297   -0.00095056
     15.41      0.13296   -0.000942471
    15.415     0.132951   -0.000935277
     15.42     0.132942   -0.000928956
    15.425     0.132934   -0.000923485
     15.43     0.132926   -0.000918843
    15.435      0.13292   -0.000915011
     15.44     0.132914   -0.00091197
    15.445     0.132909   -0.000909706
     15.45     0.132906   -0.000908206
    15.455     0.132903   -0.000907459
     15.46     0.132901   -0.00090746
    15.465     0.132901   -0.000908206
     15.47     0.132902   -0.000909697
    15.475     0.132904   -0.000911939
     15.48     0.132907   -0.000914938
    15.485     0.132912   -0.000918708
     15.49     0.132917   -0.000923262
    15.495     0.132925   -0.000928621
      15.5     0.132933   -0.000934804
    15.505     0.132942   -0.000941837
     15.51     0.132953   -0.000949746
    15.515     0.132965   -0.000958559
     15.52     0.132979   -0.000968305
    15.525     0.132993   -0.000979014
     15.53     0.133009   -0.000990719
    15.535     0.133026   -0.00100345
     15.54     0.133044   -0.00101723
    15.545     0.133063   -0.0010321
     15.55     0.133083   -0.00104807
    15.555     0.133104   -0.00106518
     15.56     0.133125   -0.00108344
    15.565     0.133148   -0.00110287
     15.57     0.133172   -0.00112348
    15.575     0.133196   -0.00114528
     15.58     0.133221   -0.00116828
    15.585     0.133247   -0.00119247
     15.59     0.133273   -0.00121784
    15.595       0.1333   -0.00124438
      15.6     0.133327   -0.00127207
    15.605     0.133355   -0.00130089
     15.61     0.133383   -0.00133079
    15.615     0.133411   -0.00136176
     15.62      0.13344   -0.00139373
    15.625     0.133469   -0.00142666
     15.63     0.133498   -0.0014605
    15.635     0.133527   -0.00149517
     15.64     0.133556   -0.00153062
    15.645     0.133585   -0.00156677
     15.65     0.133614   -0.00160354
    15.655     0.133642   -0.00164085
     15.66     0.133671   -0.00167862
    15.665     0.133699   -0.00171675
     15.67     0.133728   -0.00175515
    15.675     0.133755   -0.00179372
     15.68     0.133783   -0.00183237
    15.685      0.13381    -0.001871
     15.69     0.133837   -0.0019095
    15.695     0.133863   -0.00194778
      15.7     0.133889   -0.00198573
    15.705     0.133914   -0.00202326
     15.71     0.133939   -0.00206025
    15.715     0.133964   -0.00209662
     15.72     0.133987   -0.00213225
    15.725      0.13401   -0.00216707
     15.73     0.134033   -0.00220097
    15.735     0.134054   -0.00223387
     15.74     0.134075   -0.00226567
    15.745     0.134095   -0.00229629
     15.75     0.134115   -0.00232566
    15.755     0.134134   -0.00235369
     15.76     0.134151   -0.00238032
    15.765     0.134168   -0.00240548
     15.77     0.134185   -0.0024291
    15.775       0.1342   -0.00245113
     15.78     0.134214   -0.00247151
    15.785     0.134228   -0.0024902
     15.79      0.13424   -0.00250715
    15.795     0.134252   -0.00252231
      15.8     0.134262   -0.00253567
    15.805     0.134271   -0.00254718
     15.81      0.13428   -0.00255682
    15.815     0.134287   -0.00256457
     15.82     0.134293   -0.00257041
    15.825     0.134298   -0.00257432
     15.83     0.134302   -0.00257631
    15.835     0.134305   -0.00257635
     15.84     0.134306   -0.00257445
    15.845     0.134307   -0.0025706
     15.85     0.134306   -0.00256482
    15.855     0.134304   -0.0025571
     15.86       0.1343   -0.00254745
    15.865     0.134296   -0.00253588
     15.87      0.13429   -0.0025224
    15.875     0.134282   -0.00250703
     15.88     0.134274   -0.00248979
    15.885     0.134264   -0.00247068
     15.89     0.134253   -0.00244972
    15.895      0.13424   -0.00242694
      15.9     0.134226   -0.00240236
    15.905     0.134211   -0.00237599
     15.91     0.134194   -0.00234786
    15.915     0.134176   -0.00231799
     15.92     0.134157   -0.00228641
    15.925     0.134136   -0.00225314
     15.93     0.134114   -0.00221822
    15.935      0.13409   -0.00218166
     15.94     0.134065   -0.0021435
    15.945     0.134039   -0.00210376
     15.95     0.134011   -0.00206249
    15.955     0.133982   -0.00201972
     15.96     0.133952   -0.00197548
    15.965      0.13392   -0.0019298
     15.97     0.133887   -0.00188274
    15.975     0.133852   -0.00183433
     15.98     0.133817   -0.00178462
    15.985      0.13378   -0.00173366
     15.99     0.133741   -0.0016815
    15.995     0.133702   -0.00162818
        16     0.133661   -0.00157378
    16.005     0.133619   -0.00151834
     16.01     0.133576   -0.00146193
    16.015     0.133531   -0.00140462
     16.02     0.133486   -0.00134648
    16.025      0.13344   -0.00128758
     16.03     0.133393    -0.001228
    16.035     0.133344   -0.00116781
     16.04     0.133296   -0.0011071
    16.045     0.133246   -0.00104596
     16.05     0.133196   -0.00098448
    16.055     0.133145   -0.000922745
     16.06     0.133094   -0.000860855
    16.065     0.133042   -0.000798907
     16.07      0.13299   -0.000737002
    16.075     0.132938   -0.000675242
     16.08     0.132886   -0.000613733
    16.085     0.132835   -0.00055258
     16.09     0.132783   -0.000491891
    16.095     0.132732   -0.000431775
      16.1     0.132682   -0.00037234
    16.105     0.132632   -0.000313698
     16.11     0.132583   -0.000255957
    16.115     0.132534   -0.000199227
     16.12     0.132487   -0.000143616
    16.125     0.132442   -8.9231e-05
     16.13     0.132397   -3.61782e-05
    16.135     0.132354   1.54387e-05
     16.14     0.132313   6.55183e-05
    16.145     0.132273   0.000113962
     16.15     0.132236   0.000160673
    16.155       0.1322   0.000205561
     16.16     0.132167   0.000248535
    16.165     0.132135   0.000289512
     16.17     0.132106   0.00032841
    16.175      0.13208   0.000365155
     16.18     0.132056   0.000399676
    16.185     0.132034   0.000431905
     16.19     0.132016   0.000461784
    16.195     0.131999   0.000489256
      16.2     0.131986   0.000514273
    16.205     0.131975   0.00053679
     16.21     0.131967   0.00055677
    16.215     0.131962   0.000574181
     16.22     0.131959   0.000588998
    16.225     0.131959   0.000601201
     16.23     0.131962   0.000610776
    16.235     0.131967   0.000617718
     16.24     0.131975   0.000622026
    16.245     0.131985   0.000623705
     16.25     0.131998   0.000622768
    16.255     0.132013   0.000619233
     16.26      0.13203   0.000613126
    16.265     0.132049   0.000604478
     16.27      0.13207   0.000593327
    16.275     0.132094   0.000579717
     16.28     0.132118   0.000563698
    16.285     0.132145   0.000545326
     16.29     0.132173   0.000524664
    16.295     0.132202   0.000501779
      16.3     0.132233   0.000476747
    16.305     0.132264   0.000449646
     16.31     0.132297   0.000420562
    16.315      0.13233   0.000389585
     16.32     0.132365   0.00035681
    16.325     0.132399   0.000322337
     16.33     0.132434   0.00028627
    16.335      0.13247   0.000248717
     16.34     0.132505   0.00020979
    16.345     0.132541   0.000169604
     16.35     0.132577   0.000128277
    16.355     0.132613   8.59294e-05
     16.36     0.132648   4.26831e-05
    16.365     0.132683   -1.33843e-06
     16.37     0.132718   -4.6011e-05
    16.375     0.132752   -9.12099e-05
     16.38     0.132786   -0.000136811
    16.385     0.132819   -0.000182691
     16.39     0.132852   -0.000228728
    16.395     0.132883   -0.000274802
      16.4     0.132914   -0.000320794
    16.405     0.132945   -0.000366592
