# time        F_Re_MC      F_Im_MC      F_Re_E17      F_Im_E17 
0.00000000001400000000       0.0056565559       0.0046828856       0.0065509045       -0.0033183872
0.00000000001500000000       0.0018735940       -0.0010582489       0.0021502652       0.0000812701
0.00000000001600000000       -0.0023464164       -0.0012718518       0.0024779223       -0.0009915533
0.00000000001700000000       -0.0009364756       0.0008636220       0.0012687461       0.0001145113
0.00000000001800000000       0.0028403748       0.0007292609       0.0027616791       -0.0009862447
0.00000000001900000000       0.0017727821       -0.0015922488       0.0022073624       0.0008975322
0.00000000002000000000       -0.0058635572       -0.0014086085       0.0060131880       -0.0004550284
0.00000000002100000000       -0.0004989736       0.0012313319       0.0012979361       0.0002837517
0.00000000002200000000       0.0046549646       -0.0005128188       0.0046386149       -0.0006441509
0.00000000002300000000       0.0005970547       -0.0016055306       0.0015277706       0.0007746740
0.00000000002400000000       -0.0038537962       0.0013341244       0.0040656302       -0.0003198197
0.00000000002500000000       0.0003733539       0.0013801652       0.0014173167       0.0001883147
0.00000000002600000000       0.0023371731       -0.0021939726       0.0031311095       -0.0006870572
0.00000000002700000000       -0.0002559457       -0.0017133026       0.0014937561       0.0008772722
0.00000000002800000000       -0.0014127411       0.0050083131       0.0046275846       -0.0023800206
0.00000000002900000000       -0.0004196985       0.0017821229       0.0006742808       0.0017021910
0.00000000003000000000       -0.0000639945       -0.0063222188       0.0056166265       -0.0029031106
0.00000000003100000000       -0.0009976415       -0.0020118687       0.0015884926       0.0015873233
0.00000000003200000000       0.0010860692       0.0028119581       0.0025659280       -0.0015819824
0.00000000003300000000       0.0007408773       0.0018035078       0.0008166425       0.0017704900
0.00000000003400000000       -0.0023851054       -0.0019405060       0.0021670135       -0.0021813628
0.00000000003500000000       -0.0030753425       0.0005683281       0.0031221751       0.0001809719
0.00000000003600000000       0.0050598598       0.0009086899       0.0027300611       -0.0043559919
0.00000000003700000000       0.0036852497       -0.0003404495       0.0033616365       0.0015480219
0.00000000003800000000       -0.0040344350       0.0004006385       0.0021748444       -0.0034215828
0.00000000003900000000       -0.0033256163       0.0006779254       0.0027904133       0.0019320715
0.00000000004000000000       0.0023045232       0.0008570092       0.0023718897       -0.0006476352
0.00000000004100000000       0.0035978129       -0.0030718578       0.0043880071       0.0017680391
0.00000000004200000000       -0.0027388878       -0.0001261072       0.0026245097       -0.0007933207
0.00000000004300000000       -0.0020074935       0.0009683253       0.0013443639       0.0017777428
0.00000000004400000000       0.0042357070       -0.0013853073       0.0041506838       -0.0016223789
0.00000000004500000000       0.0018383858       -0.0045088954       0.0043365579       0.0022145126
0.00000000004600000000       -0.0021605364       0.0005569532       0.0022304273       -0.0000575219
0.00000000004700000000       -0.0007994946       0.0040009677       0.0034454292       0.0021853952
0.00000000004800000000       0.0023868310       -0.0026116285       0.0033575163       -0.0011156388
0.00000000004900000000       -0.0011042615       -0.0017400721       0.0020533429       0.0001761459
0.00000000005000000000       -0.0007145777       0.0037873303       0.0031988267       -0.0021498838
0.00000000005100000000       0.0021953020       0.0037111166       0.0039716078       0.0016787102
0.00000000005200000000       -0.0012915619       -0.0013636975       0.0005861252       -0.0017844495
0.00000000005300000000       -0.0016082544       -0.0010937635       0.0018875396       0.0004690364
0.00000000005400000000       -0.0000028467       0.0020875570       0.0020413466       -0.0004368140
0.00000000005500000000       0.0074112737       0.0028924275       0.0075969715       0.0023620201
0.00000000005600000000       -0.0027518447       -0.0012017869       0.0013936098       -0.0026598482
0.00000000005700000000       -0.0012053660       -0.0011760165       0.0009303984       0.0014036668
0.00000000005800000000       0.0047708467       0.0024949738       0.0039937074       -0.0036105641
0.00000000005900000000       0.0062192012       0.0018339364       0.0045996624       0.0045699991
0.00000000006000000000       -0.0033006526       -0.0010345929       0.0027947182       -0.0020381953
0.00000000006100000000       -0.0052249474       0.0008961349       0.0043494593       0.0030307321
0.00000000006200000000       0.0015669499       0.0003348221       0.0014494776       -0.0006829732
0.00000000006300000000       0.0015376247       -0.0021047512       0.0025873317       0.0003161994
0.00000000006400000000       -0.0013766320       -0.0004479798       0.0014456399       -0.0000769867
0.00000000006500000000       -0.0071992448       0.0006047873       0.0022046748       0.0068799929
0.00000000006600000000       0.0015306084       -0.0005773072       0.0014762232       -0.0007048481
0.00000000006700000000       0.0041056597       -0.0045936168       0.0043534299       0.0043595188
0.00000000006800000000       -0.0014593286       0.0000931580       0.0014490928       0.0001960826
0.00000000006900000000       -0.0011528872       0.0059870522       0.0052605823       0.0030822422
0.00000000007000000000       0.0011548881       -0.0005952467       0.0012992445       0.0000069816
0.00000000007100000000       -0.0008997191       -0.0024871477       0.0025450040       0.0007199670
0.00000000007200000000       -0.0002185025       0.0009269375       0.0007992037       -0.0005179091
0.00000000007300000000       0.0019375956       0.0023444207       0.0029713559       0.0006493299
0.00000000007400000000       0.0011946945       -0.0011185531       0.0015659762       0.0004755781
0.00000000007500000000       -0.0049167969       -0.0028254939       0.0056156339       0.0007892806
0.00000000007600000000       0.0004224498       0.0011347276       0.0010014948       -0.0006804989
0.00000000007700000000       0.0029568954       0.0018064008       0.0031208289       0.0015055701
0.00000000007800000000       0.0011821504       -0.0045285349       0.0044740803       0.0013739408
0.00000000007900000000       -0.0057428340       -0.0007591645       0.0055067847       0.0017977193
0.00000000008000000000       0.0023200787       0.0022887383       0.0029106722       -0.0014659725
0.00000000008100000000       0.0104833800       0.0004744373       0.0091465008       0.0051446935
0.00000000008200000000       -0.0024037172       -0.0014859249       0.0025934467       -0.0011224363
0.00000000008300000000       -0.0003379920       0.0060629874       0.0043808150       -0.0042050582
0.00000000008400000000       0.0005674454       0.0024451367       0.0019773313       0.0015462369
0.00000000008500000000       0.0035753999       -0.0069602645       0.0078093322       -0.0004930485
0.00000000008600000000       -0.0016388921       0.0012491954       0.0010300740       -0.0017847700
0.00000000008700000000       -0.0038664534       0.0027078521       0.0035942364       0.0030599656
0.00000000008800000000       0.0015211295       -0.0002486612       0.0014833706       -0.0004186631
0.00000000008900000000       -0.0009101365       -0.0065552850       0.0065785372       -0.0007231592
0.00000000009000000000       -0.0007337389       0.0007144873       0.0008440323       -0.0005800641
0.00000000009100000000       0.0020850296       0.0022267486       0.0027586213       -0.0013022160
0.00000000009200000000       0.0020151873       -0.0017491329       0.0025774769       -0.0006906943
0.00000000009300000000       -0.0034526213       -0.0030218848       0.0044372468       -0.0011675714
0.00000000009400000000       -0.0007929844       0.0009288038       0.0012112680       -0.0001559831
0.00000000009500000000       0.0097023861       -0.0020034344       0.0061826546       -0.0077411128
0.00000000009600000000       0.0009955977       -0.0019576712       0.0021890456       -0.0001782440
0.00000000009700000000       -0.0044170609       0.0002586224       0.0039474795       -0.0019986791
0.00000000009800000000       -0.0007251242       0.0005276647       0.0007012295       0.0005590280
0.00000000009900000000       0.0044821213       -0.0010726483       0.0043098779       -0.0016324639
0.00000000010000000000       0.0004498598       -0.0017248374       0.0017182092       0.0004745471
0.00000000010100000000       -0.0041890173       0.0009201125       0.0042810673       -0.0002587196
0.00000000010200000000       -0.0001187021       0.0019109778       0.0017923251       0.0006734221
0.00000000010300000000       0.0031460930       -0.0031329610       0.0041792162       -0.0014991656
0.00000000010400000000       0.0004525694       -0.0018690552       0.0013148141       0.0014033711
0.00000000010500000000       -0.0025208631       0.0030245780       0.0038907243       -0.0006042249
0.00000000010600000000       0.0011692265       0.0016625727       0.0019690973       0.0005038793
0.00000000010700000000       0.0011931378       -0.0019949348       0.0023236718       -0.0000623857
0.00000000010800000000       -0.0005193693       -0.0014199066       0.0010579051       0.0010801463
0.00000000010900000000       -0.0024826026       0.0052479870       0.0057323038       0.0009194435
0.00000000011000000000       0.0028469384       0.0003362999       0.0028659260       -0.0000680025
0.00000000011100000000       -0.0012962779       -0.0023120470       0.0023123187       -0.0012957932
0.00000000011200000000       -0.0010155139       -0.0010449340       0.0008577345       0.0011778994
0.00000000011300000000       0.0011053010       0.0030734528       0.0032598873       -0.0002023293
0.00000000011400000000       0.0031767111       -0.0001307449       0.0029483075       0.0011899876
0.00000000011500000000       -0.0042128811       -0.0051256493       0.0065857363       -0.0008054350
0.00000000011600000000       -0.0039348069       0.0009744289       0.0036232087       0.0018178493
0.00000000011700000000       0.0059714096       0.0001011836       0.0045502761       -0.0038681984
0.00000000011800000000       0.0007289591       -0.0019327837       0.0020161969       -0.0004494268
0.00000000011900000000       -0.0050570917       0.0003955494       0.0044107798       -0.0025051263
0.00000000012000000000       -0.0013957375       0.0018969693       0.0022223461       0.0007795856
0.00000000012100000000       0.0018084527       -0.0030846655       0.0013091106       -0.0033274453
0.00000000012200000000       0.0024728272       -0.0016815256       0.0017157856       0.0024491800
0.00000000012300000000       -0.0055174196       0.0005467648       0.0055421428       0.0001597617
0.00000000012400000000       -0.0022368080       0.0027277128       0.0020348307       0.0028815258
0.00000000012500000000       0.0052741117       -0.0018892001       0.0055898186       0.0003731752
0.00000000012600000000       0.0007489385       -0.0024184931       0.0016662898       0.0019061731
0.00000000012700000000       0.0003974933       0.0027555835       0.0014561478       -0.0023729465
0.00000000012800000000       -0.0014377154       0.0041889736       0.0017450822       0.0040705299
0.00000000012900000000       0.0009433100       -0.0024626411       0.0025686973       -0.0005968497
0.00000000013000000000       -0.0032923426       -0.0011123719       0.0034472945       -0.0004393765
0.00000000013100000000       0.0018922023       0.0012071400       0.0005700196       -0.0021708740
0.00000000013200000000       0.0012981894       0.0014879540       0.0015306706       0.0012475377
0.00000000013300000000       -0.0017843503       -0.0019914824       0.0019406518       -0.0018395049
0.00000000013400000000       -0.0031554670       -0.0016731600       0.0029457413       0.0020196644
0.00000000013500000000       0.0010048264       0.0012701443       0.0014825209       -0.0006519772
0.00000000013600000000       0.0047572506       -0.0017722771       0.0050726160       0.0002024008
0.00000000013700000000       -0.0030808178       -0.0012385458       0.0026422719       -0.0020109284
0.00000000013800000000       -0.0023424029       0.0011793098       0.0025631947       0.0005546671
0.00000000013900000000       0.0036722300       0.0020269102       0.0040687977       -0.0010190795
0.00000000014000000000       0.0046383437       -0.0051083639       0.0068426673       0.0008874225
0.00000000014100000000       -0.0008921033       0.0012995546       0.0002119337       -0.0015619778
0.00000000014200000000       -0.0038792356       0.0018706712       0.0030120701       0.0030781998
0.00000000014300000000       0.0026894357       0.0016463680       0.0029449211       0.0011274004
0.00000000014400000000       0.0014950447       -0.0026375061       0.0026982052       0.0013824925
0.00000000014500000000       -0.0028016007       0.0026145409       0.0030470737       -0.0023238184
0.00000000014600000000       -0.0006980027       0.0024724019       0.0022345465       0.0012675887
0.00000000014700000000       0.0021387176       -0.0025732831       0.0029443992       -0.0015894691
0.00000000014800000000       -0.0006448322       -0.0037192048       0.0035429781       0.0013021516
0.00000000014900000000       -0.0008469063       0.0010053172       0.0012868904       -0.0002680035
0.00000000015000000000       0.0044773471       0.0041359757       0.0060943219       -0.0001103313
0.00000000015100000000       -0.0003167275       -0.0020328201       0.0014670202       -0.0014424027
0.00000000015200000000       -0.0001337244       -0.0040441601       0.0019891450       0.0035236934
0.00000000015300000000       0.0001450948       0.0020513283       0.0018860513       -0.0008196408
0.00000000015400000000       0.0039411291       0.0039817779       0.0046468385       0.0031295281
0.00000000015500000000       -0.0005975449       -0.0009976045       0.0009623916       -0.0006527457
0.00000000015600000000       -0.0042661579       -0.0036511414       0.0039399721       0.0040009445
0.00000000015700000000       0.0005713762       0.0021694656       0.0022423820       -0.0000691011
0.00000000015800000000       0.0031650748       0.0010513169       0.0025744644       0.0021201647
0.00000000015900000000       -0.0006990903       -0.0021695674       0.0022348712       0.0004484425
0.00000000016000000000       -0.0118134682       0.0035492440       0.0115469955       0.0043384398
0.00000000016100000000       0.0023796044       0.0012422308       0.0025668896       -0.0007853233
0.00000000016200000000       0.0047661350       -0.0013651021       0.0039307159       0.0030214266
0.00000000016300000000       -0.0006751777       -0.0026200585       0.0018387228       0.0019848602
0.00000000016400000000       -0.0051486013       0.0110667411       0.0121647834       0.0009994492
0.00000000016500000000       0.0015099864       0.0002330001       0.0015252115       -0.0000898771
0.00000000016600000000       -0.0000136321       -0.0027830147       0.0027751531       -0.0002094804
0.00000000016700000000       -0.0021129979       -0.0003516682       0.0020826908       0.0005008289
0.00000000016800000000       0.0015899720       0.0022121185       0.0024977873       -0.0010874455
0.00000000016900000000       0.0012782026       -0.0008986622       0.0015105102       -0.0003996930
0.00000000017000000000       -0.0031787040       -0.0073731595       0.0079976979       0.0007102603
0.00000000017100000000       -0.0006630204       0.0007008387       0.0009498630       -0.0001689117
0.00000000017200000000       0.0034962537       0.0018842787       0.0037968295       -0.0011654966
0.00000000017300000000       0.0006917816       -0.0011561587       0.0013389613       -0.0001498242
0.00000000017400000000       -0.0034761433       -0.0016994936       0.0038636259       -0.0002103460
0.00000000017500000000       0.0016322382       0.0023768127       0.0016314264       -0.0023773700
0.00000000017600000000       0.0047014715       -0.0009633707       0.0043658656       -0.0019927706
0.00000000017700000000       -0.0012931236       -0.0013324800       0.0012184836       -0.0014010601
0.00000000017800000000       -0.0036803486       0.0022509569       0.0038024873       -0.0020378576
0.00000000017900000000       0.0005056887       0.0011267292       0.0012043136       -0.0002736212
0.00000000018000000000       0.0038454016       -0.0027158802       0.0045309450       -0.0012781457
0.00000000018100000000       -0.0004721469       -0.0015724562       0.0016123296       0.0003097330
0.00000000018200000000       -0.0031961834       0.0021892835       0.0038731120       0.0000869106
0.00000000018300000000       -0.0000115677       0.0021203790       0.0015223064       0.0014760502
0.00000000018400000000       0.0048592183       -0.0042276164       0.0063249209       0.0012166009
0.00000000018500000000       -0.0005768150       -0.0005691853       0.0007840576       0.0002047954
0.00000000018600000000       0.0008588493       0.0046101408       0.0039583550       -0.0025144474
0.00000000018700000000       0.0010957308       0.0008126981       0.0012576214       0.0005286707
0.00000000018800000000       -0.0005284532       -0.0061811080       0.0060989467       -0.0011349921
0.00000000018900000000       -0.0013937029       -0.0014029142       0.0013323843       0.0014612762
0.00000000019000000000       0.0003235596       0.0037329859       0.0037290525       0.0003661180
0.00000000019100000000       0.0020485575       0.0003513737       0.0018282895       0.0009886399
0.00000000019200000000       -0.0040919745       -0.0026898531       0.0042449471       -0.0024413088
0.00000000019300000000       -0.0007086805       -0.0007990122       0.0001243380       0.0010607491
0.00000000019400000000       0.0025568975       0.0032117194       0.0040927365       0.0003199598
0.00000000019500000000       0.0064421651       -0.0041800882       0.0072984757       0.0023889077
0.00000000019600000000       -0.0042570317       0.0007100463       0.0032935515       -0.0027890864
0.00000000019700000000       -0.0023214968       0.0012938864       0.0020890054       0.0016430294
0.00000000019800000000       0.0056493860       -0.0018158329       0.0050107359       -0.0031788892
0.00000000019900000000       0.0003517745       -0.0021056850       0.0021319030       0.0001124470
0.00000000020000000000       -0.0031800513       0.0025248507       0.0032511471       -0.0024326199
0.00000000020100000000       -0.0008501686       0.0032736614       0.0030823652       0.0013923613
0.00000000020200000000       0.0050059046       -0.0023666549       0.0054904946       -0.0007173601
0.00000000020300000000       0.0015258868       -0.0018298831       0.0009770005       0.0021730791
0.00000000020400000000       -0.0033989391       0.0009206503       0.0033311551       0.0011418360
0.00000000020500000000       0.0017018665       0.0044452898       0.0044367411       0.0017240299
0.00000000020600000000       -0.0016987805       -0.0044080885       0.0023059197       -0.0041230855
0.00000000020700000000       -0.0004602306       -0.0019355557       0.0014061756       0.0014074297
0.00000000020800000000       -0.0005992079       0.0069963680       0.0066553749       -0.0022392409
0.00000000020900000000       0.0012748632       0.0018208755       0.0017122087       0.0014174644
0.00000000021000000000       -0.0018397427       -0.0034379423       0.0031773130       -0.0022602616
0.00000000021100000000       -0.0026634363       -0.0006044597       0.0026543599       0.0006431468
0.00000000021200000000       0.0018190615       0.0022123991       0.0024682515       -0.0014530758
0.00000000021300000000       0.0008384467       -0.0001119203       0.0008344119       0.0001388375
0.00000000021400000000       -0.0035603581       0.0000603920       0.0014589182       -0.0032482849
0.00000000021500000000       -0.0037254614       0.0011030263       0.0037200107       0.0011212715
0.00000000021600000000       0.0015583461       -0.0006582590       0.0005360776       -0.0016044838
0.00000000021700000000       0.0029624977       0.0007097237       0.0013851181       0.0027132173
0.00000000021800000000       -0.0042890023       -0.0018465436       0.0046106378       -0.0007397857
0.00000000021900000000       -0.0039379085       0.0041755235       0.0054261122       0.0018706755
0.00000000022000000000       0.0019421857       -0.0023555659       0.0012082581       -0.0028037276
0.00000000022100000000       0.0019908393       -0.0006187270       0.0008925464       0.0018840449
0.00000000022200000000       -0.0012480197       0.0012209565       0.0012485315       -0.0012204331
0.00000000022300000000       -0.0031698548       0.0038067664       0.0033200843       0.0036764780
0.00000000022400000000       0.0016140855       -0.0003724175       0.0016538314       0.0000938531
0.00000000022500000000       -0.0024707947       -0.0065104451       0.0069500431       0.0004331552
0.00000000022600000000       -0.0004590349       0.0012624700       0.0010648548       -0.0008189187
0.00000000022700000000       0.0004409392       0.0016716514       0.0015566472       0.0007521272
0.00000000022800000000       -0.0003452729       -0.0019277416       0.0012196491       -0.0015322720
0.00000000022900000000       -0.0010074109       -0.0022391692       0.0020694781       0.0013213689
0.00000000023000000000       0.0012920103       0.0016230437       0.0009213753       -0.0018586633
0.00000000023100000000       0.0027261322       0.0018887819       0.0031592754       0.0010090951
0.00000000023200000000       -0.0003460394       -0.0026186209       0.0025336371       -0.0007467274
0.00000000023300000000       -0.0025934781       0.0007658840       0.0025827334       -0.0008013708
0.00000000023400000000       0.0013647597       0.0025452013       0.0026983901       -0.0010292275
0.00000000023500000000       0.0029388104       -0.0014818446       0.0032271548       -0.0006464839
0.00000000023600000000       -0.0011487538       -0.0000822009       0.0005341432       -0.0010203349
0.00000000023700000000       -0.0037791620       0.0008435844       0.0036597983       0.0012647436
0.00000000023800000000       0.0018671418       0.0033118206       0.0037401242       0.0006825284
0.00000000023900000000       0.0092878824       -0.0018839814       0.0076282766       0.0056234811
0.00000000024000000000       -0.0018288411       -0.0004987883       0.0017947981       -0.0006100406
0.00000000024100000000       -0.0043411159       -0.0008316639       0.0011495576       0.0042679585
0.00000000024200000000       0.0039229205       -0.0007551652       0.0035038873       -0.0019189459
0.00000000024300000000       0.0043404225       -0.0045763789       0.0052424780       0.0035069839
0.00000000024400000000       -0.0027645712       0.0007260628       0.0027432875       -0.0008027422
0.00000000024500000000       -0.0018955111       0.0094044308       0.0091287309       0.0029500090
0.00000000024600000000       0.0017692849       -0.0025272760       0.0023499422       -0.0019988158
0.00000000024700000000       0.0010223767       -0.0057013934       0.0048635960       0.0031458822
0.00000000024800000000       -0.0015660149       -0.0000870656       0.0012999864       0.0008775069
0.00000000024900000000       0.0007355841       0.0074856824       0.0062842942       0.0041333002
0.00000000025000000000       0.0004554995       -0.0012145525       0.0011993842       -0.0004940598
0.00000000025100000000       -0.0018512307       -0.0028656195       0.0031564371       0.0012945018
0.00000000025200000000       -0.0009676361       0.0015406117       0.0018112041       0.0001713002
