# time   C_FQM_Re    C_FQM_Im    C_DCL_Re    C_DCL_Im    C_ACL_Re   C_ACL_Im
22.100000      0.245086      -0.000022      -0.347755      0.117695      0.367132      0.000034
22.200000      0.245090      -0.000022      -0.297447      0.215211      0.367138      0.000033
22.300000      0.245095      -0.000022      -0.220567      0.293505      0.367145      0.000033
22.400000      0.245099      -0.000022      -0.123982      0.345584      0.367151      0.000032
22.500000      0.245103      -0.000021      -0.016318      0.366795      0.367158      0.000032
22.600000      0.245108      -0.000021      0.092808      0.355241      0.367164      0.000031
22.700000      0.245112      -0.000021      0.193646      0.311954      0.367170      0.000031
22.800000      0.245116      -0.000020      0.277191      0.240799      0.367177      0.000031
22.900000      0.245120      -0.000020      0.335977      0.148131      0.367183      0.000030
23.000000      0.245124      -0.000020      0.364752      0.042228      0.367189      0.000030
23.100000      0.245128      -0.000020      0.360946      -0.067450      0.367195      0.000029
23.200000      0.245132      -0.000019      0.324898      -0.171107      0.367200      0.000029
23.300000      0.245136      -0.000019      0.259825      -0.259482      0.367206      0.000029
23.400000      0.245139      -0.000019      0.171541      -0.324682      0.367212      0.000028
23.500000      0.245143      -0.000019      0.067931      -0.360880      0.367218      0.000028
23.600000      0.245147      -0.000018      -0.041750      -0.364842      0.367223      0.000028
23.700000      0.245151      -0.000018      -0.147706      -0.336214      0.367229      0.000027
23.800000      0.245154      -0.000018      -0.240470      -0.277552      0.367234      0.000027
23.900000      0.245158      -0.000018      -0.311756      -0.194095      0.367239      0.000027
24.000000      0.245161      -0.000018      -0.355196      -0.093297      0.367245      0.000026
24.100000      0.245165      -0.000017      -0.366908      0.015837      0.367250      0.000026
24.200000      0.245168      -0.000017      -0.345846      0.123560      0.367255      0.000026
24.300000      0.245172      -0.000017      -0.293889      0.220249      0.367260      0.000025
24.400000      0.245175      -0.000017      -0.215678      0.297265      0.367265      0.000025
24.500000      0.245178      -0.000017      -0.118199      0.347730      0.367270      0.000025
24.600000      0.245182      -0.000016      -0.010159      0.367135      0.367275      0.000024
24.700000      0.245185      -0.000016      0.098791      0.353744      0.367280      0.000024
24.800000      0.245188      -0.000016      0.198920      0.308754      0.367285      0.000024
24.900000      0.245191      -0.000016      0.281282      0.236182      0.367289      0.000024
25.000000      0.245194      -0.000016      0.338520      0.142511      0.367294      0.000023
25.100000      0.245197      -0.000015      0.365520      0.036108      0.367299      0.000023
25.200000      0.245200      -0.000015      0.359869      -0.073524      0.367303      0.000023
25.300000      0.245203      -0.000015      0.322073      -0.176591      0.367308      0.000022
25.400000      0.245206      -0.000015      0.255505      -0.263886      0.367312      0.000022
25.500000      0.245209      -0.000015      0.166112      -0.327610      0.367317      0.000022
25.600000      0.245212      -0.000014      0.061879      -0.362072      0.367321      0.000022
25.700000      0.245215      -0.000014      -0.047885      -0.364191      0.367325      0.000021
25.800000      0.245218      -0.000014      -0.153373      -0.333778      0.367330      0.000021
25.900000      0.245221      -0.000014      -0.245164      -0.273549      0.367334      0.000021
26.000000      0.245224      -0.000014      -0.315057      -0.188883      0.367338      0.000021
26.100000      0.245226      -0.000014      -0.356808      -0.087342      0.367342      0.000020
26.200000      0.245229      -0.000014      -0.366687      0.022003      0.367346      0.000020
26.300000      0.245232      -0.000013      -0.343811      0.129384      0.367350      0.000020
26.400000      0.245234      -0.000013      -0.290223      0.225211      0.367354      0.000020
26.500000      0.245237      -0.000013      -0.210709      0.300922      0.367358      0.000020
26.600000      0.245240      -0.000013      -0.112371      0.349754      0.367362      0.000019
26.700000      0.245242      -0.000013      -0.003993      0.367344      0.367366      0.000019
26.800000      0.245245      -0.000013      0.104744      0.352121      0.367370      0.000019
26.900000      0.245247      -0.000012      0.204126      0.305444      0.367374      0.000019
27.000000      0.245250      -0.000012      0.285277      0.231481      0.367377      0.000019
27.100000      0.245252      -0.000012      0.340946      0.136838      0.367381      0.000018
27.200000      0.245255      -0.000012      0.366160      0.029971      0.367385      0.000018
27.300000      0.245257      -0.000012      0.358667      -0.079576      0.367388      0.000018
27.400000      0.245259      -0.000012      0.319134      -0.182016      0.367392      0.000018
27.500000      0.245262      -0.000012      0.251094      -0.268200      0.367395      0.000018
27.600000      0.245264      -0.000012      0.160623      -0.330427      0.367399      0.000017
27.700000      0.245266      -0.000011      0.055802      -0.363140      0.367402      0.000017
27.800000      0.245269      -0.000011      -0.054006      -0.363415      0.367406      0.000017
27.900000      0.245271      -0.000011      -0.158991      -0.331227      0.367409      0.000017
28.000000      0.245273      -0.000011      -0.249777      -0.269450      0.367412      0.000017
28.100000      0.245275      -0.000011      -0.318251      -0.183604      0.367416      0.000016
28.200000      0.245277      -0.000011      -0.358299      -0.081355      0.367419      0.000016
28.300000      0.245280      -0.000011      -0.366341      0.028163      0.367422      0.000016
28.400000      0.245282      -0.000011      -0.341659      0.135168      0.367425      0.000016
28.500000      0.245284      -0.000011      -0.286458      0.230099      0.367428      0.000016
28.600000      0.245286      -0.000010      -0.205666      0.304479      0.367432      0.000016
28.700000      0.245288      -0.000010      -0.106502      0.351661      0.367435      0.000015
28.800000      0.245290      -0.000010      0.002177      0.367431      0.367438      0.000015
28.900000      0.245292      -0.000010      0.110664      0.350380      0.367441      0.000015
29.000000      0.245294      -0.000010      0.209267      0.302030      0.367444      0.000015
29.100000      0.245296      -0.000010      0.289179      0.226700      0.367447      0.000015
29.200000      0.245298      -0.000010      0.343260      0.131118      0.367450      0.000015
29.300000      0.245300      -0.000010      0.366680      0.023822      0.367453      0.000015
29.400000      0.245302      -0.000010      0.357345      -0.085603      0.367456      0.000014
29.500000      0.245304      -0.000009      0.316090      -0.187384      0.367458      0.000014
29.600000      0.245306      -0.000009      0.246599      -0.272428      0.367461      0.000014
29.700000      0.245308      -0.000009      0.155078      -0.333137      0.367464      0.000014
29.800000      0.245309      -0.000009      0.049704      -0.364090      0.367467      0.000014
29.900000      0.245311      -0.000009      -0.060112      -0.362520      0.367470      0.000014
30.000000      0.245313      -0.000009      -0.164560      -0.328566      0.367472      0.000014
30.100000      0.245315      -0.000009      -0.254310      -0.265263      0.367475      0.000013
30.200000      0.245317      -0.000009      -0.321344      -0.178263      0.367478      0.000013
30.300000      0.245318      -0.000009      -0.359675      -0.075339      0.367480      0.000013
30.400000      0.245320      -0.000009      -0.365877      0.034317      0.367483      0.000013
30.500000      0.245322      -0.000009      -0.339397      0.140909      0.367485      0.000013
30.600000      0.245324      -0.000009      -0.282599      0.234916      0.367488      0.000013
30.700000      0.245325      -0.000008      -0.200556      0.307939      0.367491      0.000013
30.800000      0.245327      -0.000008      -0.100598      0.353456      0.367493      0.000013
30.900000      0.245329      -0.000008      0.008349      0.367401      0.367496      0.000012
31.000000      0.245330      -0.000008      0.116551      0.348527      0.367498      0.000012
31.100000      0.245332      -0.000008      0.214343      0.298519      0.367500      0.000012
31.200000      0.245333      -0.000008      0.292990      0.221845      0.367503      0.000012
31.300000      0.245335      -0.000008      0.345466      0.125354      0.367505      0.000012
31.400000      0.245337      -0.000008      0.367083      0.017663      0.367508      0.000012
31.500000      0.245338      -0.000008      0.355910      -0.091606      0.367510      0.000012
31.600000      0.245340      -0.000008      0.312945      -0.192694      0.367512      0.000012
31.700000      0.245341      -0.000008      0.242024      -0.276571      0.367515      0.000011
31.800000      0.245343      -0.000008      0.149483      -0.335743      0.367517      0.000011
31.900000      0.245344      -0.000008      0.043589      -0.364925      0.367519      0.000011
32.000000      0.245346      -0.000007      -0.066201      -0.361510      0.367521      0.000011
32.100000      0.245347      -0.000007      -0.170078      -0.325802      0.367524      0.000011
32.200000      0.245349      -0.000007      -0.258764      -0.260991      0.367526      0.000011
32.300000      0.245350      -0.000007      -0.324337      -0.172865      0.367528      0.000011
32.400000      0.245352      -0.000007      -0.360938      -0.069297      0.367530      0.000011
32.500000      0.245353      -0.000007      -0.365298      0.040462      0.367532      0.000011
32.600000      0.245354      -0.000007      -0.337027      0.146609      0.367534      0.000011
32.700000      0.245356      -0.000007      -0.278651      0.239660      0.367537      0.000010
32.800000      0.245357      -0.000007      -0.195382      0.311304      0.367539      0.000010
32.900000      0.245359      -0.000007      -0.094660      0.355142      0.367541      0.000010
33.000000      0.245360      -0.000007      0.014519      0.367256      0.367543      0.000010
33.100000      0.245361      -0.000007      0.122403      0.346564      0.367545      0.000010
33.200000      0.245363      -0.000007      0.219353      0.294915      0.367547      0.000010
33.300000      0.245364      -0.000007      0.296711      0.216921      0.367549      0.000010
33.400000      0.245365      -0.000007      0.347565      0.119549      0.367551      0.000010
33.500000      0.245367      -0.000006      0.367373      0.011498      0.367553      0.000010
33.600000      0.245368      -0.000006      0.354364      -0.097582      0.367555      0.000010
33.700000      0.245369      -0.000006      0.309702      -0.197946      0.367557      0.000010
33.800000      0.245370      -0.000006      0.237374      -0.280630      0.367558      0.000009
33.900000      0.245372      -0.000006      0.143841      -0.338246      0.367560      0.000009
