# time        DeltaCorr_Re_MC      DeltaCorr_Im_MC      DeltaCorr_Re_E17      DeltaCorr_Im_E17 
0.0000000000       -0.0000058664       -0.0000115368       0.0009627310       -0.0000115368
0.0000000000       -0.0000060259       -0.0000113559       0.0009625715       -0.0000113559
0.0000000000       -0.0000061795       -0.0000111705       0.0009624180       -0.0000111705
0.0000000000       -0.0000063267       -0.0000109807       0.0009622707       -0.0000109807
0.0000000000       -0.0000064676       -0.0000107867       0.0009621298       -0.0000107867
0.0000000000       -0.0000066019       -0.0000105889       0.0009619955       -0.0000105889
0.0000000000       -0.0000067295       -0.0000103874       0.0009618680       -0.0000103874
0.0000000000       -0.0000068502       -0.0000101826       0.0009617473       -0.0000101826
0.0000000000       -0.0000069638       -0.0000099746       0.0009616337       -0.0000099746
0.0000000000       -0.0000070702       -0.0000097637       0.0009615273       -0.0000097637
0.0000000000       -0.0000071693       -0.0000095502       0.0009614282       -0.0000095502
0.0000000000       -0.0000072609       -0.0000093344       0.0009613366       -0.0000093344
0.0000000000       -0.0000073450       -0.0000091165       0.0009612525       -0.0000091165
0.0000000000       -0.0000074215       -0.0000088969       0.0009611760       -0.0000088969
0.0000000000       -0.0000074902       -0.0000086758       0.0009611072       -0.0000086758
0.0000000000       -0.0000075512       -0.0000084536       0.0009610463       -0.0000084536
0.0000000000       -0.0000076042       -0.0000082305       0.0009609932       -0.0000082305
0.0000000000       -0.0000076494       -0.0000080068       0.0009609480       -0.0000080068
0.0000000000       -0.0000076867       -0.0000077829       0.0009609108       -0.0000077829
0.0000000000       -0.0000077159       -0.0000075590       0.0009608815       -0.0000075590
0.0000000000       -0.0000077373       -0.0000073355       0.0009608602       -0.0000073355
0.0000000000       -0.0000077506       -0.0000071126       0.0009608469       -0.0000071126
0.0000000000       -0.0000077560       -0.0000068908       0.0009608415       -0.0000068908
0.0000000000       -0.0000077534       -0.0000066703       0.0009608440       -0.0000066703
0.0000000000       -0.0000077430       -0.0000064513       0.0009608545       -0.0000064513
0.0000000000       -0.0000077247       -0.0000062343       0.0009608727       -0.0000062343
0.0000000000       -0.0000076987       -0.0000060196       0.0009608988       -0.0000060196
0.0000000000       -0.0000076650       -0.0000058074       0.0009609325       -0.0000058074
0.0000000000       -0.0000076237       -0.0000055981       0.0009609738       -0.0000055981
0.0000000000       -0.0000075749       -0.0000053919       0.0009610226       -0.0000053919
0.0000000000       -0.0000075187       -0.0000051891       0.0009610788       -0.0000051891
0.0000000000       -0.0000074553       -0.0000049902       0.0009611422       -0.0000049902
0.0000000000       -0.0000073847       -0.0000047953       0.0009612127       -0.0000047953
0.0000000000       -0.0000073073       -0.0000046047       0.0009612902       -0.0000046047
0.0000000000       -0.0000072230       -0.0000044187       0.0009613744       -0.0000044187
0.0000000000       -0.0000071322       -0.0000042376       0.0009614653       -0.0000042376
0.0000000000       -0.0000070349       -0.0000040617       0.0009615626       -0.0000040617
0.0000000000       -0.0000069314       -0.0000038911       0.0009616660       -0.0000038911
0.0000000000       -0.0000068220       -0.0000037263       0.0009617755       -0.0000037263
0.0000000000       -0.0000067067       -0.0000035673       0.0009618908       -0.0000035673
0.0000000000       -0.0000065859       -0.0000034145       0.0009620115       -0.0000034145
0.0000000000       -0.0000064598       -0.0000032681       0.0009621376       -0.0000032681
0.0000000000       -0.0000063287       -0.0000031283       0.0009622688       -0.0000031283
0.0000000000       -0.0000061928       -0.0000029952       0.0009624047       -0.0000029952
0.0000000000       -0.0000060523       -0.0000028692       0.0009625451       -0.0000028692
0.0000000000       -0.0000059077       -0.0000027503       0.0009626898       -0.0000027503
0.0000000000       -0.0000057590       -0.0000026388       0.0009628384       -0.0000026388
0.0000000000       -0.0000056068       -0.0000025349       0.0009629907       -0.0000025349
0.0000000000       -0.0000054511       -0.0000024386       0.0009631463       -0.0000024386
0.0000000000       -0.0000052925       -0.0000023501       0.0009633050       -0.0000023501
0.0000000000       -0.0000051311       -0.0000022695       0.0009634664       -0.0000022695
0.0000000000       -0.0000049673       -0.0000021971       0.0009636302       -0.0000021971
0.0000000000       -0.0000048014       -0.0000021327       0.0009637960       -0.0000021327
0.0000000000       -0.0000046338       -0.0000020767       0.0009639637       -0.0000020767
0.0000000000       -0.0000044648       -0.0000020289       0.0009641327       -0.0000020289
0.0000000000       -0.0000042946       -0.0000019896       0.0009643028       -0.0000019896
0.0000000000       -0.0000041238       -0.0000019587       0.0009644737       -0.0000019587
0.0000000000       -0.0000039525       -0.0000019363       0.0009646449       -0.0000019363
0.0000000000       -0.0000037813       -0.0000019223       0.0009648162       -0.0000019223
0.0000000000       -0.0000036103       -0.0000019169       0.0009649872       -0.0000019169
0.0000000000       -0.0000034399       -0.0000019200       0.0009651575       -0.0000019200
0.0000000000       -0.0000032706       -0.0000019315       0.0009653269       -0.0000019315
0.0000000000       -0.0000031026       -0.0000019515       0.0009654949       -0.0000019515
0.0000000000       -0.0000029363       -0.0000019799       0.0009656612       -0.0000019799
0.0000000000       -0.0000027720       -0.0000020166       0.0009658255       -0.0000020166
0.0000000000       -0.0000026101       -0.0000020616       0.0009659874       -0.0000020616
0.0000000000       -0.0000024509       -0.0000021148       0.0009661465       -0.0000021148
0.0000000000       -0.0000022948       -0.0000021760       0.0009663027       -0.0000021760
0.0000000000       -0.0000021420       -0.0000022451       0.0009664554       -0.0000022451
0.0000000000       -0.0000019930       -0.0000023221       0.0009666044       -0.0000023221
0.0000000000       -0.0000018480       -0.0000024068       0.0009667494       -0.0000024068
0.0000000000       -0.0000017074       -0.0000024989       0.0009668901       -0.0000024989
0.0000000000       -0.0000015714       -0.0000025984       0.0009670260       -0.0000025984
0.0000000000       -0.0000014404       -0.0000027050       0.0009671570       -0.0000027050
0.0000000000       -0.0000013147       -0.0000028186       0.0009672828       -0.0000028186
0.0000000000       -0.0000011945       -0.0000029390       0.0009674029       -0.0000029390
0.0000000000       -0.0000010802       -0.0000030659       0.0009675172       -0.0000030659
0.0000000000       -0.0000009720       -0.0000031990       0.0009676255       -0.0000031990
0.0000000000       -0.0000008702       -0.0000033383       0.0009677273       -0.0000033383
0.0000000000       -0.0000007750       -0.0000034833       0.0009678225       -0.0000034833
0.0000000000       -0.0000006866       -0.0000036338       0.0009679108       -0.0000036338
0.0000000000       -0.0000006054       -0.0000037897       0.0009679920       -0.0000037897
0.0000000000       -0.0000005315       -0.0000039505       0.0009680659       -0.0000039505
0.0000000000       -0.0000004652       -0.0000041160       0.0009681323       -0.0000041160
0.0000000000       -0.0000004066       -0.0000042858       0.0009681909       -0.0000042858
0.0000000000       -0.0000003559       -0.0000044598       0.0009682415       -0.0000044598
0.0000000000       -0.0000003134       -0.0000046375       0.0009682841       -0.0000046375
0.0000000000       -0.0000002791       -0.0000048186       0.0009683184       -0.0000048186
0.0000000000       -0.0000002532       -0.0000050029       0.0009683442       -0.0000050029
0.0000000000       -0.0000002359       -0.0000051898       0.0009683615       -0.0000051898
0.0000000000       -0.0000002273       -0.0000053793       0.0009683702       -0.0000053793
0.0000000000       -0.0000002274       -0.0000055707       0.0009683700       -0.0000055707
0.0000000000       -0.0000002365       -0.0000057639       0.0009683610       -0.0000057639
0.0000000000       -0.0000002544       -0.0000059585       0.0009683430       -0.0000059585
0.0000000000       -0.0000002815       -0.0000061541       0.0009683160       -0.0000061541
0.0000000000       -0.0000003176       -0.0000063503       0.0009682799       -0.0000063503
0.0000000000       -0.0000003628       -0.0000065467       0.0009682347       -0.0000065467
0.0000000000       -0.0000004171       -0.0000067431       0.0009681803       -0.0000067431
0.0000000000       -0.0000004807       -0.0000069390       0.0009681168       -0.0000069390
0.0000000000       -0.0000005533       -0.0000071341       0.0009680442       -0.0000071341
0.0000000000       -0.0000006351       -0.0000073280       0.0009679624       -0.0000073280
0.0000000000       -0.0000007259       -0.0000075204       0.0009678715       -0.0000075204
0.0000000000       -0.0000008258       -0.0000077108       0.0009677717       -0.0000077108
0.0000000000       -0.0000009346       -0.0000078989       0.0009676628       -0.0000078989
0.0000000000       -0.0000010524       -0.0000080844       0.0009675451       -0.0000080844
0.0000000000       -0.0000011789       -0.0000082668       0.0009674186       -0.0000082668
0.0000000000       -0.0000013141       -0.0000084460       0.0009672834       -0.0000084460
0.0000000000       -0.0000014578       -0.0000086214       0.0009671396       -0.0000086214
0.0000000000       -0.0000016100       -0.0000087927       0.0009669874       -0.0000087927
0.0000000000       -0.0000017705       -0.0000089597       0.0009668270       -0.0000089597
0.0000000000       -0.0000019390       -0.0000091219       0.0009666584       -0.0000091219
0.0000000000       -0.0000021155       -0.0000092791       0.0009664820       -0.0000092791
0.0000000000       -0.0000022997       -0.0000094309       0.0009662977       -0.0000094309
0.0000000000       -0.0000024915       -0.0000095771       0.0009661060       -0.0000095771
0.0000000000       -0.0000026905       -0.0000097173       0.0009659069       -0.0000097173
0.0000000000       -0.0000028967       -0.0000098512       0.0009657008       -0.0000098512
0.0000000000       -0.0000031097       -0.0000099786       0.0009654878       -0.0000099786
0.0000000000       -0.0000033293       -0.0000100992       0.0009652682       -0.0000100992
0.0000000000       -0.0000035552       -0.0000102126       0.0009650423       -0.0000102126
0.0000000000       -0.0000037872       -0.0000103188       0.0009648103       -0.0000103188
0.0000000000       -0.0000040250       -0.0000104173       0.0009645725       -0.0000104173
0.0000000000       -0.0000042682       -0.0000105081       0.0009643292       -0.0000105081
0.0000000000       -0.0000045167       -0.0000105908       0.0009640807       -0.0000105908
0.0000000000       -0.0000047701       -0.0000106652       0.0009638274       -0.0000106652
0.0000000000       -0.0000050280       -0.0000107313       0.0009635695       -0.0000107313
0.0000000000       -0.0000052901       -0.0000107888       0.0009633073       -0.0000107888
0.0000000000       -0.0000055562       -0.0000108374       0.0009630413       -0.0000108374
0.0000000000       -0.0000058258       -0.0000108772       0.0009627716       -0.0000108772
0.0000000000       -0.0000060987       -0.0000109079       0.0009624988       -0.0000109079
0.0000000000       -0.0000063744       -0.0000109293       0.0009622230       -0.0000109293
0.0000000000       -0.0000066527       -0.0000109415       0.0009619448       -0.0000109415
0.0000000000       -0.0000069331       -0.0000109443       0.0009616643       -0.0000109443
0.0000000000       -0.0000072154       -0.0000109376       0.0009613821       -0.0000109376
0.0000000000       -0.0000074991       -0.0000109213       0.0009610984       -0.0000109213
0.0000000000       -0.0000077838       -0.0000108955       0.0009608136       -0.0000108955
0.0000000000       -0.0000080693       -0.0000108600       0.0009605282       -0.0000108600
0.0000000000       -0.0000083551       -0.0000108148       0.0009602423       -0.0000108148
0.0000000000       -0.0000086409       -0.0000107600       0.0009599565       -0.0000107600
0.0000000000       -0.0000089263       -0.0000106954       0.0009596711       -0.0000106954
0.0000000000       -0.0000092110       -0.0000106213       0.0009593865       -0.0000106213
0.0000000000       -0.0000094945       -0.0000105375       0.0009591030       -0.0000105375
0.0000000000       -0.0000097765       -0.0000104441       0.0009588210       -0.0000104441
0.0000000000       -0.0000100566       -0.0000103413       0.0009585408       -0.0000103413
0.0000000000       -0.0000103346       -0.0000102290       0.0009582629       -0.0000102290
0.0000000000       -0.0000106100       -0.0000101074       0.0009579875       -0.0000101074
0.0000000000       -0.0000108824       -0.0000099766       0.0009577150       -0.0000099766
0.0000000000       -0.0000111516       -0.0000098367       0.0009574459       -0.0000098367
0.0000000000       -0.0000114172       -0.0000096878       0.0009571803       -0.0000096878
0.0000000000       -0.0000116788       -0.0000095301       0.0009569186       -0.0000095301
0.0000000000       -0.0000119362       -0.0000093638       0.0009566613       -0.0000093638
0.0000000000       -0.0000121890       -0.0000091890       0.0009564085       -0.0000091890
0.0000000000       -0.0000124369       -0.0000090059       0.0009561606       -0.0000090059
0.0000000000       -0.0000126796       -0.0000088147       0.0009559179       -0.0000088147
0.0000000000       -0.0000129168       -0.0000086156       0.0009556807       -0.0000086156
0.0000000000       -0.0000131482       -0.0000084089       0.0009554493       -0.0000084089
0.0000000000       -0.0000133735       -0.0000081948       0.0009552239       -0.0000081948
0.0000000000       -0.0000135926       -0.0000079735       0.0009550049       -0.0000079735
0.0000000000       -0.0000138050       -0.0000077453       0.0009547924       -0.0000077453
0.0000000000       -0.0000140107       -0.0000075105       0.0009545868       -0.0000075105
0.0000000000       -0.0000142092       -0.0000072692       0.0009543882       -0.0000072692
0.0000000000       -0.0000144005       -0.0000070219       0.0009541969       -0.0000070219
0.0000000000       -0.0000145844       -0.0000067688       0.0009540131       -0.0000067688
0.0000000000       -0.0000147605       -0.0000065101       0.0009538370       -0.0000065101
0.0000000000       -0.0000149288       -0.0000062463       0.0009536687       -0.0000062463
0.0000000000       -0.0000150890       -0.0000059776       0.0009535084       -0.0000059776
0.0000000000       -0.0000152411       -0.0000057043       0.0009533564       -0.0000057043
0.0000000000       -0.0000153848       -0.0000054268       0.0009532126       -0.0000054268
0.0000000000       -0.0000155201       -0.0000051454       0.0009530774       -0.0000051454
0.0000000000       -0.0000156468       -0.0000048604       0.0009529507       -0.0000048604
0.0000000000       -0.0000157648       -0.0000045722       0.0009528327       -0.0000045722
0.0000000000       -0.0000158740       -0.0000042811       0.0009527235       -0.0000042811
0.0000000000       -0.0000159744       -0.0000039874       0.0009526231       -0.0000039874
0.0000000000       -0.0000160659       -0.0000036916       0.0009525316       -0.0000036916
0.0000000000       -0.0000161484       -0.0000033938       0.0009524490       -0.0000033938
0.0000000000       -0.0000162220       -0.0000030946       0.0009523755       -0.0000030946
0.0000000000       -0.0000162866       -0.0000027942       0.0009523109       -0.0000027942
0.0000000000       -0.0000163422       -0.0000024930       0.0009522553       -0.0000024930
0.0000000000       -0.0000163888       -0.0000021913       0.0009522087       -0.0000021913
0.0000000000       -0.0000164265       -0.0000018894       0.0009521710       -0.0000018894
0.0000000000       -0.0000164552       -0.0000015878       0.0009521422       -0.0000015878
0.0000000000       -0.0000164752       -0.0000012868       0.0009521223       -0.0000012868
0.0000000000       -0.0000164863       -0.0000009866       0.0009521111       -0.0000009866
0.0000000000       -0.0000164888       -0.0000006877       0.0009521087       -0.0000006877
0.0000000000       -0.0000164826       -0.0000003903       0.0009521148       -0.0000003903
0.0000000000       -0.0000164680       -0.0000000948       0.0009521295       -0.0000000948
0.0000000000       -0.0000164450       0.0000001985       0.0009521525       0.0000001985
0.0000000000       -0.0000164138       0.0000004893       0.0009521837       0.0000004893
0.0000000000       -0.0000163745       0.0000007774       0.0009522230       0.0000007774
0.0000000000       -0.0000163273       0.0000010623       0.0009522701       0.0000010623
0.0000000000       -0.0000162724       0.0000013439       0.0009523251       0.0000013439
0.0000000000       -0.0000162099       0.0000016218       0.0009523876       0.0000016218
0.0000000000       -0.0000161401       0.0000018957       0.0009524574       0.0000018957
0.0000000000       -0.0000160631       0.0000021655       0.0009525344       0.0000021655
0.0000000000       -0.0000159792       0.0000024308       0.0009526183       0.0000024308
0.0000000000       -0.0000158886       0.0000026915       0.0009527089       0.0000026915
0.0000000000       -0.0000157915       0.0000029472       0.0009528060       0.0000029472
0.0000000000       -0.0000156882       0.0000031979       0.0009529093       0.0000031979
0.0000000000       -0.0000155789       0.0000034432       0.0009530185       0.0000034432
0.0000000000       -0.0000154640       0.0000036829       0.0009531335       0.0000036829
0.0000000000       -0.0000153436       0.0000039170       0.0009532539       0.0000039170
0.0000000000       -0.0000152180       0.0000041451       0.0009533794       0.0000041451
0.0000000000       -0.0000150876       0.0000043673       0.0009535098       0.0000043673
0.0000000000       -0.0000149526       0.0000045832       0.0009536448       0.0000045832
0.0000000000       -0.0000148133       0.0000047928       0.0009537841       0.0000047928
0.0000000000       -0.0000146701       0.0000049960       0.0009539274       0.0000049960
0.0000000000       -0.0000145231       0.0000051926       0.0009540744       0.0000051926
0.0000000000       -0.0000143727       0.0000053826       0.0009542247       0.0000053826
0.0000000000       -0.0000142193       0.0000055659       0.0009543781       0.0000055659
0.0000000000       -0.0000140631       0.0000057425       0.0009545343       0.0000057425
0.0000000000       -0.0000139045       0.0000059121       0.0009546930       0.0000059121
0.0000000000       -0.0000137437       0.0000060750       0.0009548537       0.0000060750
0.0000000000       -0.0000135811       0.0000062309       0.0009550163       0.0000062309
0.0000000000       -0.0000134170       0.0000063800       0.0009551804       0.0000063800
0.0000000000       -0.0000132518       0.0000065222       0.0009553457       0.0000065222
0.0000000000       -0.0000130856       0.0000066575       0.0009555119       0.0000066575
0.0000000000       -0.0000129188       0.0000067860       0.0009556786       0.0000067860
0.0000000000       -0.0000127518       0.0000069077       0.0009558456       0.0000069077
0.0000000000       -0.0000125848       0.0000070226       0.0009560126       0.0000070226
0.0000000000       -0.0000124182       0.0000071310       0.0009561793       0.0000071310
0.0000000000       -0.0000122522       0.0000072327       0.0009563453       0.0000072327
0.0000000000       -0.0000120871       0.0000073280       0.0009565103       0.0000073280
0.0000000000       -0.0000119232       0.0000074170       0.0009566742       0.0000074170
0.0000000000       -0.0000117608       0.0000074998       0.0009568366       0.0000074998
0.0000000000       -0.0000116002       0.0000075764       0.0009569972       0.0000075764
0.0000000000       -0.0000114416       0.0000076472       0.0009571558       0.0000076472
0.0000000000       -0.0000112853       0.0000077121       0.0009573122       0.0000077121
0.0000000000       -0.0000111315       0.0000077715       0.0009574660       0.0000077715
0.0000000000       -0.0000109805       0.0000078255       0.0009576170       0.0000078255
0.0000000000       -0.0000108324       0.0000078742       0.0009577650       0.0000078742
0.0000000000       -0.0000106877       0.0000079180       0.0009579098       0.0000079180
0.0000000000       -0.0000105463       0.0000079569       0.0009580512       0.0000079569
0.0000000000       -0.0000104086       0.0000079913       0.0009581889       0.0000079913
0.0000000000       -0.0000102747       0.0000080213       0.0009583228       0.0000080213
0.0000000000       -0.0000101448       0.0000080472       0.0009584527       0.0000080472
0.0000000000       -0.0000100190       0.0000080693       0.0009585784       0.0000080693
0.0000000000       -0.0000098977       0.0000080878       0.0009586998       0.0000080878
0.0000000000       -0.0000097807       0.0000081029       0.0009588167       0.0000081029
0.0000000000       -0.0000096684       0.0000081150       0.0009589290       0.0000081150
0.0000000000       -0.0000095608       0.0000081243       0.0009590366       0.0000081243
0.0000000000       -0.0000094581       0.0000081311       0.0009591394       0.0000081311
0.0000000000       -0.0000093602       0.0000081356       0.0009592373       0.0000081356
0.0000000000       -0.0000092674       0.0000081382       0.0009593301       0.0000081382
0.0000000000       -0.0000091796       0.0000081391       0.0009594179       0.0000081391
0.0000000000       -0.0000090969       0.0000081387       0.0009595006       0.0000081387
0.0000000000       -0.0000090194       0.0000081372       0.0009595781       0.0000081372
0.0000000000       -0.0000089470       0.0000081349       0.0009596504       0.0000081349
0.0000000000       -0.0000088798       0.0000081321       0.0009597176       0.0000081321
0.0000000000       -0.0000088179       0.0000081292       0.0009597796       0.0000081292
0.0000000000       -0.0000087610       0.0000081264       0.0009598364       0.0000081264
0.0000000000       -0.0000087094       0.0000081239       0.0009598881       0.0000081239
0.0000000000       -0.0000086628       0.0000081222       0.0009599347       0.0000081222
0.0000000000       -0.0000086212       0.0000081215       0.0009599763       0.0000081215
0.0000000000       -0.0000085846       0.0000081221       0.0009600129       0.0000081221
0.0000000000       -0.0000085528       0.0000081242       0.0009600446       0.0000081242
0.0000000000       -0.0000085258       0.0000081282       0.0009600716       0.0000081282
0.0000000000       -0.0000085035       0.0000081343       0.0009600940       0.0000081343
0.0000000000       -0.0000084857       0.0000081428       0.0009601118       0.0000081428
0.0000000000       -0.0000084723       0.0000081539       0.0009601252       0.0000081539
0.0000000000       -0.0000084631       0.0000081680       0.0009601344       0.0000081680
0.0000000000       -0.0000084580       0.0000081852       0.0009601394       0.0000081852
0.0000000000       -0.0000084568       0.0000082059       0.0009601406       0.0000082059
0.0000000000       -0.0000084593       0.0000082302       0.0009601381       0.0000082302
0.0000000000       -0.0000084654       0.0000082584       0.0009601321       0.0000082584
0.0000000000       -0.0000084747       0.0000082907       0.0009601228       0.0000082907
0.0000000000       -0.0000084871       0.0000083272       0.0009601103       0.0000083272
0.0000000000       -0.0000085024       0.0000083683       0.0009600951       0.0000083683
0.0000000000       -0.0000085203       0.0000084141       0.0009600771       0.0000084141
0.0000000000       -0.0000085406       0.0000084647       0.0009600569       0.0000084647
0.0000000000       -0.0000085630       0.0000085203       0.0009600345       0.0000085203
0.0000000000       -0.0000085872       0.0000085812       0.0009600102       0.0000085812
0.0000000000       -0.0000086131       0.0000086473       0.0009599844       0.0000086473
0.0000000000       -0.0000086402       0.0000087190       0.0009599573       0.0000087190
0.0000000000       -0.0000086683       0.0000087962       0.0009599291       0.0000087962
0.0000000000       -0.0000086972       0.0000088791       0.0009599003       0.0000088791
0.0000000000       -0.0000087265       0.0000089677       0.0009598710       0.0000089677
0.0000000000       -0.0000087559       0.0000090622       0.0009598416       0.0000090622
0.0000000000       -0.0000087851       0.0000091626       0.0009598123       0.0000091626
0.0000000000       -0.0000088139       0.0000092690       0.0009597836       0.0000092690
0.0000000000       -0.0000088418       0.0000093814       0.0009597556       0.0000093814
0.0000000000       -0.0000088687       0.0000094998       0.0009597288       0.0000094998
0.0000000000       -0.0000088941       0.0000096242       0.0009597034       0.0000096242
0.0000000000       -0.0000089177       0.0000097547       0.0009596798       0.0000097547
0.0000000000       -0.0000089393       0.0000098911       0.0009596582       0.0000098911
0.0000000000       -0.0000089584       0.0000100335       0.0009596390       0.0000100335
0.0000000000       -0.0000089749       0.0000101818       0.0009596225       0.0000101818
0.0000000000       -0.0000089884       0.0000103360       0.0009596091       0.0000103360
0.0000000000       -0.0000089985       0.0000104960       0.0009595990       0.0000104960
0.0000000000       -0.0000090050       0.0000106616       0.0009595925       0.0000106616
0.0000000000       -0.0000090075       0.0000108328       0.0009595900       0.0000108328
0.0000000000       -0.0000090057       0.0000110094       0.0009595918       0.0000110094
0.0000000000       -0.0000089994       0.0000111914       0.0009595981       0.0000111914
0.0000000000       -0.0000089882       0.0000113785       0.0009596092       0.0000113785
0.0000000000       -0.0000089719       0.0000115707       0.0009596256       0.0000115707
0.0000000000       -0.0000089502       0.0000117676       0.0009596473       0.0000117676
0.0000000000       -0.0000089227       0.0000119692       0.0009596748       0.0000119692
0.0000000000       -0.0000088893       0.0000121752       0.0009597082       0.0000121752
0.0000000000       -0.0000088496       0.0000123855       0.0009597478       0.0000123855
0.0000000000       -0.0000088035       0.0000125997       0.0009597940       0.0000125997
0.0000000000       -0.0000087506       0.0000128177       0.0009598469       0.0000128177
0.0000000000       -0.0000086908       0.0000130392       0.0009599067       0.0000130392
0.0000000000       -0.0000086237       0.0000132639       0.0009599737       0.0000132639
0.0000000000       -0.0000085493       0.0000134917       0.0009600481       0.0000134917
0.0000000000       -0.0000084673       0.0000137221       0.0009601302       0.0000137221
0.0000000000       -0.0000083775       0.0000139549       0.0009602200       0.0000139549
0.0000000000       -0.0000082797       0.0000141898       0.0009603178       0.0000141898
0.0000000000       -0.0000081738       0.0000144265       0.0009604237       0.0000144265
0.0000000000       -0.0000080596       0.0000146647       0.0009605379       0.0000146647
0.0000000000       -0.0000079369       0.0000149041       0.0009606605       0.0000149041
0.0000000000       -0.0000078058       0.0000151443       0.0009607917       0.0000151443
0.0000000000       -0.0000076659       0.0000153849       0.0009609316       0.0000153849
0.0000000000       -0.0000075173       0.0000156257       0.0009610802       0.0000156257
0.0000000000       -0.0000073598       0.0000158663       0.0009612377       0.0000158663
0.0000000000       -0.0000071934       0.0000161063       0.0009614041       0.0000161063
0.0000000000       -0.0000070180       0.0000163455       0.0009615795       0.0000163455
0.0000000000       -0.0000068336       0.0000165833       0.0009617639       0.0000165833
0.0000000000       -0.0000066401       0.0000168195       0.0009619573       0.0000168195
0.0000000000       -0.0000064376       0.0000170537       0.0009621598       0.0000170537
0.0000000000       -0.0000062260       0.0000172855       0.0009623714       0.0000172855
0.0000000000       -0.0000060054       0.0000175146       0.0009625920       0.0000175146
0.0000000000       -0.0000057758       0.0000177406       0.0009628216       0.0000177406
0.0000000000       -0.0000055373       0.0000179630       0.0009630602       0.0000179630
0.0000000000       -0.0000052898       0.0000181817       0.0009633076       0.0000181817
0.0000000000       -0.0000050336       0.0000183961       0.0009635638       0.0000183961
0.0000000000       -0.0000047687       0.0000186060       0.0009638288       0.0000186060
0.0000000000       -0.0000044951       0.0000188109       0.0009641023       0.0000188109
0.0000000000       -0.0000042131       0.0000190105       0.0009643843       0.0000190105
0.0000000000       -0.0000039228       0.0000192045       0.0009646747       0.0000192045
0.0000000000       -0.0000036243       0.0000193925       0.0009649732       0.0000193925
0.0000000000       -0.0000033178       0.0000195742       0.0009652797       0.0000195742
0.0000000000       -0.0000030035       0.0000197492       0.0009655940       0.0000197492
0.0000000000       -0.0000026815       0.0000199172       0.0009659159       0.0000199172
0.0000000000       -0.0000023522       0.0000200779       0.0009662453       0.0000200779
0.0000000000       -0.0000020157       0.0000202310       0.0009665818       0.0000202310
0.0000000000       -0.0000016722       0.0000203761       0.0009669252       0.0000203761
0.0000000000       -0.0000013221       0.0000205130       0.0009672754       0.0000205130
0.0000000000       -0.0000009656       0.0000206414       0.0009676319       0.0000206414
0.0000000000       -0.0000006029       0.0000207610       0.0009679946       0.0000207610
0.0000000000       -0.0000002343       0.0000208715       0.0009683631       0.0000208715
0.0000000000       0.0000001398       0.0000209727       0.0009687372       0.0000209727
0.0000000000       0.0000005191       0.0000210644       0.0009691166       0.0000210644
0.0000000000       0.0000009034       0.0000211463       0.0009695008       0.0000211463
0.0000000000       0.0000012922       0.0000212182       0.0009698897       0.0000212182
0.0000000000       0.0000016853       0.0000212799       0.0009702828       0.0000212799
0.0000000000       0.0000020823       0.0000213312       0.0009706798       0.0000213312
0.0000000000       0.0000024829       0.0000213719       0.0009710803       0.0000213719
0.0000000000       0.0000028866       0.0000214019       0.0009714841       0.0000214019
0.0000000000       0.0000032932       0.0000214210       0.0009718906       0.0000214210
0.0000000000       0.0000037021       0.0000214290       0.0009722996       0.0000214290
0.0000000000       0.0000041132       0.0000214259       0.0009727106       0.0000214259
0.0000000000       0.0000045259       0.0000214116       0.0009731233       0.0000214116
0.0000000000       0.0000049398       0.0000213859       0.0009735373       0.0000213859
0.0000000000       0.0000053547       0.0000213488       0.0009739521       0.0000213488
0.0000000000       0.0000057700       0.0000213002       0.0009743675       0.0000213002
0.0000000000       0.0000061854       0.0000212401       0.0009747828       0.0000212401
0.0000000000       0.0000066004       0.0000211684       0.0009751979       0.0000211684
0.0000000000       0.0000070148       0.0000210852       0.0009756122       0.0000210852
0.0000000000       0.0000074279       0.0000209905       0.0009760254       0.0000209905
0.0000000000       0.0000078395       0.0000208842       0.0009764370       0.0000208842
0.0000000000       0.0000082492       0.0000207664       0.0009768467       0.0000207664
0.0000000000       0.0000086565       0.0000206371       0.0009772540       0.0000206371
0.0000000000       0.0000090610       0.0000204965       0.0009776585       0.0000204965
0.0000000000       0.0000094624       0.0000203445       0.0009780599       0.0000203445
0.0000000000       0.0000098602       0.0000201814       0.0009784577       0.0000201814
0.0000000000       0.0000102541       0.0000200072       0.0009788515       0.0000200072
0.0000000000       0.0000106436       0.0000198221       0.0009792410       0.0000198221
0.0000000000       0.0000110284       0.0000196261       0.0009796258       0.0000196261
0.0000000000       0.0000114081       0.0000194195       0.0009800055       0.0000194195
0.0000000000       0.0000117823       0.0000192024       0.0009803797       0.0000192024
0.0000000000       0.0000121507       0.0000189750       0.0009807481       0.0000189750
0.0000000000       0.0000125129       0.0000187376       0.0009811103       0.0000187376
0.0000000000       0.0000128685       0.0000184903       0.0009814660       0.0000184903
0.0000000000       0.0000132173       0.0000182334       0.0009818148       0.0000182334
0.0000000000       0.0000135589       0.0000179670       0.0009821563       0.0000179670
0.0000000000       0.0000138929       0.0000176916       0.0009824904       0.0000176916
0.0000000000       0.0000142191       0.0000174072       0.0009828166       0.0000174072
0.0000000000       0.0000145372       0.0000171143       0.0009831347       0.0000171143
0.0000000000       0.0000148469       0.0000168131       0.0009834443       0.0000168131
0.0000000000       0.0000151478       0.0000165039       0.0009837453       0.0000165039
