# time        DeltaCorr_Re_MC      DeltaCorr_Im_MC      DeltaCorr_Re_E17      DeltaCorr_Im_E17 
0.0000000000       0.0000090610       -0.0000022302       0.0010303925       -0.0000022302
0.0000000000       0.0000089915       -0.0000023246       0.0010303230       -0.0000023246
0.0000000000       0.0000089213       -0.0000024163       0.0010302528       -0.0000024163
0.0000000000       0.0000088504       -0.0000025055       0.0010301819       -0.0000025055
0.0000000000       0.0000087789       -0.0000025921       0.0010301105       -0.0000025921
0.0000000000       0.0000087071       -0.0000026761       0.0010300386       -0.0000026761
0.0000000000       0.0000086349       -0.0000027576       0.0010299664       -0.0000027576
0.0000000000       0.0000085625       -0.0000028365       0.0010298940       -0.0000028365
0.0000000000       0.0000084900       -0.0000029129       0.0010298215       -0.0000029129
0.0000000000       0.0000084174       -0.0000029869       0.0010297489       -0.0000029869
0.0000000000       0.0000083449       -0.0000030584       0.0010296765       -0.0000030584
0.0000000000       0.0000082726       -0.0000031276       0.0010296042       -0.0000031276
0.0000000000       0.0000082006       -0.0000031944       0.0010295321       -0.0000031944
0.0000000000       0.0000081289       -0.0000032589       0.0010294604       -0.0000032589
0.0000000000       0.0000080577       -0.0000033212       0.0010293892       -0.0000033212
0.0000000000       0.0000079870       -0.0000033814       0.0010293185       -0.0000033814
0.0000000000       0.0000079169       -0.0000034394       0.0010292484       -0.0000034394
0.0000000000       0.0000078474       -0.0000034954       0.0010291790       -0.0000034954
0.0000000000       0.0000077788       -0.0000035494       0.0010291103       -0.0000035494
0.0000000000       0.0000077110       -0.0000036015       0.0010290425       -0.0000036015
0.0000000000       0.0000076440       -0.0000036518       0.0010289756       -0.0000036518
0.0000000000       0.0000075781       -0.0000037003       0.0010289096       -0.0000037003
0.0000000000       0.0000075131       -0.0000037472       0.0010288447       -0.0000037472
0.0000000000       0.0000074493       -0.0000037925       0.0010287808       -0.0000037925
0.0000000000       0.0000073866       -0.0000038362       0.0010287181       -0.0000038362
0.0000000000       0.0000073250       -0.0000038786       0.0010286565       -0.0000038786
0.0000000000       0.0000072647       -0.0000039196       0.0010285962       -0.0000039196
0.0000000000       0.0000072056       -0.0000039593       0.0010285371       -0.0000039593
0.0000000000       0.0000071478       -0.0000039979       0.0010284794       -0.0000039979
0.0000000000       0.0000070914       -0.0000040355       0.0010284229       -0.0000040355
0.0000000000       0.0000070363       -0.0000040721       0.0010283678       -0.0000040721
0.0000000000       0.0000069826       -0.0000041077       0.0010283141       -0.0000041077
0.0000000000       0.0000069302       -0.0000041427       0.0010282618       -0.0000041427
0.0000000000       0.0000068793       -0.0000041769       0.0010282108       -0.0000041769
0.0000000000       0.0000068298       -0.0000042105       0.0010281613       -0.0000042105
0.0000000000       0.0000067817       -0.0000042436       0.0010281132       -0.0000042436
0.0000000000       0.0000067349       -0.0000042764       0.0010280665       -0.0000042764
0.0000000000       0.0000066896       -0.0000043088       0.0010280212       -0.0000043088
0.0000000000       0.0000066457       -0.0000043410       0.0010279772       -0.0000043410
0.0000000000       0.0000066032       -0.0000043730       0.0010279347       -0.0000043730
0.0000000000       0.0000065620       -0.0000044051       0.0010278935       -0.0000044051
0.0000000000       0.0000065221       -0.0000044371       0.0010278537       -0.0000044371
0.0000000000       0.0000064836       -0.0000044693       0.0010278151       -0.0000044693
0.0000000000       0.0000064463       -0.0000045018       0.0010277778       -0.0000045018
0.0000000000       0.0000064103       -0.0000045345       0.0010277418       -0.0000045345
0.0000000000       0.0000063754       -0.0000045677       0.0010277070       -0.0000045677
0.0000000000       0.0000063417       -0.0000046012       0.0010276733       -0.0000046012
0.0000000000       0.0000063091       -0.0000046354       0.0010276407       -0.0000046354
0.0000000000       0.0000062776       -0.0000046702       0.0010276091       -0.0000046702
0.0000000000       0.0000062471       -0.0000047056       0.0010275786       -0.0000047056
0.0000000000       0.0000062174       -0.0000047418       0.0010275490       -0.0000047418
0.0000000000       0.0000061887       -0.0000047789       0.0010275202       -0.0000047789
0.0000000000       0.0000061608       -0.0000048168       0.0010274923       -0.0000048168
0.0000000000       0.0000061336       -0.0000048557       0.0010274651       -0.0000048557
0.0000000000       0.0000061071       -0.0000048955       0.0010274386       -0.0000048955
0.0000000000       0.0000060812       -0.0000049365       0.0010274127       -0.0000049365
0.0000000000       0.0000060558       -0.0000049785       0.0010273873       -0.0000049785
0.0000000000       0.0000060309       -0.0000050216       0.0010273624       -0.0000050216
0.0000000000       0.0000060063       -0.0000050660       0.0010273378       -0.0000050660
0.0000000000       0.0000059820       -0.0000051116       0.0010273135       -0.0000051116
0.0000000000       0.0000059579       -0.0000051584       0.0010272894       -0.0000051584
0.0000000000       0.0000059339       -0.0000052065       0.0010272655       -0.0000052065
0.0000000000       0.0000059100       -0.0000052559       0.0010272415       -0.0000052559
0.0000000000       0.0000058860       -0.0000053066       0.0010272175       -0.0000053066
0.0000000000       0.0000058619       -0.0000053587       0.0010271934       -0.0000053587
0.0000000000       0.0000058375       -0.0000054121       0.0010271690       -0.0000054121
0.0000000000       0.0000058128       -0.0000054669       0.0010271443       -0.0000054669
0.0000000000       0.0000057877       -0.0000055230       0.0010271192       -0.0000055230
0.0000000000       0.0000057621       -0.0000055805       0.0010270937       -0.0000055805
0.0000000000       0.0000057360       -0.0000056394       0.0010270675       -0.0000056394
0.0000000000       0.0000057091       -0.0000056995       0.0010270406       -0.0000056995
0.0000000000       0.0000056815       -0.0000057610       0.0010270130       -0.0000057610
0.0000000000       0.0000056530       -0.0000058238       0.0010269845       -0.0000058238
0.0000000000       0.0000056236       -0.0000058879       0.0010269551       -0.0000058879
0.0000000000       0.0000055932       -0.0000059532       0.0010269247       -0.0000059532
0.0000000000       0.0000055617       -0.0000060197       0.0010268932       -0.0000060197
0.0000000000       0.0000055290       -0.0000060875       0.0010268605       -0.0000060875
0.0000000000       0.0000054950       -0.0000061563       0.0010268265       -0.0000061563
0.0000000000       0.0000054597       -0.0000062263       0.0010267912       -0.0000062263
0.0000000000       0.0000054229       -0.0000062973       0.0010267544       -0.0000062973
0.0000000000       0.0000053847       -0.0000063693       0.0010267162       -0.0000063693
0.0000000000       0.0000053449       -0.0000064422       0.0010266764       -0.0000064422
0.0000000000       0.0000053034       -0.0000065160       0.0010266349       -0.0000065160
0.0000000000       0.0000052603       -0.0000065907       0.0010265918       -0.0000065907
0.0000000000       0.0000052153       -0.0000066661       0.0010265469       -0.0000066661
0.0000000000       0.0000051686       -0.0000067422       0.0010265001       -0.0000067422
0.0000000000       0.0000051200       -0.0000068189       0.0010264515       -0.0000068189
0.0000000000       0.0000050694       -0.0000068962       0.0010264009       -0.0000068962
0.0000000000       0.0000050169       -0.0000069739       0.0010263484       -0.0000069739
0.0000000000       0.0000049623       -0.0000070520       0.0010262938       -0.0000070520
0.0000000000       0.0000049056       -0.0000071304       0.0010262371       -0.0000071304
0.0000000000       0.0000048468       -0.0000072091       0.0010261783       -0.0000072091
0.0000000000       0.0000047858       -0.0000072879       0.0010261174       -0.0000072879
0.0000000000       0.0000047227       -0.0000073667       0.0010260542       -0.0000073667
0.0000000000       0.0000046574       -0.0000074455       0.0010259889       -0.0000074455
0.0000000000       0.0000045898       -0.0000075242       0.0010259213       -0.0000075242
0.0000000000       0.0000045199       -0.0000076027       0.0010258514       -0.0000076027
0.0000000000       0.0000044478       -0.0000076809       0.0010257793       -0.0000076809
0.0000000000       0.0000043734       -0.0000077587       0.0010257049       -0.0000077587
0.0000000000       0.0000042967       -0.0000078360       0.0010256282       -0.0000078360
0.0000000000       0.0000042176       -0.0000079127       0.0010255492       -0.0000079127
0.0000000000       0.0000041363       -0.0000079887       0.0010254678       -0.0000079887
0.0000000000       0.0000040527       -0.0000080640       0.0010253842       -0.0000080640
0.0000000000       0.0000039668       -0.0000081384       0.0010252983       -0.0000081384
0.0000000000       0.0000038787       -0.0000082118       0.0010252102       -0.0000082118
0.0000000000       0.0000037882       -0.0000082842       0.0010251197       -0.0000082842
0.0000000000       0.0000036956       -0.0000083555       0.0010250271       -0.0000083555
0.0000000000       0.0000036007       -0.0000084255       0.0010249322       -0.0000084255
0.0000000000       0.0000035036       -0.0000084943       0.0010248351       -0.0000084943
0.0000000000       0.0000034044       -0.0000085616       0.0010247359       -0.0000085616
0.0000000000       0.0000033031       -0.0000086274       0.0010246346       -0.0000086274
0.0000000000       0.0000031997       -0.0000086916       0.0010245312       -0.0000086916
0.0000000000       0.0000030943       -0.0000087542       0.0010244258       -0.0000087542
0.0000000000       0.0000029869       -0.0000088150       0.0010243184       -0.0000088150
0.0000000000       0.0000028776       -0.0000088741       0.0010242091       -0.0000088741
0.0000000000       0.0000027664       -0.0000089312       0.0010240979       -0.0000089312
0.0000000000       0.0000026533       -0.0000089863       0.0010239849       -0.0000089863
0.0000000000       0.0000025386       -0.0000090394       0.0010238701       -0.0000090394
0.0000000000       0.0000024221       -0.0000090904       0.0010237536       -0.0000090904
0.0000000000       0.0000023040       -0.0000091392       0.0010236355       -0.0000091392
0.0000000000       0.0000021844       -0.0000091857       0.0010235159       -0.0000091857
0.0000000000       0.0000020632       -0.0000092300       0.0010233947       -0.0000092300
0.0000000000       0.0000019407       -0.0000092719       0.0010232722       -0.0000092719
0.0000000000       0.0000018168       -0.0000093113       0.0010231483       -0.0000093113
0.0000000000       0.0000016916       -0.0000093483       0.0010230232       -0.0000093483
0.0000000000       0.0000015653       -0.0000093828       0.0010228969       -0.0000093828
0.0000000000       0.0000014379       -0.0000094147       0.0010227694       -0.0000094147
0.0000000000       0.0000013095       -0.0000094440       0.0010226410       -0.0000094440
0.0000000000       0.0000011802       -0.0000094707       0.0010225117       -0.0000094707
0.0000000000       0.0000010500       -0.0000094947       0.0010223815       -0.0000094947
0.0000000000       0.0000009191       -0.0000095160       0.0010222506       -0.0000095160
0.0000000000       0.0000007875       -0.0000095346       0.0010221191       -0.0000095346
0.0000000000       0.0000006554       -0.0000095504       0.0010219869       -0.0000095504
0.0000000000       0.0000005228       -0.0000095635       0.0010218543       -0.0000095635
0.0000000000       0.0000003898       -0.0000095738       0.0010217213       -0.0000095738
0.0000000000       0.0000002565       -0.0000095813       0.0010215880       -0.0000095813
0.0000000000       0.0000001230       -0.0000095860       0.0010214545       -0.0000095860
0.0000000000       -0.0000000106       -0.0000095878       0.0010213209       -0.0000095878
0.0000000000       -0.0000001443       -0.0000095869       0.0010211873       -0.0000095869
0.0000000000       -0.0000002778       -0.0000095832       0.0010210537       -0.0000095832
0.0000000000       -0.0000004112       -0.0000095767       0.0010209203       -0.0000095767
0.0000000000       -0.0000005444       -0.0000095674       0.0010207871       -0.0000095674
0.0000000000       -0.0000006772       -0.0000095553       0.0010206543       -0.0000095553
0.0000000000       -0.0000008096       -0.0000095405       0.0010205219       -0.0000095405
0.0000000000       -0.0000009415       -0.0000095230       0.0010203900       -0.0000095230
0.0000000000       -0.0000010728       -0.0000095028       0.0010202587       -0.0000095028
0.0000000000       -0.0000012034       -0.0000094799       0.0010201281       -0.0000094799
0.0000000000       -0.0000013332       -0.0000094543       0.0010199983       -0.0000094543
0.0000000000       -0.0000014622       -0.0000094262       0.0010198693       -0.0000094262
0.0000000000       -0.0000015903       -0.0000093954       0.0010197412       -0.0000093954
0.0000000000       -0.0000017174       -0.0000093622       0.0010196141       -0.0000093622
0.0000000000       -0.0000018434       -0.0000093265       0.0010194881       -0.0000093265
0.0000000000       -0.0000019683       -0.0000092883       0.0010193632       -0.0000092883
0.0000000000       -0.0000020920       -0.0000092477       0.0010192395       -0.0000092477
0.0000000000       -0.0000022144       -0.0000092048       0.0010191171       -0.0000092048
0.0000000000       -0.0000023354       -0.0000091597       0.0010189961       -0.0000091597
0.0000000000       -0.0000024550       -0.0000091122       0.0010188765       -0.0000091122
0.0000000000       -0.0000025732       -0.0000090627       0.0010187583       -0.0000090627
0.0000000000       -0.0000026899       -0.0000090110       0.0010186417       -0.0000090110
0.0000000000       -0.0000028049       -0.0000089572       0.0010185266       -0.0000089572
0.0000000000       -0.0000029184       -0.0000089015       0.0010184132       -0.0000089015
0.0000000000       -0.0000030301       -0.0000088438       0.0010183014       -0.0000088438
0.0000000000       -0.0000031402       -0.0000087843       0.0010181913       -0.0000087843
0.0000000000       -0.0000032484       -0.0000087230       0.0010180831       -0.0000087230
0.0000000000       -0.0000033549       -0.0000086599       0.0010179766       -0.0000086599
0.0000000000       -0.0000034596       -0.0000085953       0.0010178720       -0.0000085953
0.0000000000       -0.0000035623       -0.0000085290       0.0010177692       -0.0000085290
0.0000000000       -0.0000036632       -0.0000084612       0.0010176683       -0.0000084612
0.0000000000       -0.0000037621       -0.0000083920       0.0010175694       -0.0000083920
0.0000000000       -0.0000038591       -0.0000083214       0.0010174724       -0.0000083214
0.0000000000       -0.0000039541       -0.0000082494       0.0010173774       -0.0000082494
0.0000000000       -0.0000040471       -0.0000081763       0.0010172844       -0.0000081763
0.0000000000       -0.0000041381       -0.0000081020       0.0010171934       -0.0000081020
0.0000000000       -0.0000042271       -0.0000080266       0.0010171044       -0.0000080266
0.0000000000       -0.0000043140       -0.0000079502       0.0010170175       -0.0000079502
0.0000000000       -0.0000043989       -0.0000078729       0.0010169326       -0.0000078729
0.0000000000       -0.0000044818       -0.0000077946       0.0010168497       -0.0000077946
0.0000000000       -0.0000045627       -0.0000077156       0.0010167689       -0.0000077156
0.0000000000       -0.0000046414       -0.0000076358       0.0010166901       -0.0000076358
0.0000000000       -0.0000047182       -0.0000075554       0.0010166133       -0.0000075554
0.0000000000       -0.0000047929       -0.0000074743       0.0010165386       -0.0000074743
0.0000000000       -0.0000048657       -0.0000073927       0.0010164659       -0.0000073927
0.0000000000       -0.0000049364       -0.0000073106       0.0010163951       -0.0000073106
0.0000000000       -0.0000050051       -0.0000072281       0.0010163264       -0.0000072281
0.0000000000       -0.0000050718       -0.0000071453       0.0010162597       -0.0000071453
0.0000000000       -0.0000051366       -0.0000070621       0.0010161949       -0.0000070621
0.0000000000       -0.0000051995       -0.0000069787       0.0010161320       -0.0000069787
0.0000000000       -0.0000052604       -0.0000068951       0.0010160711       -0.0000068951
0.0000000000       -0.0000053195       -0.0000068114       0.0010160121       -0.0000068114
0.0000000000       -0.0000053766       -0.0000067277       0.0010159549       -0.0000067277
0.0000000000       -0.0000054320       -0.0000066439       0.0010158995       -0.0000066439
0.0000000000       -0.0000054855       -0.0000065601       0.0010158460       -0.0000065601
0.0000000000       -0.0000055373       -0.0000064764       0.0010157942       -0.0000064764
0.0000000000       -0.0000055873       -0.0000063928       0.0010157442       -0.0000063928
0.0000000000       -0.0000056356       -0.0000063093       0.0010156959       -0.0000063093
0.0000000000       -0.0000056822       -0.0000062261       0.0010156493       -0.0000062261
0.0000000000       -0.0000057272       -0.0000061431       0.0010156043       -0.0000061431
0.0000000000       -0.0000057706       -0.0000060603       0.0010155610       -0.0000060603
0.0000000000       -0.0000058124       -0.0000059779       0.0010155192       -0.0000059779
0.0000000000       -0.0000058526       -0.0000058958       0.0010154789       -0.0000058958
0.0000000000       -0.0000058914       -0.0000058141       0.0010154402       -0.0000058141
0.0000000000       -0.0000059287       -0.0000057328       0.0010154029       -0.0000057328
0.0000000000       -0.0000059645       -0.0000056519       0.0010153670       -0.0000056519
0.0000000000       -0.0000059990       -0.0000055715       0.0010153325       -0.0000055715
0.0000000000       -0.0000060321       -0.0000054915       0.0010152994       -0.0000054915
0.0000000000       -0.0000060640       -0.0000054120       0.0010152675       -0.0000054120
0.0000000000       -0.0000060945       -0.0000053331       0.0010152370       -0.0000053331
0.0000000000       -0.0000061238       -0.0000052547       0.0010152077       -0.0000052547
0.0000000000       -0.0000061519       -0.0000051768       0.0010151796       -0.0000051768
0.0000000000       -0.0000061789       -0.0000050994       0.0010151526       -0.0000050994
0.0000000000       -0.0000062047       -0.0000050227       0.0010151268       -0.0000050227
0.0000000000       -0.0000062295       -0.0000049465       0.0010151021       -0.0000049465
0.0000000000       -0.0000062531       -0.0000048709       0.0010150784       -0.0000048709
0.0000000000       -0.0000062758       -0.0000047958       0.0010150557       -0.0000047958
0.0000000000       -0.0000062975       -0.0000047214       0.0010150340       -0.0000047214
0.0000000000       -0.0000063182       -0.0000046476       0.0010150133       -0.0000046476
0.0000000000       -0.0000063380       -0.0000045744       0.0010149935       -0.0000045744
0.0000000000       -0.0000063569       -0.0000045018       0.0010149746       -0.0000045018
0.0000000000       -0.0000063749       -0.0000044298       0.0010149566       -0.0000044298
0.0000000000       -0.0000063921       -0.0000043584       0.0010149394       -0.0000043584
0.0000000000       -0.0000064085       -0.0000042876       0.0010149230       -0.0000042876
0.0000000000       -0.0000064241       -0.0000042174       0.0010149074       -0.0000042174
0.0000000000       -0.0000064390       -0.0000041478       0.0010148925       -0.0000041478
0.0000000000       -0.0000064531       -0.0000040788       0.0010148784       -0.0000040788
0.0000000000       -0.0000064666       -0.0000040104       0.0010148650       -0.0000040104
0.0000000000       -0.0000064793       -0.0000039425       0.0010148522       -0.0000039425
0.0000000000       -0.0000064914       -0.0000038753       0.0010148401       -0.0000038753
0.0000000000       -0.0000065028       -0.0000038086       0.0010148287       -0.0000038086
0.0000000000       -0.0000065136       -0.0000037425       0.0010148179       -0.0000037425
0.0000000000       -0.0000065238       -0.0000036769       0.0010148077       -0.0000036769
0.0000000000       -0.0000065334       -0.0000036119       0.0010147981       -0.0000036119
0.0000000000       -0.0000065424       -0.0000035474       0.0010147891       -0.0000035474
0.0000000000       -0.0000065509       -0.0000034835       0.0010147807       -0.0000034835
0.0000000000       -0.0000065588       -0.0000034201       0.0010147728       -0.0000034201
0.0000000000       -0.0000065661       -0.0000033572       0.0010147654       -0.0000033572
0.0000000000       -0.0000065730       -0.0000032949       0.0010147585       -0.0000032949
0.0000000000       -0.0000065793       -0.0000032331       0.0010147522       -0.0000032331
0.0000000000       -0.0000065851       -0.0000031718       0.0010147464       -0.0000031718
0.0000000000       -0.0000065904       -0.0000031110       0.0010147411       -0.0000031110
0.0000000000       -0.0000065952       -0.0000030507       0.0010147363       -0.0000030507
0.0000000000       -0.0000065996       -0.0000029909       0.0010147320       -0.0000029909
0.0000000000       -0.0000066034       -0.0000029316       0.0010147281       -0.0000029316
0.0000000000       -0.0000066068       -0.0000028728       0.0010147247       -0.0000028728
0.0000000000       -0.0000066097       -0.0000028144       0.0010147218       -0.0000028144
0.0000000000       -0.0000066122       -0.0000027566       0.0010147193       -0.0000027566
0.0000000000       -0.0000066142       -0.0000026993       0.0010147173       -0.0000026993
0.0000000000       -0.0000066157       -0.0000026424       0.0010147158       -0.0000026424
0.0000000000       -0.0000066168       -0.0000025861       0.0010147147       -0.0000025861
0.0000000000       -0.0000066175       -0.0000025303       0.0010147140       -0.0000025303
0.0000000000       -0.0000066177       -0.0000024749       0.0010147138       -0.0000024749
0.0000000000       -0.0000066175       -0.0000024201       0.0010147140       -0.0000024201
0.0000000000       -0.0000066168       -0.0000023657       0.0010147147       -0.0000023657
0.0000000000       -0.0000066158       -0.0000023119       0.0010147158       -0.0000023119
0.0000000000       -0.0000066143       -0.0000022586       0.0010147172       -0.0000022586
0.0000000000       -0.0000066124       -0.0000022059       0.0010147192       -0.0000022059
0.0000000000       -0.0000066100       -0.0000021537       0.0010147215       -0.0000021537
0.0000000000       -0.0000066073       -0.0000021020       0.0010147242       -0.0000021020
0.0000000000       -0.0000066042       -0.0000020509       0.0010147273       -0.0000020509
0.0000000000       -0.0000066007       -0.0000020003       0.0010147308       -0.0000020003
0.0000000000       -0.0000065968       -0.0000019503       0.0010147347       -0.0000019503
0.0000000000       -0.0000065926       -0.0000019010       0.0010147389       -0.0000019010
0.0000000000       -0.0000065880       -0.0000018522       0.0010147435       -0.0000018522
0.0000000000       -0.0000065830       -0.0000018040       0.0010147485       -0.0000018040
0.0000000000       -0.0000065778       -0.0000017564       0.0010147538       -0.0000017564
0.0000000000       -0.0000065721       -0.0000017095       0.0010147594       -0.0000017095
0.0000000000       -0.0000065662       -0.0000016632       0.0010147653       -0.0000016632
0.0000000000       -0.0000065600       -0.0000016176       0.0010147715       -0.0000016176
0.0000000000       -0.0000065535       -0.0000015727       0.0010147780       -0.0000015727
0.0000000000       -0.0000065468       -0.0000015285       0.0010147847       -0.0000015285
0.0000000000       -0.0000065398       -0.0000014849       0.0010147917       -0.0000014849
0.0000000000       -0.0000065326       -0.0000014421       0.0010147989       -0.0000014421
0.0000000000       -0.0000065252       -0.0000014000       0.0010148063       -0.0000014000
0.0000000000       -0.0000065177       -0.0000013586       0.0010148139       -0.0000013586
0.0000000000       -0.0000065099       -0.0000013180       0.0010148216       -0.0000013180
0.0000000000       -0.0000065021       -0.0000012782       0.0010148294       -0.0000012782
0.0000000000       -0.0000064942       -0.0000012391       0.0010148373       -0.0000012391
0.0000000000       -0.0000064862       -0.0000012008       0.0010148454       -0.0000012008
0.0000000000       -0.0000064781       -0.0000011633       0.0010148534       -0.0000011633
0.0000000000       -0.0000064701       -0.0000011266       0.0010148614       -0.0000011266
0.0000000000       -0.0000064621       -0.0000010907       0.0010148695       -0.0000010907
0.0000000000       -0.0000064541       -0.0000010556       0.0010148774       -0.0000010556
0.0000000000       -0.0000064462       -0.0000010214       0.0010148853       -0.0000010214
0.0000000000       -0.0000064385       -0.0000009879       0.0010148930       -0.0000009879
0.0000000000       -0.0000064309       -0.0000009553       0.0010149006       -0.0000009553
0.0000000000       -0.0000064235       -0.0000009235       0.0010149080       -0.0000009235
0.0000000000       -0.0000064164       -0.0000008925       0.0010149151       -0.0000008925
0.0000000000       -0.0000064096       -0.0000008623       0.0010149219       -0.0000008623
0.0000000000       -0.0000064031       -0.0000008329       0.0010149285       -0.0000008329
0.0000000000       -0.0000063969       -0.0000008044       0.0010149346       -0.0000008044
0.0000000000       -0.0000063911       -0.0000007766       0.0010149404       -0.0000007766
0.0000000000       -0.0000063858       -0.0000007496       0.0010149457       -0.0000007496
0.0000000000       -0.0000063810       -0.0000007234       0.0010149505       -0.0000007234
0.0000000000       -0.0000063767       -0.0000006979       0.0010149548       -0.0000006979
0.0000000000       -0.0000063730       -0.0000006732       0.0010149585       -0.0000006732
0.0000000000       -0.0000063700       -0.0000006492       0.0010149615       -0.0000006492
0.0000000000       -0.0000063675       -0.0000006259       0.0010149640       -0.0000006259
0.0000000000       -0.0000063658       -0.0000006032       0.0010149657       -0.0000006032
0.0000000000       -0.0000063649       -0.0000005812       0.0010149666       -0.0000005812
0.0000000000       -0.0000063647       -0.0000005598       0.0010149668       -0.0000005598
0.0000000000       -0.0000063654       -0.0000005390       0.0010149661       -0.0000005390
0.0000000000       -0.0000063669       -0.0000005188       0.0010149646       -0.0000005188
0.0000000000       -0.0000063694       -0.0000004990       0.0010149621       -0.0000004990
0.0000000000       -0.0000063729       -0.0000004798       0.0010149587       -0.0000004798
0.0000000000       -0.0000063773       -0.0000004609       0.0010149542       -0.0000004609
0.0000000000       -0.0000063827       -0.0000004424       0.0010149488       -0.0000004424
0.0000000000       -0.0000063893       -0.0000004243       0.0010149422       -0.0000004243
0.0000000000       -0.0000063969       -0.0000004065       0.0010149346       -0.0000004065
0.0000000000       -0.0000064057       -0.0000003889       0.0010149258       -0.0000003889
0.0000000000       -0.0000064157       -0.0000003715       0.0010149158       -0.0000003715
0.0000000000       -0.0000064268       -0.0000003542       0.0010149047       -0.0000003542
0.0000000000       -0.0000064392       -0.0000003370       0.0010148923       -0.0000003370
0.0000000000       -0.0000064529       -0.0000003197       0.0010148786       -0.0000003197
0.0000000000       -0.0000064678       -0.0000003025       0.0010148637       -0.0000003025
0.0000000000       -0.0000064841       -0.0000002851       0.0010148475       -0.0000002851
0.0000000000       -0.0000065016       -0.0000002675       0.0010148299       -0.0000002675
0.0000000000       -0.0000065205       -0.0000002497       0.0010148110       -0.0000002497
0.0000000000       -0.0000065407       -0.0000002315       0.0010147908       -0.0000002315
0.0000000000       -0.0000065623       -0.0000002129       0.0010147692       -0.0000002129
0.0000000000       -0.0000065852       -0.0000001939       0.0010147463       -0.0000001939
0.0000000000       -0.0000066096       -0.0000001743       0.0010147220       -0.0000001743
0.0000000000       -0.0000066352       -0.0000001541       0.0010146963       -0.0000001541
0.0000000000       -0.0000066623       -0.0000001332       0.0010146692       -0.0000001332
0.0000000000       -0.0000066907       -0.0000001115       0.0010146408       -0.0000001115
0.0000000000       -0.0000067204       -0.0000000890       0.0010146111       -0.0000000890
0.0000000000       -0.0000067515       -0.0000000655       0.0010145800       -0.0000000655
0.0000000000       -0.0000067839       -0.0000000410       0.0010145476       -0.0000000410
0.0000000000       -0.0000068176       -0.0000000154       0.0010145139       -0.0000000154
0.0000000000       -0.0000068526       0.0000000114       0.0010144789       0.0000000114
0.0000000000       -0.0000068888       0.0000000395       0.0010144428       0.0000000395
0.0000000000       -0.0000069262       0.0000000689       0.0010144054       0.0000000689
0.0000000000       -0.0000069647       0.0000000997       0.0010143668       0.0000000997
0.0000000000       -0.0000070044       0.0000001320       0.0010143271       0.0000001320
0.0000000000       -0.0000070452       0.0000001659       0.0010142863       0.0000001659
0.0000000000       -0.0000070870       0.0000002014       0.0010142445       0.0000002014
0.0000000000       -0.0000071298       0.0000002387       0.0010142018       0.0000002387
0.0000000000       -0.0000071735       0.0000002778       0.0010141581       0.0000002778
0.0000000000       -0.0000072180       0.0000003188       0.0010141135       0.0000003188
0.0000000000       -0.0000072634       0.0000003618       0.0010140682       0.0000003618
0.0000000000       -0.0000073094       0.0000004067       0.0010140221       0.0000004067
0.0000000000       -0.0000073561       0.0000004538       0.0010139754       0.0000004538
0.0000000000       -0.0000074034       0.0000005030       0.0010139281       0.0000005030
0.0000000000       -0.0000074512       0.0000005544       0.0010138803       0.0000005544
0.0000000000       -0.0000074994       0.0000006081       0.0010138321       0.0000006081
0.0000000000       -0.0000075479       0.0000006642       0.0010137837       0.0000006642
0.0000000000       -0.0000075966       0.0000007226       0.0010137349       0.0000007226
0.0000000000       -0.0000076454       0.0000007835       0.0010136861       0.0000007835
0.0000000000       -0.0000076943       0.0000008469       0.0010136372       0.0000008469
0.0000000000       -0.0000077431       0.0000009128       0.0010135884       0.0000009128
0.0000000000       -0.0000077917       0.0000009812       0.0010135398       0.0000009812
0.0000000000       -0.0000078400       0.0000010523       0.0010134915       0.0000010523
0.0000000000       -0.0000078880       0.0000011260       0.0010134436       0.0000011260
0.0000000000       -0.0000079354       0.0000012023       0.0010133961       0.0000012023
0.0000000000       -0.0000079822       0.0000012814       0.0010133494       0.0000012814
0.0000000000       -0.0000080282       0.0000013631       0.0010133033       0.0000013631
0.0000000000       -0.0000080734       0.0000014475       0.0010132581       0.0000014475
0.0000000000       -0.0000081176       0.0000015347       0.0010132139       0.0000015347
0.0000000000       -0.0000081607       0.0000016245       0.0010131709       0.0000016245
0.0000000000       -0.0000082025       0.0000017171       0.0010131290       0.0000017171
0.0000000000       -0.0000082430       0.0000018123       0.0010130885       0.0000018123
0.0000000000       -0.0000082820       0.0000019103       0.0010130495       0.0000019103
0.0000000000       -0.0000083194       0.0000020109       0.0010130121       0.0000020109
0.0000000000       -0.0000083551       0.0000021142       0.0010129765       0.0000021142
0.0000000000       -0.0000083888       0.0000022200       0.0010129427       0.0000022200
0.0000000000       -0.0000084206       0.0000023284       0.0010129109       0.0000023284
0.0000000000       -0.0000084503       0.0000024394       0.0010128812       0.0000024394
0.0000000000       -0.0000084777       0.0000025528       0.0010128538       0.0000025528
0.0000000000       -0.0000085028       0.0000026686       0.0010128288       0.0000026686
0.0000000000       -0.0000085253       0.0000027868       0.0010128062       0.0000027868
0.0000000000       -0.0000085452       0.0000029073       0.0010127863       0.0000029073
0.0000000000       -0.0000085624       0.0000030300       0.0010127691       0.0000030300
0.0000000000       -0.0000085767       0.0000031548       0.0010127548       0.0000031548
0.0000000000       -0.0000085880       0.0000032817       0.0010127435       0.0000032817
