# Time    F_t_Re (QM_E17)      F_t_Im (QM_E17)       F_t_Re_erf       F_t_Im_erf  
0.00000000000008200000        0.336500        -0.018167         -0.199876         -0.018481     
0.00000000000008300000        0.335907        -0.014680         -0.200469         -0.014994     
0.00000000000008400000        0.335491        -0.011234         -0.200886         -0.011548     
0.00000000000008500000        0.335250        -0.007828         -0.201126         -0.008142     
0.00000000000008600000        0.335183        -0.004460         -0.201193         -0.004774     
0.00000000000008700000        0.335289        -0.001130         -0.201088         -0.001444     
0.00000000000008800000        0.335565        0.002163         -0.200812         0.001849     
0.00000000000008900000        0.336011        0.005420         -0.200366         0.005106     
0.00000000000009000000        0.336626        0.008640         -0.199751         0.008326     
0.00000000000009100000        0.337408        0.011826         -0.198968         0.011512     
0.00000000000009200000        0.338357        0.014976         -0.198019         0.014662     
0.00000000000009300000        0.339472        0.018090         -0.196904         0.017776     
0.00000000000009400000        0.340752        0.021170         -0.195624         0.020856     
0.00000000000009500000        0.342197        0.024213         -0.194180         0.023900     
0.00000000000009600000        0.343805        0.027221         -0.192572         0.026907     
0.00000000000009700000        0.345576        0.030191         -0.190801         0.029877     
0.00000000000009800000        0.347509        0.033123         -0.188868         0.032809     
0.00000000000009900000        0.349603        0.036016         -0.186773         0.035703     
0.00000000000010000000        0.351859        0.038869         -0.184518         0.038555     
0.00000000000010100000        0.354274        0.041679         -0.182102         0.041365     
0.00000000000010200000        0.356848        0.044445         -0.179528         0.044131     
0.00000000000010300000        0.359581        0.047164         -0.176796         0.046850     
0.00000000000010400000        0.362470        0.049835         -0.173907         0.049521     
0.00000000000010500000        0.365514        0.052454         -0.170862         0.052140     
0.00000000000010600000        0.368713        0.055018         -0.167664         0.054704     
0.00000000000010700000        0.372064        0.057525         -0.164313         0.057212     
0.00000000000010800000        0.375566        0.059972         -0.160811         0.059658     
0.00000000000010900000        0.379216        0.062353         -0.157161         0.062039     
0.00000000000011000000        0.383011        0.064666         -0.153365         0.064352     
0.00000000000011100000        0.386951        0.066907         -0.149426         0.066593     
0.00000000000011200000        0.391030        0.069071         -0.145346         0.068757     
0.00000000000011300000        0.395247        0.071154         -0.141130         0.070840     
0.00000000000011400000        0.399597        0.073151         -0.136780         0.072837     
0.00000000000011500000        0.404076        0.075058         -0.132300         0.074744     
0.00000000000011600000        0.408680        0.076870         -0.127696         0.076556     
0.00000000000011700000        0.413404        0.078581         -0.122972         0.078267     
0.00000000000011800000        0.418243        0.080187         -0.118134         0.079873     
0.00000000000011900000        0.423190        0.081683         -0.113186         0.081369     
0.00000000000012000000        0.428240        0.083064         -0.108136         0.082750     
0.00000000000012100000        0.433387        0.084324         -0.102990         0.084010     
0.00000000000012200000        0.438622        0.085460         -0.097755         0.085146     
0.00000000000012300000        0.443938        0.086465         -0.092439         0.086151     
0.00000000000012400000        0.449328        0.087335         -0.087049         0.087022     
0.00000000000012500000        0.454782        0.088067         -0.081595         0.087753     
0.00000000000012600000        0.460292        0.088655         -0.076085         0.088341     
0.00000000000012700000        0.465848        0.089096         -0.070529         0.088782     
0.00000000000012800000        0.471440        0.089386         -0.064937         0.089072     
0.00000000000012900000        0.477058        0.089521         -0.059318         0.089207     
0.00000000000013000000        0.482692        0.089500         -0.053684         0.089186     
0.00000000000013100000        0.488331        0.089318         -0.048046         0.089005     
0.00000000000013200000        0.493962        0.088976         -0.042415         0.088662     
0.00000000000013300000        0.499575        0.088470         -0.036802         0.088156     
0.00000000000013400000        0.505158        0.087801         -0.031219         0.087487     
0.00000000000013500000        0.510699        0.086968         -0.025678         0.086654     
0.00000000000013600000        0.516185        0.085971         -0.020192         0.085657     
0.00000000000013700000        0.521605        0.084811         -0.014771         0.084497     
0.00000000000013800000        0.526947        0.083490         -0.009430         0.083177     
0.00000000000013900000        0.532198        0.082011         -0.004179         0.081697     
0.00000000000014000000        0.537346        0.080376         0.000970         0.080062     
0.00000000000014100000        0.542380        0.078589         0.006004         0.078275     
0.00000000000014200000        0.547288        0.076654         0.010912         0.076340     
0.00000000000014300000        0.552059        0.074576         0.015683         0.074262     
0.00000000000014400000        0.556682        0.072362         0.020306         0.072048     
0.00000000000014500000        0.561147        0.070016         0.024770         0.069703     
0.00000000000014600000        0.565443        0.067548         0.029067         0.067234     
0.00000000000014700000        0.569562        0.064963         0.033185         0.064649     
0.00000000000014800000        0.573494        0.062271         0.037117         0.061957     
0.00000000000014900000        0.577231        0.059479         0.040855         0.059165     
0.00000000000015000000        0.580767        0.056597         0.044390         0.056283     
0.00000000000015100000        0.584094        0.053635         0.047718         0.053321     
0.00000000000015200000        0.587207        0.050601         0.050831         0.050287     
0.00000000000015300000        0.590101        0.047508         0.053724         0.047194     
0.00000000000015400000        0.592771        0.044364         0.056395         0.044050     
0.00000000000015500000        0.595215        0.041181         0.058838         0.040867     
0.00000000000015600000        0.597430        0.037969         0.061053         0.037655     
0.00000000000015700000        0.599414        0.034739         0.063038         0.034425     
0.00000000000015800000        0.601168        0.031503         0.064791         0.031189     
0.00000000000015900000        0.602691        0.028270         0.066315         0.027956     
0.00000000000016000000        0.603985        0.025051         0.067608         0.024738     
0.00000000000016100000        0.605051        0.021858         0.068675         0.021544     
0.00000000000016200000        0.605894        0.018700         0.069517         0.018386     
0.00000000000016300000        0.606516        0.015587         0.070139         0.015273     
0.00000000000016400000        0.606921        0.012528         0.070545         0.012214     
0.00000000000016500000        0.607117        0.009534         0.070740         0.009220     
0.00000000000016600000        0.607107        0.006612         0.070730         0.006298     
0.00000000000016700000        0.606899        0.003771         0.070522         0.003457     
0.00000000000016800000        0.606500        0.001019         0.070124         0.000705     
0.00000000000016900000        0.605918        -0.001637         0.069541         -0.001951     
0.00000000000017000000        0.605161        -0.004190         0.068784         -0.004504     
