# Time    F_t_Re (QM_E17)      F_t_Im (QM_E17)       F_t_Re_erf       F_t_Im_erf  
0.00000000000000000000        1.000000        0.000000         0.297002         -0.000408     
0.00000000000000100000        0.999683        -0.012630         0.296685         -0.013038     
0.00000000000000200000        0.998732        -0.025222         0.295734         -0.025629     
0.00000000000000300000        0.997152        -0.037736         0.294154         -0.038144     
0.00000000000000400000        0.994950        -0.050136         0.291952         -0.050544     
0.00000000000000500000        0.992135        -0.062384         0.289138         -0.062791     
0.00000000000000600000        0.988721        -0.074443         0.285723         -0.074851     
0.00000000000000700000        0.984722        -0.086280         0.281724         -0.086688     
0.00000000000000800000        0.980156        -0.097860         0.277158         -0.098268     
0.00000000000000900000        0.975042        -0.109151         0.272044         -0.109559     
0.00000000000001000000        0.969402        -0.120124         0.266404         -0.120531     
0.00000000000001100000        0.963259        -0.130749         0.260261         -0.131157     
0.00000000000001200000        0.956640        -0.141001         0.253642         -0.141408     
0.00000000000001300000        0.949571        -0.150855         0.246573         -0.151263     
0.00000000000001400000        0.942081        -0.160290         0.239083         -0.160698     
0.00000000000001500000        0.934198        -0.169287         0.231200         -0.169694     
0.00000000000001600000        0.925954        -0.177827         0.222956         -0.178235     
0.00000000000001700000        0.917378        -0.185897         0.214380         -0.186305     
0.00000000000001800000        0.908503        -0.193485         0.205505         -0.193892     
0.00000000000001900000        0.899361        -0.200579         0.196363         -0.200987     
0.00000000000002000000        0.889982        -0.207174         0.186984         -0.207581     
0.00000000000002100000        0.880398        -0.213263         0.177400         -0.213670     
0.00000000000002200000        0.870641        -0.218844         0.167644         -0.219251     
0.00000000000002300000        0.860742        -0.223916         0.157744         -0.224323     
0.00000000000002400000        0.850730        -0.228480         0.147732         -0.228887     
0.00000000000002500000        0.840635        -0.232539         0.137637         -0.232947     
0.00000000000002600000        0.830485        -0.236099         0.127487         -0.236507     
0.00000000000002700000        0.820307        -0.239166         0.117309         -0.239574     
0.00000000000002800000        0.810128        -0.241749         0.107130         -0.242156     
0.00000000000002900000        0.799972        -0.243857         0.096974         -0.244264     
0.00000000000003000000        0.789863        -0.245501         0.086865         -0.245909     
0.00000000000003100000        0.779823        -0.246694         0.076825         -0.247101     
0.00000000000003200000        0.769873        -0.247448         0.066875         -0.247856     
0.00000000000003300000        0.760032        -0.247778         0.057034         -0.248186     
0.00000000000003400000        0.750319        -0.247699         0.047321         -0.248106     
0.00000000000003500000        0.740749        -0.247225         0.037752         -0.247633     
0.00000000000003600000        0.731339        -0.246373         0.028341         -0.246781     
0.00000000000003700000        0.722101        -0.245159         0.019103         -0.245567     
0.00000000000003800000        0.713048        -0.243600         0.010050         -0.244007     
0.00000000000003900000        0.704191        -0.241711         0.001193         -0.242118     
0.00000000000004000000        0.695539        -0.239509         -0.007459         -0.239917     
0.00000000000004100000        0.687101        -0.237012         -0.015897         -0.237419     
0.00000000000004200000        0.678885        -0.234235         -0.024113         -0.234642     
0.00000000000004300000        0.670896        -0.231194         -0.032102         -0.231602     
0.00000000000004400000        0.663139        -0.227906         -0.039859         -0.228314     
0.00000000000004500000        0.655619        -0.224386         -0.047379         -0.224794     
0.00000000000004600000        0.648338        -0.220650         -0.054660         -0.221057     
0.00000000000004700000        0.641299        -0.216711         -0.061699         -0.217118     
0.00000000000004800000        0.634503        -0.212584         -0.068495         -0.212992     
0.00000000000004900000        0.627952        -0.208283         -0.075046         -0.208691     
0.00000000000005000000        0.621644        -0.203822         -0.081354         -0.204229     
0.00000000000005100000        0.615580        -0.199212         -0.087418         -0.199619     
0.00000000000005200000        0.609758        -0.194466         -0.093240         -0.194874     
0.00000000000005300000        0.604177        -0.189596         -0.098821         -0.190004     
0.00000000000005400000        0.598834        -0.184613         -0.104164         -0.185020     
0.00000000000005500000        0.593729        -0.179526         -0.109269         -0.179934     
0.00000000000005600000        0.588856        -0.174347         -0.114141         -0.174754     
0.00000000000005700000        0.584215        -0.169084         -0.118783         -0.169491     
0.00000000000005800000        0.579802        -0.163746         -0.123196         -0.164153     
0.00000000000005900000        0.575613        -0.158341         -0.127385         -0.158749     
0.00000000000006000000        0.571644        -0.152878         -0.131354         -0.153286     
0.00000000000006100000        0.567893        -0.147364         -0.135105         -0.147772     
0.00000000000006200000        0.564356        -0.141805         -0.138642         -0.142213     
0.00000000000006300000        0.561029        -0.136209         -0.141969         -0.136616     
0.00000000000006400000        0.557908        -0.130580         -0.145090         -0.130988     
0.00000000000006500000        0.554989        -0.124925         -0.148009         -0.125333     
0.00000000000006600000        0.552270        -0.119250         -0.150728         -0.119657     
0.00000000000006700000        0.549746        -0.113557         -0.153252         -0.113965     
0.00000000000006800000        0.547414        -0.107854         -0.155584         -0.108261     
0.00000000000006900000        0.545271        -0.102143         -0.157727         -0.102550     
0.00000000000007000000        0.543313        -0.096429         -0.159684         -0.096836     
0.00000000000007100000        0.541538        -0.090715         -0.161460         -0.091123     
0.00000000000007200000        0.539942        -0.085006         -0.163056         -0.085413     
0.00000000000007300000        0.538522        -0.079303         -0.164476         -0.079711     
0.00000000000007400000        0.537275        -0.073612         -0.165723         -0.074019     
0.00000000000007500000        0.536200        -0.067933         -0.166798         -0.068341     
0.00000000000007600000        0.535293        -0.062271         -0.167705         -0.062679     
0.00000000000007700000        0.534552        -0.056628         -0.168446         -0.057036     
0.00000000000007800000        0.533975        -0.051007         -0.169023         -0.051415     
0.00000000000007900000        0.533561        -0.045410         -0.169437         -0.045818     
0.00000000000008000000        0.533307        -0.039840         -0.169691         -0.040248     
0.00000000000008100000        0.533211        -0.034299         -0.169787         -0.034707     
0.00000000000008200000        0.533272        -0.028790         -0.169726         -0.029198     
0.00000000000008300000        0.533489        -0.023315         -0.169509         -0.023723     
