# time   C_FQM_Re    C_FQM_Im    C_DCL_Re    C_DCL_Im    C_ACL_Re   C_ACL_Im
5.100000      0.698042      0.001039      -0.598749      0.487568      0.772154      0.001150
5.200000      0.698239      0.000990      -0.560695      0.531216      0.772378      0.001095
5.300000      0.698428      0.000943      -0.519459      0.571894      0.772592      0.001043
5.400000      0.698608      0.000899      -0.475272      0.609370      0.772796      0.000995
5.500000      0.698779      0.000858      -0.428383      0.643430      0.772990      0.000949
5.600000      0.698943      0.000819      -0.379058      0.673882      0.773176      0.000906
5.700000      0.699100      0.000782      -0.327574      0.700550      0.773353      0.000865
5.800000      0.699249      0.000747      -0.274221      0.723284      0.773522      0.000827
5.900000      0.699392      0.000715      -0.219300      0.741953      0.773684      0.000791
6.000000      0.699529      0.000684      -0.163122      0.756451      0.773839      0.000756
6.100000      0.699660      0.000654      -0.106003      0.766694      0.773987      0.000724
6.200000      0.699786      0.000627      -0.048266      0.772622      0.774128      0.000693
6.300000      0.699906      0.000600      0.009764      0.774203      0.774264      0.000664
6.400000      0.700021      0.000576      0.067759      0.771424      0.774394      0.000637
6.500000      0.700132      0.000552      0.125391      0.764302      0.774519      0.000611
6.600000      0.700238      0.000530      0.182336      0.752874      0.774638      0.000586
6.700000      0.700340      0.000508      0.238271      0.737204      0.774753      0.000563
6.800000      0.700438      0.000488      0.292881      0.717380      0.774864      0.000540
6.900000      0.700532      0.000469      0.345858      0.693513      0.774970      0.000519
7.000000      0.700622      0.000451      0.396903      0.665736      0.775071      0.000499
7.100000      0.700709      0.000434      0.445727      0.634204      0.775169      0.000480
7.200000      0.700793      0.000418      0.492054      0.599096      0.775263      0.000462
7.300000      0.700874      0.000402      0.535624      0.560608      0.775354      0.000445
7.400000      0.700952      0.000387      0.576189      0.518956      0.775441      0.000428
7.500000      0.701026      0.000373      0.613521      0.474375      0.775526      0.000413
7.600000      0.701099      0.000360      0.647409      0.427115      0.775607      0.000398
7.700000      0.701168      0.000347      0.677661      0.377443      0.775685      0.000384
7.800000      0.701235      0.000334      0.704106      0.325636      0.775760      0.000370
7.900000      0.701300      0.000323      0.726594      0.271988      0.775833      0.000357
8.000000      0.701363      0.000312      0.744999      0.216799      0.775903      0.000345
8.100000      0.701423      0.000301      0.759216      0.160381      0.775971      0.000333
8.200000      0.701482      0.000291      0.769164      0.103051      0.776036      0.000322
8.300000      0.701538      0.000281      0.774786      0.045132      0.776099      0.000311
8.400000      0.701592      0.000272      0.776051      -0.013050      0.776160      0.000301
8.500000      0.701645      0.000263      0.772950      -0.071168      0.776220      0.000291
8.600000      0.701696      0.000254      0.765501      -0.128895      0.776277      0.000281
8.700000      0.701746      0.000246      0.753745      -0.185904      0.776332      0.000272
8.800000      0.701794      0.000238      0.737747      -0.241876      0.776386      0.000263
8.900000      0.701840      0.000231      0.717597      -0.296495      0.776437      0.000255
9.000000      0.701885      0.000223      0.693408      -0.349454      0.776488      0.000247
9.100000      0.701928      0.000216      0.665316      -0.400453      0.776536      0.000240
9.200000      0.701971      0.000210      0.633479      -0.449207      0.776584      0.000232
9.300000      0.702011      0.000203      0.598074      -0.495440      0.776629      0.000225
9.400000      0.702051      0.000197      0.559302      -0.538891      0.776674      0.000218
9.500000      0.702090      0.000191      0.517379      -0.579317      0.776717      0.000212
9.600000      0.702127      0.000186      0.472542      -0.616488      0.776758      0.000206
9.700000      0.702163      0.000180      0.425042      -0.650196      0.776799      0.000200
9.800000      0.702198      0.000175      0.375148      -0.680251      0.776838      0.000194
9.900000      0.702233      0.000170      0.323138      -0.706483      0.776876      0.000188
10.000000      0.702266      0.000165      0.269306      -0.728745      0.776914      0.000183
10.100000      0.702298      0.000161      0.213954      -0.746910      0.776950      0.000178
10.200000      0.702330      0.000156      0.157394      -0.760876      0.776985      0.000173
10.300000      0.702360      0.000152      0.099943      -0.770564      0.777019      0.000168
10.400000      0.702390      0.000148      0.041926      -0.775920      0.777052      0.000163
10.500000      0.702419      0.000144      -0.016332      -0.776912      0.777084      0.000159
10.600000      0.702447      0.000140      -0.074503      -0.773536      0.777115      0.000155
10.700000      0.702474      0.000136      -0.132259      -0.765809      0.777146      0.000150
10.800000      0.702501      0.000132      -0.189277      -0.753775      0.777176      0.000146
10.900000      0.702527      0.000129      -0.245234      -0.737501      0.777204      0.000143
11.000000      0.702552      0.000126      -0.299816      -0.717078      0.777233      0.000139
11.100000      0.702576      0.000122      -0.352716      -0.692622      0.777260      0.000135
11.200000      0.702600      0.000119      -0.403636      -0.664268      0.777287      0.000132
11.300000      0.702624      0.000116      -0.452290      -0.632178      0.777313      0.000128
11.400000      0.702647      0.000113      -0.498404      -0.596530      0.777338      0.000125
11.500000      0.702669      0.000110      -0.541718      -0.557526      0.777363      0.000122
11.600000      0.702690      0.000108      -0.581988      -0.515384      0.777387      0.000119
11.700000      0.702711      0.000105      -0.618988      -0.470341      0.777411      0.000116
11.800000      0.702732      0.000102      -0.652510      -0.422650      0.777433      0.000113
11.900000      0.702752      0.000100      -0.682364      -0.372581      0.777456      0.000111
12.000000      0.702772      0.000098      -0.708383      -0.320413      0.777478      0.000108
12.100000      0.702791      0.000095      -0.730421      -0.266441      0.777499      0.000105
12.200000      0.702810      0.000093      -0.748352      -0.210967      0.777520      0.000103
12.300000      0.702828      0.000091      -0.762075      -0.154304      0.777540      0.000100
12.400000      0.702846      0.000089      -0.771515      -0.096771      0.777560      0.000098
12.500000      0.702863      0.000087      -0.776616      -0.038690      0.777579      0.000096
12.600000      0.702880      0.000085      -0.777351      0.019611      0.777598      0.000094
12.700000      0.702897      0.000083      -0.773715      0.077804      0.777617      0.000091
12.800000      0.702913      0.000081      -0.765728      0.135563      0.777635      0.000089
12.900000      0.702929      0.000079      -0.753434      0.192562      0.777653      0.000087
13.000000      0.702944      0.000077      -0.736904      0.248480      0.777670      0.000085
13.100000      0.702960      0.000075      -0.716230      0.303004      0.777687      0.000084
13.200000      0.702974      0.000074      -0.691527      0.355827      0.777703      0.000082
13.300000      0.702989      0.000072      -0.662935      0.406651      0.777719      0.000080
13.400000      0.703003      0.000071      -0.630613      0.455191      0.777735      0.000078
13.500000      0.703017      0.000069      -0.594745      0.501173      0.777751      0.000076
13.600000      0.703031      0.000068      -0.555531      0.544339      0.777766      0.000075
13.700000      0.703044      0.000066      -0.513192      0.584445      0.777781      0.000073
13.800000      0.703057      0.000065      -0.467966      0.621267      0.777795      0.000072
13.900000      0.703070      0.000063      -0.420107      0.654597      0.777809      0.000070
14.000000      0.703082      0.000062      -0.369884      0.684248      0.777823      0.000069
14.100000      0.703094      0.000061      -0.317579      0.710052      0.777837      0.000067
14.200000      0.703106      0.000060      -0.263487      0.731864      0.777850      0.000066
14.300000      0.703118      0.000058      -0.207911      0.749563      0.777863      0.000065
14.400000      0.703130      0.000057      -0.151165      0.763047      0.777876      0.000063
14.500000      0.703141      0.000056      -0.093566      0.772241      0.777888      0.000062
14.600000      0.703152      0.000055      -0.035440      0.777093      0.777901      0.000061
14.700000      0.703163      0.000054      0.022887      0.777576      0.777913      0.000060
14.800000      0.703173      0.000053      0.081088      0.773687      0.777924      0.000058
14.900000      0.703184      0.000052      0.138834      0.765447      0.777936      0.000057
15.000000      0.703194      0.000051      0.195801      0.752904      0.777947      0.000056
15.100000      0.703204      0.000050      0.251669      0.736126      0.777958      0.000055
15.200000      0.703214      0.000049      0.306124      0.715209      0.777969      0.000054
15.300000      0.703223      0.000048      0.358859      0.690271      0.777980      0.000053
15.400000      0.703233      0.000047      0.409577      0.661450      0.777991      0.000052
15.500000      0.703242      0.000046      0.457994      0.628909      0.778001      0.000051
15.600000      0.703251      0.000045      0.503837      0.592832      0.778011      0.000050
15.700000      0.703260      0.000044      0.546848      0.553420      0.778021      0.000049
15.800000      0.703269      0.000044      0.586786      0.510895      0.778031      0.000048
15.900000      0.703278      0.000043      0.623425      0.465497      0.778040      0.000047
16.000000      0.703286      0.000042      0.656560      0.417480      0.778049      0.000046
16.100000      0.703294      0.000041      0.686004      0.367115      0.778059      0.000046
16.200000      0.703302      0.000040      0.711592      0.314685      0.778068      0.000045
16.300000      0.703310      0.000040      0.733179      0.260484      0.778077      0.000044
16.400000      0.703318      0.000039      0.750644      0.204817      0.778085      0.000043
16.500000      0.703326      0.000038      0.763889      0.147997      0.778094      0.000042
16.600000      0.703333      0.000038      0.772840      0.090344      0.778102      0.000042
16.700000      0.703341      0.000037      0.777445      0.032182      0.778110      0.000041
16.800000      0.703348      0.000036      0.777679      -0.026163      0.778119      0.000040
16.900000      0.703355      0.000036      0.773540      -0.084361      0.778126      0.000039
17.000000      0.703362      0.000035      0.765052      -0.142087      0.778134      0.000039
17.100000      0.703369      0.000034      0.752262      -0.199014      0.778142      0.000038
17.200000      0.703376      0.000034      0.735242      -0.254824      0.778150      0.000037
17.300000      0.703383      0.000033      0.714088      -0.309202      0.778157      0.000037
17.400000      0.703389      0.000033      0.688919      -0.361843      0.778164      0.000036
17.500000      0.703396      0.000032      0.659876      -0.412450      0.778171      0.000036
17.600000      0.703402      0.000032      0.627122      -0.460739      0.778179      0.000035
17.700000      0.703408      0.000031      0.590841      -0.506438      0.778185      0.000034
17.800000      0.703415      0.000031      0.551237      -0.549291      0.778192      0.000034
17.900000      0.703421      0.000030      0.508534      -0.589056      0.778199      0.000033
18.000000      0.703427      0.000030      0.462971      -0.625510      0.778206      0.000033
18.100000      0.703432      0.000029      0.414803      -0.658447      0.778212      0.000032
18.200000      0.703438      0.000029      0.364303      -0.687683      0.778219      0.000032
18.300000      0.703444      0.000028      0.311754      -0.713052      0.778225      0.000031
18.400000      0.703449      0.000028      0.257450      -0.734413      0.778231      0.000031
18.500000      0.703455      0.000027      0.201699      -0.751645      0.778237      0.000030
18.600000      0.703460      0.000027      0.144812      -0.764651      0.778243      0.000030
18.700000      0.703466      0.000026      0.087111      -0.773358      0.778249      0.000029
18.800000      0.703471      0.000026      0.028919      -0.777717      0.778255      0.000029
18.900000      0.703476      0.000026      -0.029437      -0.777704      0.778260      0.000028
19.000000      0.703481      0.000025      -0.087628      -0.773317      0.778266      0.000028
19.100000      0.703486      0.000025      -0.145327      -0.764583      0.778272      0.000027
19.200000      0.703491      0.000024      -0.202210      -0.751549      0.778277      0.000027
19.300000      0.703496      0.000024      -0.257957      -0.734290      0.778282      0.000027
19.400000      0.703501      0.000024      -0.312254      -0.712902      0.778288      0.000026
19.500000      0.703505      0.000023      -0.364796      -0.687506      0.778293      0.000026
19.600000      0.703510      0.000023      -0.415288      -0.658243      0.778298      0.000025
19.700000      0.703514      0.000023      -0.463445      -0.625279      0.778303      0.000025
19.800000      0.703519      0.000022      -0.508998      -0.588800      0.778308      0.000025
19.900000      0.703523      0.000022      -0.551689      -0.549009      0.778313      0.000024
20.000000      0.703528      0.000022      -0.591279      -0.506131      0.778318      0.000024
20.100000      0.703532      0.000021      -0.627545      -0.460406      0.778323      0.000024
20.200000      0.703536      0.000021      -0.660282      -0.412093      0.778327      0.000023
20.300000      0.703540      0.000021      -0.689308      -0.361462      0.778332      0.000023
20.400000      0.703545      0.000020      -0.714459      -0.308798      0.778336      0.000023
20.500000      0.703549      0.000020      -0.735593      -0.254397      0.778341      0.000022
20.600000      0.703553      0.000020      -0.752591      -0.198565      0.778345      0.000022
20.700000      0.703557      0.000020      -0.765358      -0.141616      0.778350      0.000022
20.800000      0.703560      0.000019      -0.773822      -0.083870      0.778354      0.000021
20.900000      0.703564      0.000019      -0.777935      -0.025653      0.778358      0.000021
21.000000      0.703568      0.000019      -0.777675      0.032710      0.778362      0.000021
21.100000      0.703572      0.000018      -0.773042      0.090890      0.778367      0.000020
21.200000      0.703575      0.000018      -0.764062      0.148559      0.778371      0.000020
21.300000      0.703579      0.000018      -0.750787      0.205393      0.778375      0.000020
21.400000      0.703583      0.000018      -0.733290      0.261073      0.778379      0.000020
21.500000      0.703586      0.000017      -0.711670      0.315286      0.778382      0.000019
21.600000      0.703589      0.000017      -0.686048      0.367727      0.778386      0.000019
21.700000      0.703593      0.000017      -0.656569      0.418100      0.778390      0.000019
21.800000      0.703596      0.000017      -0.623398      0.466124      0.778394      0.000019
21.900000      0.703600      0.000017      -0.586722      0.511527      0.778397      0.000018
22.000000      0.703603      0.000016      -0.546747      0.554054      0.778401      0.000018
22.100000      0.703606      0.000016      -0.503697      0.593467      0.778405      0.000018
22.200000      0.703609      0.000016      -0.457815      0.629544      0.778408      0.000018
22.300000      0.703612      0.000016      -0.409358      0.662081      0.778412      0.000017
22.400000      0.703616      0.000015      -0.358599      0.690896      0.778415      0.000017
22.500000      0.703619      0.000015      -0.305824      0.715826      0.778419      0.000017
22.600000      0.703622      0.000015      -0.251329      0.736732      0.778422      0.000017
22.700000      0.703625      0.000015      -0.195420      0.753496      0.778425      0.000016
22.800000      0.703628      0.000015      -0.138412      0.766024      0.778428      0.000016
22.900000      0.703630      0.000014      -0.080625      0.774245      0.778432      0.000016
23.000000      0.703633      0.000014      -0.022384      0.778113      0.778435      0.000016
23.100000      0.703636      0.000014      0.035982      0.777606      0.778438      0.000016
23.200000      0.703639      0.000014      0.094147      0.772727      0.778441      0.000015
23.300000      0.703642      0.000014      0.151784      0.763503      0.778444      0.000015
23.400000      0.703644      0.000014      0.208567      0.749987      0.778447      0.000015
23.500000      0.703647      0.000013      0.264178      0.732253      0.778450      0.000015
23.600000      0.703650      0.000013      0.318304      0.710403      0.778453      0.000015
23.700000      0.703652      0.000013      0.370641      0.684558      0.778456      0.000014
23.800000      0.703655      0.000013      0.420894      0.654864      0.778459      0.000014
23.900000      0.703658      0.000013      0.468781      0.621488      0.778462      0.000014
24.000000      0.703660      0.000013      0.514033      0.584617      0.778465      0.000014
24.100000      0.703663      0.000012      0.556395      0.544459      0.778467      0.000014
24.200000      0.703665      0.000012      0.595629      0.501240      0.778470      0.000014
24.300000      0.703668      0.000012      0.631515      0.455202      0.778473      0.000013
24.400000      0.703670      0.000012      0.663850      0.406604      0.778475      0.000013
24.500000      0.703672      0.000012      0.692453      0.355720      0.778478      0.000013
24.600000      0.703675      0.000012      0.717163      0.302836      0.778481      0.000013
24.700000      0.703677      0.000012      0.737841      0.248249      0.778483      0.000013
24.800000      0.703679      0.000011      0.754370      0.192265      0.778486      0.000013
24.900000      0.703682      0.000011      0.766658      0.135201      0.778488      0.000012
25.000000      0.703684      0.000011      0.774636      0.077375      0.778491      0.000012
25.100000      0.703686      0.000011      0.778259      0.019115      0.778493      0.000012
25.200000      0.703688      0.000011      0.777505      -0.039254      0.778496      0.000012
25.300000      0.703690      0.000011      0.772381      -0.097402      0.778498      0.000012
25.400000      0.703692      0.000011      0.762914      -0.155003      0.778500      0.000012
25.500000      0.703695      0.000011      0.749157      -0.211733      0.778503      0.000012
25.600000      0.703697      0.000010      0.731188      -0.267272      0.778505      0.000011
25.700000      0.703699      0.000010      0.709108      -0.321310      0.778507      0.000011
25.800000      0.703701      0.000010      0.683041      -0.373541      0.778510      0.000011
25.900000      0.703703      0.000010      0.653133      -0.423672      0.778512      0.000011
26.000000      0.703705      0.000010      0.619553      -0.471421      0.778514      0.000011
26.100000      0.703707      0.000010      0.582490      -0.516520      0.778516      0.000011
26.200000      0.703709      0.000010      0.542151      -0.558716      0.778518      0.000011
26.300000      0.703711      0.000010      0.498764      -0.597770      0.778521      0.000011
26.400000      0.703713      0.000009      0.452572      -0.633463      0.778523      0.000010
26.500000      0.703714      0.000009      0.403836      -0.665596      0.778525      0.000010
26.600000      0.703716      0.000009      0.352829      -0.693986      0.778527      0.000010
26.700000      0.703718      0.000009      0.299837      -0.718474      0.778529      0.000010
26.800000      0.703720      0.000009      0.245160      -0.738923      0.778531      0.000010
26.900000      0.703722      0.000009      0.189104      -0.755217      0.778533      0.000010
27.000000      0.703724      0.000009      0.131985      -0.767266      0.778535      0.000010
27.100000      0.703725      0.000009      0.074123      -0.775000      0.778537      0.000010
27.200000      0.703727      0.000009      0.015844      -0.778377      0.778539      0.000010
27.300000      0.703729      0.000009      -0.042524      -0.777378      0.778541      0.000009
27.400000      0.703730      0.000008      -0.100654      -0.772009      0.778543      0.000009
27.500000      0.703732      0.000008      -0.158218      -0.762298      0.778544      0.000009
27.600000      0.703734      0.000008      -0.214892      -0.748302      0.778546      0.000009
27.700000      0.703735      0.000008      -0.270359      -0.730098      0.778548      0.000009
27.800000      0.703737      0.000008      -0.324305      -0.707789      0.778550      0.000009
27.900000      0.703739      0.000008      -0.376429      -0.681501      0.778552      0.000009
28.000000      0.703740      0.000008      -0.426436      -0.651381      0.778553      0.000009
28.100000      0.703742      0.000008      -0.474047      -0.617599      0.778555      0.000009
28.200000      0.703743      0.000008      -0.518992      -0.580344      0.778557      0.000009
28.300000      0.703745      0.000008      -0.561019      -0.539825      0.778559      0.000009
28.400000      0.703747      0.000008      -0.599892      -0.496272      0.778560      0.000008
28.500000      0.703748      0.000008      -0.635392      -0.449928      0.778562      0.000008
28.600000      0.703750      0.000007      -0.667321      -0.401054      0.778564      0.000008
28.700000      0.703751      0.000007      -0.695497      -0.349925      0.778565      0.000008
28.800000      0.703752      0.000007      -0.719763      -0.296829      0.778567      0.000008
28.900000      0.703754      0.000007      -0.739983      -0.242063      0.778569      0.000008
29.000000      0.703755      0.000007      -0.756042      -0.185937      0.778570      0.000008
29.100000      0.703757      0.000007      -0.767850      -0.128764      0.778572      0.000008
29.200000      0.703758      0.000007      -0.775341      -0.070868      0.778573      0.000008
29.300000      0.703760      0.000007      -0.778473      -0.012572      0.778575      0.000008
29.400000      0.703761      0.000007      -0.777228      0.045794      0.778576      0.000008
29.500000      0.703762      0.000007      -0.771614      0.103903      0.778578      0.000008
29.600000      0.703764      0.000007      -0.761661      0.161428      0.778579      0.000007
29.700000      0.703765      0.000007      -0.747425      0.218045      0.778581      0.000007
29.800000      0.703766      0.000007      -0.728987      0.273437      0.778582      0.000007
29.900000      0.703768      0.000007      -0.706451      0.327292      0.778584      0.000007
30.000000      0.703769      0.000006      -0.679942      0.379307      0.778585      0.000007
