# FQM_w,     FQM_I,     DCL_I,     ACL_I
-16.740000       -0.000041       -0.000828       -0.000016
-16.730000       -0.000040       0.003726       -0.000015
-16.720000       -0.000039       0.007949       -0.000014
-16.710000       -0.000038       0.011465       -0.000014
-16.700000       -0.000038       0.013959       -0.000013
-16.690000       -0.000038       0.015207       -0.000014
-16.680000       -0.000038       0.015097       -0.000014
-16.670000       -0.000039       0.013638       -0.000015
-16.660000       -0.000040       0.010959       -0.000016
-16.650000       -0.000040       0.007299       -0.000017
-16.640000       -0.000041       0.002984       -0.000018
-16.630000       -0.000042       -0.001602       -0.000019
-16.620000       -0.000043       -0.006047       -0.000020
-16.610000       -0.000043       -0.009956       -0.000021
-16.600000       -0.000043       -0.012978       -0.000021
-16.590000       -0.000043       -0.014843       -0.000021
-16.580000       -0.000042       -0.015382       -0.000020
-16.570000       -0.000041       -0.014548       -0.000019
-16.560000       -0.000040       -0.012413       -0.000018
-16.550000       -0.000039       -0.009168       -0.000017
-16.540000       -0.000038       -0.005101       -0.000015
-16.530000       -0.000036       -0.000575       -0.000014
-16.520000       -0.000035       0.004006       -0.000013
-16.510000       -0.000034       0.008232       -0.000012
-16.500000       -0.000034       0.011725       -0.000011
-16.490000       -0.000033       0.014174       -0.000011
-16.480000       -0.000033       0.015357       -0.000011
-16.470000       -0.000034       0.015169       -0.000012
-16.460000       -0.000034       0.013625       -0.000013
-16.450000       -0.000035       0.010863       -0.000014
-16.440000       -0.000036       0.007127       -0.000015
-16.430000       -0.000037       0.002752       -0.000016
-16.420000       -0.000038       -0.001873       -0.000017
-16.410000       -0.000038       -0.006334       -0.000018
-16.400000       -0.000039       -0.010232       -0.000019
-16.390000       -0.000039       -0.013220       -0.000019
-16.380000       -0.000038       -0.015028       -0.000019
-16.370000       -0.000038       -0.015495       -0.000018
-16.360000       -0.000037       -0.014578       -0.000017
-16.350000       -0.000036       -0.012357       -0.000016
-16.340000       -0.000035       -0.009031       -0.000014
-16.330000       -0.000033       -0.004894       -0.000013
-16.320000       -0.000032       -0.000318       -0.000012
-16.310000       -0.000031       0.004291       -0.000010
-16.300000       -0.000030       0.008519       -0.000010
-16.290000       -0.000030       0.011990       -0.000009
-16.280000       -0.000029       0.014392       -0.000009
-16.270000       -0.000029       0.015510       -0.000009
-16.260000       -0.000030       0.015242       -0.000010
-16.250000       -0.000030       0.013612       -0.000011
-16.240000       -0.000031       0.010765       -0.000012
-16.230000       -0.000032       0.006953       -0.000013
-16.220000       -0.000033       0.002516       -0.000014
-16.210000       -0.000034       -0.002149       -0.000015
-16.200000       -0.000034       -0.006625       -0.000016
-16.190000       -0.000035       -0.010514       -0.000017
-16.180000       -0.000035       -0.013466       -0.000017
-16.170000       -0.000034       -0.015217       -0.000017
-16.160000       -0.000034       -0.015610       -0.000016
-16.150000       -0.000033       -0.014608       -0.000015
-16.140000       -0.000032       -0.012300       -0.000014
-16.130000       -0.000031       -0.008891       -0.000012
-16.120000       -0.000029       -0.004685       -0.000011
-16.110000       -0.000028       -0.000057       -0.000010
-16.100000       -0.000027       0.004580       -0.000008
-16.090000       -0.000026       0.008812       -0.000008
-16.080000       -0.000026       0.012259       -0.000007
-16.070000       -0.000026       0.014614       -0.000007
-16.060000       -0.000026       0.015665       -0.000007
-16.050000       -0.000026       0.015317       -0.000008
-16.040000       -0.000027       0.013599       -0.000009
-16.030000       -0.000028       0.010665       -0.000010
-16.020000       -0.000029       0.006775       -0.000011
-16.010000       -0.000029       0.002277       -0.000012
-16.000000       -0.000030       -0.002429       -0.000013
-15.990000       -0.000031       -0.006922       -0.000014
-15.980000       -0.000031       -0.010800       -0.000015
-15.970000       -0.000031       -0.013716       -0.000015
-15.960000       -0.000031       -0.015409       -0.000015
-15.950000       -0.000030       -0.015726       -0.000014
-15.940000       -0.000030       -0.014639       -0.000013
-15.930000       -0.000028       -0.012242       -0.000012
-15.920000       -0.000027       -0.008749       -0.000011
-15.910000       -0.000026       -0.004472       -0.000009
-15.900000       -0.000025       0.000209       -0.000008
-15.890000       -0.000024       0.004875       -0.000007
-15.880000       -0.000023       0.009109       -0.000006
-15.870000       -0.000022       0.012533       -0.000005
-15.860000       -0.000022       0.014840       -0.000005
-15.850000       -0.000022       0.015823       -0.000005
-15.840000       -0.000023       0.015392       -0.000006
-15.830000       -0.000024       0.013586       -0.000007
-15.820000       -0.000024       0.010563       -0.000008
-15.810000       -0.000025       0.006595       -0.000010
-15.800000       -0.000026       0.002033       -0.000011
-15.790000       -0.000027       -0.002714       -0.000012
-15.780000       -0.000028       -0.007223       -0.000013
-15.770000       -0.000028       -0.011090       -0.000013
-15.760000       -0.000028       -0.013970       -0.000014
-15.750000       -0.000028       -0.015604       -0.000013
-15.740000       -0.000027       -0.015845       -0.000013
-15.730000       -0.000026       -0.014670       -0.000012
-15.720000       -0.000025       -0.012183       -0.000010
-15.710000       -0.000024       -0.008605       -0.000009
-15.700000       -0.000023       -0.004255       -0.000008
-15.690000       -0.000022       0.000479       -0.000006
-15.680000       -0.000021       0.005175       -0.000005
-15.670000       -0.000020       0.009412       -0.000004
-15.660000       -0.000019       0.012812       -0.000004
-15.650000       -0.000019       0.015070       -0.000004
-15.640000       -0.000019       0.015983       -0.000004
-15.630000       -0.000020       0.015469       -0.000005
-15.620000       -0.000021       0.013572       -0.000006
-15.610000       -0.000022       0.010460       -0.000007
-15.600000       -0.000023       0.006411       -0.000008
-15.590000       -0.000024       0.001785       -0.000009
-15.580000       -0.000024       -0.003005       -0.000011
-15.570000       -0.000025       -0.007530       -0.000011
-15.560000       -0.000025       -0.011387       -0.000012
-15.550000       -0.000026       -0.014229       -0.000012
-15.540000       -0.000025       -0.015802       -0.000012
-15.530000       -0.000025       -0.015965       -0.000011
-15.520000       -0.000024       -0.014701       -0.000010
-15.510000       -0.000023       -0.012122       -0.000009
-15.500000       -0.000021       -0.008457       -0.000008
-15.490000       -0.000020       -0.004033       -0.000006
-15.480000       -0.000019       0.000755       -0.000005
-15.470000       -0.000018       0.005480       -0.000004
-15.460000       -0.000017       0.009720       -0.000003
-15.450000       -0.000017       0.013095       -0.000002
-15.440000       -0.000017       0.015303       -0.000002
-15.430000       -0.000017       0.016146       -0.000003
-15.420000       -0.000017       0.015546       -0.000003
-15.410000       -0.000018       0.013557       -0.000004
-15.400000       -0.000019       0.010354       -0.000006
-15.390000       -0.000020       0.006223       -0.000007
-15.380000       -0.000021       0.001532       -0.000008
-15.370000       -0.000022       -0.003301       -0.000009
-15.360000       -0.000023       -0.007843       -0.000010
-15.350000       -0.000023       -0.011688       -0.000011
-15.340000       -0.000023       -0.014492       -0.000011
-15.330000       -0.000023       -0.016004       -0.000011
-15.320000       -0.000022       -0.016087       -0.000010
-15.310000       -0.000021       -0.014732       -0.000009
-15.300000       -0.000020       -0.012059       -0.000008
-15.290000       -0.000019       -0.008306       -0.000006
-15.280000       -0.000018       -0.003808       -0.000005
-15.270000       -0.000017       0.001036       -0.000003
-15.260000       -0.000016       0.005791       -0.000002
-15.250000       -0.000015       0.010034       -0.000002
-15.240000       -0.000014       0.013384       -0.000001
-15.230000       -0.000014       0.015541       -0.000001
-15.220000       -0.000015       0.016311       -0.000001
-15.210000       -0.000015       0.015625       -0.000002
-15.200000       -0.000016       0.013541       -0.000003
-15.190000       -0.000017       0.010245       -0.000005
-15.180000       -0.000018       0.006031       -0.000006
-15.170000       -0.000019       0.001273       -0.000007
-15.160000       -0.000020       -0.003603       -0.000008
-15.150000       -0.000021       -0.008161       -0.000009
-15.140000       -0.000021       -0.011995       -0.000010
-15.130000       -0.000021       -0.014760       -0.000010
-15.120000       -0.000021       -0.016209       -0.000010
-15.110000       -0.000020       -0.016210       -0.000009
-15.100000       -0.000019       -0.014763       -0.000008
-15.090000       -0.000018       -0.011995       -0.000007
-15.080000       -0.000017       -0.008152       -0.000005
-15.070000       -0.000016       -0.003577       -0.000004
-15.060000       -0.000014       0.001322       -0.000002
-15.050000       -0.000013       0.006109       -0.000001
-15.040000       -0.000013       0.010354       -0.000000
-15.030000       -0.000012       0.013678       0.000000
-15.020000       -0.000012       0.015783       0.000000
-15.010000       -0.000013       0.016479       -0.000000
-15.000000       -0.000013       0.015704       -0.000001
-14.990000       -0.000014       0.013524       -0.000002
-14.980000       -0.000015       0.010134       -0.000004
-14.970000       -0.000016       0.005835       -0.000005
-14.960000       -0.000017       0.001010       -0.000006
-14.950000       -0.000018       -0.003910       -0.000007
-14.940000       -0.000019       -0.008486       -0.000008
-14.930000       -0.000019       -0.012307       -0.000009
-14.920000       -0.000019       -0.015033       -0.000009
-14.910000       -0.000019       -0.016417       -0.000009
-14.900000       -0.000018       -0.016336       -0.000008
-14.890000       -0.000017       -0.014794       -0.000007
-14.880000       -0.000016       -0.011929       -0.000005
-14.870000       -0.000015       -0.007995       -0.000004
-14.860000       -0.000014       -0.003342       -0.000003
-14.850000       -0.000012       0.001615       -0.000001
-14.840000       -0.000011       0.006432       -0.000000
-14.830000       -0.000011       0.010679       0.000001
-14.820000       -0.000010       0.013977       0.000001
-14.810000       -0.000010       0.016028       0.000001
-14.800000       -0.000011       0.016650       0.000001
-14.790000       -0.000011       0.015784       -0.000000
-14.780000       -0.000012       0.013507       -0.000001
-14.770000       -0.000013       0.010020       -0.000003
-14.760000       -0.000014       0.005634       -0.000004
-14.750000       -0.000015       0.000740       -0.000005
-14.740000       -0.000016       -0.004224       -0.000007
-14.730000       -0.000017       -0.008817       -0.000008
-14.720000       -0.000017       -0.012626       -0.000008
-14.710000       -0.000017       -0.015310       -0.000008
-14.700000       -0.000017       -0.016629       -0.000008
-14.690000       -0.000016       -0.016463       -0.000007
-14.680000       -0.000015       -0.014825       -0.000006
-14.670000       -0.000014       -0.011860       -0.000005
-14.660000       -0.000013       -0.007833       -0.000003
-14.650000       -0.000012       -0.003101       -0.000002
-14.640000       -0.000011       0.001914       -0.000000
-14.630000       -0.000010       0.006762       0.000001
-14.620000       -0.000009       0.011012       0.000002
-14.610000       -0.000009       0.014281       0.000002
-14.600000       -0.000009       0.016279       0.000002
-14.590000       -0.000009       0.016823       0.000001
-14.580000       -0.000010       0.015865       0.000000
-14.570000       -0.000011       0.013487       -0.000001
-14.560000       -0.000012       0.009902       -0.000002
-14.550000       -0.000013       0.005429       -0.000003
-14.540000       -0.000014       0.000465       -0.000005
-14.530000       -0.000015       -0.004545       -0.000006
-14.520000       -0.000016       -0.009154       -0.000007
-14.510000       -0.000016       -0.012950       -0.000007
-14.500000       -0.000016       -0.015592       -0.000007
-14.490000       -0.000016       -0.016844       -0.000007
-14.480000       -0.000015       -0.016591       -0.000006
-14.470000       -0.000014       -0.014855       -0.000005
-14.460000       -0.000013       -0.011790       -0.000004
-14.450000       -0.000012       -0.007667       -0.000002
-14.440000       -0.000010       -0.002854       -0.000001
-14.430000       -0.000009       0.002219       0.000000
-14.420000       -0.000008       0.007099       0.000002
-14.410000       -0.000008       0.011350       0.000002
-14.400000       -0.000007       0.014592       0.000003
-14.390000       -0.000007       0.016533       0.000003
-14.380000       -0.000008       0.016999       0.000002
-14.370000       -0.000008       0.015946       0.000001
-14.360000       -0.000009       0.013467       -0.000000
-14.350000       -0.000010       0.009782       -0.000001
-14.340000       -0.000012       0.005218       -0.000003
-14.330000       -0.000013       0.000184       -0.000004
-14.320000       -0.000014       -0.004872       -0.000005
-14.310000       -0.000014       -0.009499       -0.000006
-14.300000       -0.000015       -0.013281       -0.000007
-14.290000       -0.000015       -0.015880       -0.000007
-14.280000       -0.000014       -0.017062       -0.000007
-14.270000       -0.000014       -0.016721       -0.000006
-14.260000       -0.000013       -0.014885       -0.000005
-14.250000       -0.000011       -0.011716       -0.000003
-14.240000       -0.000010       -0.007496       -0.000002
-14.230000       -0.000009       -0.002602       -0.000000
-14.220000       -0.000008       0.002531       0.000001
-14.210000       -0.000007       0.007443       0.000002
-14.200000       -0.000006       0.011696       0.000003
-14.190000       -0.000006       0.014908       0.000003
-14.180000       -0.000006       0.016792       0.000003
-14.170000       -0.000006       0.017177       0.000003
-14.160000       -0.000007       0.016027       0.000002
-14.150000       -0.000008       0.013444       0.000000
-14.140000       -0.000009       0.009657       -0.000001
-14.130000       -0.000010       0.005003       -0.000003
-14.120000       -0.000011       -0.000104       -0.000004
-14.110000       -0.000012       -0.005207       -0.000005
-14.100000       -0.000013       -0.009850       -0.000006
-14.090000       -0.000013       -0.013618       -0.000006
-14.080000       -0.000013       -0.016173       -0.000006
-14.070000       -0.000013       -0.017284       -0.000006
