# time   C_FQM_Re    C_FQM_Im    C_DCL_Re    C_DCL_Im    C_ACL_Re   C_ACL_Im
4.300000      0.441729      -0.000066      0.519051      -0.179895      0.549341      -0.000082
4.400000      0.441704      -0.000062      0.442680      -0.325232      0.549309      -0.000077
4.500000      0.441681      -0.000059      0.326778      -0.441502      0.549279      -0.000073
4.600000      0.441657      -0.000055      0.181700      -0.518326      0.549251      -0.000068
4.700000      0.441636      -0.000052      0.020408      -0.548845      0.549225      -0.000064
4.800000      0.441617      -0.000048      -0.142692      -0.530339      0.549200      -0.000060
4.900000      0.441597      -0.000045      -0.293032      -0.464464      0.549177      -0.000056
5.000000      0.441580      -0.000042      -0.417186      -0.357109      0.549155      -0.000053
5.100000      0.441564      -0.000040      -0.504067      -0.217864      0.549134      -0.000049
5.200000      0.441548      -0.000037      -0.545918      -0.059169      0.549115      -0.000046
5.300000      0.441534      -0.000035      -0.539004      0.104800      0.549097      -0.000043
5.400000      0.441522      -0.000032      -0.483945      0.259398      0.549081      -0.000040
5.500000      0.441509      -0.000030      -0.385662      0.390817      0.549065      -0.000038
5.600000      0.441497      -0.000028      -0.252936      0.487319      0.549051      -0.000035
5.700000      0.441487      -0.000026      -0.097624      0.540288      0.549037      -0.000033
5.800000      0.441477      -0.000025      0.066401      0.544994      0.549025      -0.000031
5.900000      0.441466      -0.000023      0.224487      0.501019      0.549013      -0.000029
6.000000      0.441458      -0.000022      0.362515      0.412293      0.549002      -0.000027
6.100000      0.441450      -0.000020      0.468156      0.286743      0.548991      -0.000025
6.200000      0.441441      -0.000019      0.531975      0.135584      0.548982      -0.000024
6.300000      0.441435      -0.000018      0.548274      -0.027681      0.548972      -0.000022
6.400000      0.441428      -0.000017      0.515598      -0.188467      0.548964      -0.000021
6.500000      0.441421      -0.000016      0.436867      -0.332415      0.548956      -0.000019
6.600000      0.441416      -0.000015      0.319116      -0.446665      0.548948      -0.000018
6.700000      0.441411      -0.000014      0.172862      -0.521014      0.548941      -0.000017
6.800000      0.441404      -0.000013      0.011171      -0.548821      0.548935      -0.000016
6.900000      0.441400      -0.000012      -0.151514      -0.527604      0.548929      -0.000015
7.000000      0.441396      -0.000011      -0.300661      -0.459259      0.548923      -0.000014
7.100000      0.441391      -0.000011      -0.422949      -0.349892      0.548917      -0.000013
7.200000      0.441386      -0.000010      -0.507454      -0.209273      0.548912      -0.000013
7.300000      0.441383      -0.000009      -0.546629      -0.049963      0.548907      -0.000012
7.400000      0.441379      -0.000009      -0.536975      0.113808      0.548903      -0.000011
7.500000      0.441375      -0.000008      -0.479355      0.267409      0.548898      -0.000010
7.600000      0.441373      -0.000008      -0.378918      0.397122      0.548894      -0.000010
7.700000      0.441370      -0.000007      -0.244635      0.491360      0.548890      -0.000009
7.800000      0.441366      -0.000007      -0.088501      0.541705      0.548887      -0.000009
7.900000      0.441364      -0.000007      0.075536      0.543661      0.548883      -0.000008
8.000000      0.441361      -0.000006      0.232823      0.497054      0.548880      -0.000008
8.100000      0.441358      -0.000006      0.369312      0.406048      0.548877      -0.000007
8.200000      0.441357      -0.000006      0.472810      0.278771      0.548874      -0.000007
8.300000      0.441355      -0.000005      0.534073      0.126595      0.548871      -0.000007
8.400000      0.441352      -0.000005      0.547628      -0.036888      0.548869      -0.000006
8.500000      0.441350      -0.000005      0.512265      -0.197075      0.548866      -0.000006
8.600000      0.441349      -0.000005      0.431144      -0.339656      0.548864      -0.000006
8.700000      0.441346      -0.000004      0.311511      -0.451896      0.548862      -0.000005
8.800000      0.441345      -0.000004      0.164053      -0.523769      0.548860      -0.000005
8.900000      0.441344      -0.000004      0.001942      -0.548854      0.548858      -0.000005
9.000000      0.441342      -0.000004      -0.160342      -0.524913      0.548856      -0.000005
9.100000      0.441340      -0.000004      -0.308302      -0.454082      0.548854      -0.000004
9.200000      0.441340      -0.000003      -0.428721      -0.342691      0.548852      -0.000004
9.300000      0.441338      -0.000003      -0.510844      -0.200689      0.548851      -0.000004
9.400000      0.441336      -0.000003      -0.547334      -0.040761      0.548849      -0.000004
9.500000      0.441336      -0.000003      -0.534932      0.122808      0.548848      -0.000004
9.600000      0.441334      -0.000003      -0.474747      0.275405      0.548846      -0.000003
9.700000      0.441333      -0.000003      -0.372154      0.403401      0.548845      -0.000003
9.800000      0.441333      -0.000002      -0.236319      0.495361      0.548844      -0.000003
9.900000      0.441331      -0.000002      -0.079374      0.543073      0.548843      -0.000003
10.000000      0.441330      -0.000002      0.084660      0.542273      0.548841      -0.000003
10.100000      0.441330      -0.000002      0.241130      0.493033      0.548840      -0.000003
10.200000      0.441329      -0.000002      0.376061      0.399753      0.548839      -0.000003
10.300000      0.441327      -0.000002      0.477399      0.270764      0.548838      -0.000002
10.400000      0.441327      -0.000002      0.536092      0.117590      0.548837      -0.000002
10.500000      0.441326      -0.000002      0.546898      -0.046088      0.548836      -0.000002
10.600000      0.441325      -0.000002      0.508851      -0.205649      0.548835      -0.000002
10.700000      0.441325      -0.000002      0.425350      -0.346839      0.548835      -0.000002
10.800000      0.441325      -0.000002      0.303854      -0.457047      0.548834      -0.000002
10.900000      0.441323      -0.000002      0.155216      -0.526427      0.548833      -0.000002
11.000000      0.441323      -0.000001      -0.007287      -0.548784      0.548832      -0.000002
11.100000      0.441323      -0.000001      -0.169138      -0.522119      0.548832      -0.000002
11.200000      0.441322      -0.000001      -0.315880      -0.448815      0.548831      -0.000002
11.300000      0.441321      -0.000001      -0.434405      -0.335420      0.548830      -0.000002
11.400000      0.441321      -0.000001      -0.514126      -0.192064      0.548830      -0.000002
11.500000      0.441320      -0.000001      -0.547921      -0.031551      0.548829      -0.000001
11.600000      0.441320      -0.000001      -0.532773      0.131780      0.548829      -0.000001
11.700000      0.441320      -0.000001      -0.470033      0.283339      0.548828      -0.000001
11.800000      0.441319      -0.000001      -0.365307      0.409588      0.548827      -0.000001
11.900000      0.441319      -0.000001      -0.227949      0.499250      0.548827      -0.000001
12.000000      0.441319      -0.000001      -0.070230      0.544314      0.548826      -0.000001
12.100000      0.441318      -0.000001      0.093763      0.540757      0.548826      -0.000001
12.200000      0.441317      -0.000001      0.249379      0.488896      0.548826      -0.000001
12.300000      0.441318      -0.000001      0.382720      0.393363      0.548825      -0.000001
12.400000      0.441317      -0.000001      0.481872      0.262693      0.548825      -0.000001
12.500000      0.441316      -0.000001      0.537981      0.108557      0.548824      -0.000001
12.600000      0.441317      -0.000001      0.546033      -0.055276      0.548824      -0.000001
12.700000      0.441316      -0.000001      0.505310      -0.214171      0.548824      -0.000001
12.800000      0.441315      -0.000001      0.419449      -0.353934      0.548823      -0.000001
12.900000      0.441316      -0.000001      0.296120      -0.462082      0.548823      -0.000001
13.000000      0.441315      -0.000001      0.146340      -0.528953      0.548822      -0.000001
13.100000      0.441315      -0.000001      -0.016513      -0.548574      0.548822      -0.000001
13.200000      0.441315      -0.000001      -0.177890      -0.519192      0.548822      -0.000001
13.300000      0.441315      -0.000001      -0.323376      -0.443433      0.548822      -0.000001
13.400000      0.441314      -0.000001      -0.439976      -0.328064      0.548821      -0.000001
13.500000      0.441314      -0.000001      -0.517275      -0.183389      0.548821      -0.000001
13.600000      0.441314      -0.000001      -0.548366      -0.022333      0.548821      -0.000001
13.700000      0.441313      -0.000001      -0.530474      0.140717      0.548820      -0.000001
13.800000      0.441313      -0.000000      -0.465196      0.291198      0.548820      -0.000001
13.900000      0.441313      -0.000000      -0.358364      0.415667      0.548820      -0.000001
14.000000      0.441313      -0.000000      -0.219520      0.503005      0.548820      -0.000001
14.100000      0.441313      -0.000000      -0.061067      0.545412      0.548820      -0.000001
14.200000      0.441313      -0.000000      0.102840      0.539098      0.548819      -0.000001
14.300000      0.441313      -0.000000      0.257561      0.484628      0.548819      -0.000001
14.400000      0.441312      -0.000000      0.389275      0.386868      0.548819      -0.000000
14.500000      0.441312      -0.000000      0.486216      0.254551      0.548819      -0.000000
14.600000      0.441312      -0.000000      0.539725      0.099495      0.548819      -0.000000
14.700000      0.441312      -0.000000      0.545021      -0.064448      0.548818      -0.000000
14.800000      0.441312      -0.000000      0.501633      -0.222635      0.548818      -0.000000
14.900000      0.441312      -0.000000      0.413435      -0.360933      0.548818      -0.000000
15.000000      0.441311      -0.000000      0.288306      -0.466991      0.548818      -0.000000
15.100000      0.441311      -0.000000      0.137424      -0.531334      0.548818      -0.000000
15.200000      0.441311      -0.000000      -0.025734      -0.548214      0.548818      -0.000000
15.300000      0.441311      -0.000000      -0.186593      -0.516124      0.548817      -0.000000
15.400000      0.441311      -0.000000      -0.330784      -0.437930      0.548817      -0.000000
15.500000      0.441311      -0.000000      -0.445427      -0.320617      0.548817      -0.000000
15.600000      0.441311      -0.000000      -0.520281      -0.174665      0.548817      -0.000000
15.700000      0.441311      -0.000000      -0.548660      -0.013110      0.548817      -0.000000
15.800000      0.441311      -0.000000      -0.528029      0.149616      0.548817      -0.000000
15.900000      0.441310      -0.000000      -0.460231      0.298977      0.548817      -0.000000
16.000000      0.441310      -0.000000      -0.351322      0.421631      0.548816      -0.000000
16.100000      0.441311      -0.000000      -0.211030      0.506622      0.548816      -0.000000
16.200000      0.441310      -0.000000      -0.051888      0.546358      0.548816      -0.000000
16.300000      0.441310      -0.000000      0.111890      0.537289      0.548816      -0.000000
16.400000      0.441310      -0.000000      0.265672      0.480226      0.548816      -0.000000
16.500000      0.441310      -0.000000      0.395723      0.380266      0.548816      -0.000000
16.600000      0.441310      -0.000000      0.490425      0.246338      0.548816      -0.000000
16.700000      0.441310      -0.000000      0.541318      0.090405      0.548816      -0.000000
16.800000      0.441310      -0.000000      0.543858      -0.073603      0.548816      -0.000000
16.900000      0.441309      -0.000000      0.497816      -0.231036      0.548816      -0.000000
17.000000      0.441310      -0.000000      0.407306      -0.367832      0.548815      -0.000000
17.100000      0.441310      -0.000000      0.280412      -0.471770      0.548815      -0.000000
17.200000      0.441309      -0.000000      0.128470      -0.533567      0.548815      -0.000000
17.300000      0.441309      -0.000000      -0.034948      -0.547701      0.548815      -0.000000
17.400000      0.441309      -0.000000      -0.195243      -0.512911      0.548815      -0.000000
17.500000      0.441309      -0.000000      -0.338099      -0.432304      0.548815      -0.000000
17.600000      0.441309      -0.000000      -0.450753      -0.313081      0.548815      -0.000000
17.700000      0.441309      -0.000000      -0.523142      -0.165891      0.548815      -0.000000
17.800000      0.441309      -0.000000      -0.548801      -0.003883      0.548815      -0.000000
17.900000      0.441309      -0.000000      -0.525437      0.158472      0.548815      -0.000000
18.000000      0.441309      -0.000000      -0.455137      0.306672      0.548815      -0.000000
18.100000      0.441309      -0.000000      -0.344182      0.427477      0.548815      -0.000000
18.200000      0.441309      -0.000000      -0.202481      0.510097      0.548815      -0.000000
18.300000      0.441309      -0.000000      -0.042694      0.547151      0.548814      -0.000000
18.400000      0.441309      -0.000000      0.120907      0.535330      0.548814      -0.000000
18.500000      0.441309      -0.000000      0.273708      0.475690      0.548814      -0.000000
18.600000      0.441309      -0.000000      0.402059      0.373558      0.548814      -0.000000
18.700000      0.441309      -0.000000      0.494496      0.238057      0.548814      -0.000000
18.800000      0.441308      -0.000000      0.542760      0.081291      0.548814      -0.000000
18.900000      0.441309      -0.000000      0.542542      -0.082737      0.548814      -0.000000
19.000000      0.441309      -0.000000      0.493860      -0.239373      0.548814      -0.000000
19.100000      0.441308      -0.000000      0.401062      -0.374628      0.548814      -0.000000
19.200000      0.441309      -0.000000      0.272439      -0.476417      0.548814      -0.000000
19.300000      0.441308      -0.000000      0.119480      -0.535650      0.548814      -0.000000
19.400000      0.441308      -0.000000      -0.044151      -0.547035      0.548814      -0.000000
19.500000      0.441308      -0.000000      -0.203839      -0.509555      0.548814      -0.000000
19.600000      0.441308      -0.000000      -0.345319      -0.426558      0.548814      -0.000000
19.700000      0.441308      -0.000000      -0.455952      -0.305457      0.548814      -0.000000
19.800000      0.441308      -0.000000      -0.525857      -0.157071      0.548814      -0.000000
19.900000      0.441308      -0.000000      -0.548788      0.005345      0.548814      -0.000000
20.000000      0.441308      -0.000000      -0.522697      0.167284      0.548814      -0.000000
20.100000      0.441308      -0.000000      -0.449916      0.314280      0.548814      -0.000000
20.200000      0.441308      -0.000000      -0.336945      0.433203      0.548814      -0.000000
20.300000      0.441308      -0.000000      -0.193876      0.513428      0.548814      -0.000000
20.400000      0.441308      -0.000000      -0.033488      0.547791      0.548813      -0.000000
20.500000      0.441308      -0.000000      0.129891      0.533221      0.548813      -0.000000
20.600000      0.441308      -0.000000      0.281667      0.471020      0.548813      -0.000000
20.700000      0.441308      -0.000000      0.408283      0.366744      0.548813      -0.000000
20.800000      0.441308      -0.000000      0.498428      0.229708      0.548813      -0.000000
20.900000      0.441308      -0.000000      0.544050      0.072153      0.548813      -0.000000
21.000000      0.441308      -0.000000      0.541073      -0.091847      0.548813      -0.000000
21.100000      0.441308      -0.000000      0.489764      -0.247643      0.548813      -0.000000
21.200000      0.441308      -0.000000      0.394706      -0.381317      0.548813      -0.000000
21.300000      0.441308      -0.000000      0.264390      -0.480930      0.548813      -0.000000
21.400000      0.441308      -0.000000      0.110457      -0.537583      0.548813      -0.000000
21.500000      0.441308      -0.000000      -0.053343      -0.546215      0.548813      -0.000000
21.600000      0.441308      -0.000000      -0.212378      -0.506055      0.548813      -0.000000
21.700000      0.441308      -0.000000      -0.352442      -0.420691      0.548813      -0.000000
21.800000      0.441308      -0.000000      -0.461023      -0.297747      0.548813      -0.000000
21.900000      0.441307      -0.000000      -0.528422      -0.148207      0.548813      -0.000000
22.000000      0.441308      -0.000000      -0.548620      0.014572      0.548813      -0.000000
22.100000      0.441308      -0.000000      -0.519810      0.176049      0.548813      -0.000000
22.200000      0.441307      -0.000000      -0.444567      0.321800      0.548813      -0.000000
22.300000      0.441308      -0.000000      -0.329613      0.438806      0.548813      -0.000000
22.400000      0.441308      -0.000000      -0.185215      0.516615      0.548813      -0.000000
22.500000      0.441307      -0.000000      -0.024273      0.548276      0.548813      -0.000000
22.600000      0.441307      -0.000000      0.138838      0.530961      0.548813      -0.000000
22.700000      0.441308      -0.000000      0.289547      0.466217      0.548813      -0.000000
22.800000      0.441307      -0.000000      0.414391      0.359827      0.548813      -0.000000
22.900000      0.441307      -0.000000      0.502219      0.221295      0.548813      -0.000000
23.000000      0.441308      -0.000000      0.545185      0.062995      0.548813      -0.000000
23.100000      0.441307      -0.000000      0.539452      -0.100932      0.548813      -0.000000
23.200000      0.441307      -0.000000      0.485531      -0.255842      0.548813      -0.000000
23.300000      0.441308      -0.000000      0.388239      -0.387900      0.548813      -0.000000
23.400000      0.441307      -0.000000      0.256266      -0.485307      0.548813      -0.000000
23.500000      0.441307      -0.000000      0.101402      -0.539363      0.548813      -0.000000
23.600000      0.441307      -0.000000      -0.062519      -0.545240      0.548813      -0.000000
23.700000      0.441307      -0.000000      -0.220856      -0.502412      0.548813      -0.000000
23.800000      0.441307      -0.000000      -0.359465      -0.414705      0.548813      -0.000000
23.900000      0.441307      -0.000000      -0.465964      -0.289954      0.548813      -0.000000
24.000000      0.441307      -0.000000      -0.530839      -0.139301      0.548813      -0.000000
24.100000      0.441307      -0.000000      -0.548297      0.023794      0.548813      -0.000000
24.200000      0.441307      -0.000000      -0.516776      0.184764      0.548813      -0.000000
24.300000      0.441307      -0.000000      -0.439094      0.329230      0.548813      -0.000000
24.400000      0.441307      -0.000000      -0.322188      0.444286      0.548813      -0.000000
24.500000      0.441307      -0.000000      -0.176503      0.519656      0.548813      -0.000000
24.600000      0.441307      -0.000000      -0.015051      0.548606      0.548813      -0.000000
24.700000      0.441307      -0.000000      0.147746      0.528551      0.548813      -0.000000
24.800000      0.441307      -0.000000      0.297345      0.461282      0.548812      -0.000000
24.900000      0.441307      -0.000000      0.420382      0.352809      0.548812      -0.000000
25.000000      0.441307      -0.000000      0.505869      0.212819      0.548812      -0.000000
25.100000      0.441307      -0.000000      0.546167      0.053820      0.548812      -0.000000
25.200000      0.441307      -0.000000      0.537678      -0.109987      0.548812      -0.000000
25.300000      0.441307      -0.000000      0.481160      -0.263970      0.548812      -0.000000
25.400000      0.441307      -0.000000      0.381661      -0.394373      0.548812      -0.000000
25.500000      0.441307      -0.000000      0.248070      -0.489547      0.548812      -0.000000
25.600000      0.441307      -0.000000      0.092319      -0.540992      0.548812      -0.000000
25.700000      0.441307      -0.000000      -0.071678      -0.544111      0.548812      -0.000000
25.800000      0.441307      -0.000000      -0.229273      -0.498627      0.548812      -0.000000
25.900000      0.441307      -0.000000      -0.366387      -0.408602      0.548812      -0.000000
26.000000      0.441307      -0.000000      -0.470773      -0.282078      0.548812      -0.000000
26.100000      0.441307      -0.000000      -0.533106      -0.130356      0.548812      -0.000000
26.200000      0.441307      -0.000000      -0.547819      0.033010      0.548812      -0.000000
26.300000      0.441307      -0.000000      -0.513596      0.193427      0.548812      -0.000000
26.400000      0.441307      -0.000000      -0.433496      0.336566      0.548812      -0.000000
26.500000      0.441307      -0.000000      -0.314672      0.449640      0.548812      -0.000000
26.600000      0.441307      -0.000000      -0.167740      0.522550      0.548812      -0.000000
26.700000      0.441307      -0.000000      -0.005824      0.548781      0.548812      -0.000000
26.800000      0.441307      -0.000000      0.156612      0.525992      0.548812      -0.000000
26.900000      0.441307      -0.000000      0.305058      0.456217      0.548812      -0.000000
27.000000      0.441307      -0.000000      0.426255      0.345690      0.548812      -0.000000
27.100000      0.441307      -0.000000      0.509375      0.204284      0.548812      -0.000000
27.200000      0.441307      -0.000000      0.546995      0.044629      0.548812      -0.000000
27.300000      0.441307      -0.000000      0.535753      -0.119012      0.548812      -0.000000
27.400000      0.441307      -0.000000      0.476654      -0.272023      0.548812      -0.000000
27.500000      0.441307      -0.000000      0.374976      -0.400734      0.548812      -0.000000
27.600000      0.441307      -0.000000      0.239804      -0.493649      0.548812      -0.000000
27.700000      0.441307      -0.000000      0.083210      -0.542467      0.548812      -0.000000
27.800000      0.441307      -0.000000      -0.080817      -0.542829      0.548812      -0.000000
27.900000      0.441307      -0.000000      -0.237624      -0.494702      0.548812      -0.000000
28.000000      0.441307      -0.000000      -0.373205      -0.402384      0.548812      -0.000000
28.100000      0.441307      -0.000000      -0.475449      -0.274122      0.548812      -0.000000
28.200000      0.441307      -0.000000      -0.535222      -0.121374      0.548812      -0.000000
28.300000      0.441307      -0.000000      -0.547186      0.042216      0.548812      -0.000000
28.400000      0.441307      -0.000000      -0.510271      0.202035      0.548812      -0.000000
28.500000      0.441307      -0.000000      -0.427775      0.343807      0.548812      -0.000000
28.600000      0.441307      -0.000000      -0.307067      0.454867      0.548812      -0.000000
28.700000      0.441307      -0.000000      -0.158930      0.525296      0.548812      -0.000000
28.800000      0.441307      -0.000000      0.003404      0.548802      0.548812      -0.000000
28.900000      0.441307      -0.000000      0.165434      0.523284      0.548812      -0.000000
29.000000      0.441307      -0.000000      0.312686      0.451024      0.548812      -0.000000
29.100000      0.441307      -0.000000      0.432007      0.338474      0.548812      -0.000000
29.200000      0.441307      -0.000000      0.512738      0.195690      0.548812      -0.000000
29.300000      0.441307      -0.000000      0.547668      0.035425      0.548812      -0.000000
29.400000      0.441307      -0.000000      0.533676      -0.128004      0.548812      -0.000000
29.500000      0.441307      -0.000000      0.472012      -0.279998      0.548812      -0.000000
29.600000      0.441307      -0.000000      0.368185      -0.406982      0.548812      -0.000000
29.700000      0.441307      -0.000000      0.231470      -0.497611      0.548812      -0.000000
29.800000      0.441307      -0.000000      0.074077      -0.543790      0.548812      -0.000000
29.900000      0.441307      -0.000000      -0.089932      -0.541393      0.548812      -0.000000
30.000000      0.441307      -0.000000      -0.245908      -0.490636      0.548812      -0.000000
