# time   C_FQM_Re    C_FQM_Im    C_DCL_Re    C_DCL_Im    C_ACL_Re   C_ACL_Im
6.800000      0.525085      -0.000015      0.015078      -0.740748      0.740901      -0.000022
6.900000      0.525082      -0.000014      -0.204500      -0.712115      0.740897      -0.000020
7.000000      0.525081      -0.000014      -0.405809      -0.619872      0.740893      -0.000019
7.100000      0.525077      -0.000013      -0.570866      -0.472260      0.740889      -0.000018
7.200000      0.525075      -0.000012      -0.684928      -0.282463      0.740886      -0.000017
7.300000      0.525073      -0.000011      -0.737807      -0.067437      0.740883      -0.000016
7.400000      0.525071      -0.000011      -0.724780      0.153611      0.740880      -0.000015
7.500000      0.525068      -0.000010      -0.647011      0.360936      0.740877      -0.000014
7.600000      0.525067      -0.000009      -0.511447      0.536018      0.740874      -0.000013
7.700000      0.525065      -0.000009      -0.330199      0.663219      0.740871      -0.000013
7.800000      0.525063      -0.000008      -0.119456      0.731175      0.740869      -0.000012
7.900000      0.525062      -0.000008      0.101956      0.733818      0.740867      -0.000011
8.000000      0.525061      -0.000008      0.314259      0.670911      0.740864      -0.000011
8.100000      0.525058      -0.000007      0.498490      0.548074      0.740862      -0.000010
8.200000      0.525058      -0.000007      0.638191      0.376280      0.740860      -0.000009
8.300000      0.525057      -0.000006      0.720883      0.170876      0.740859      -0.000009
8.400000      0.525055      -0.000006      0.739182      -0.049792      0.740857      -0.000009
8.500000      0.525054      -0.000006      0.691451      -0.266010      0.740855      -0.000008
8.600000      0.525053      -0.000005      0.581956      -0.458466      0.740854      -0.000008
8.700000      0.525051      -0.000005      0.420477      -0.609968      0.740852      -0.000007
8.800000      0.525051      -0.000005      0.221439      -0.706983      0.740851      -0.000007
8.900000      0.525050      -0.000005      0.002621      -0.740845      0.740849      -0.000007
9.000000      0.525049      -0.000004      -0.216430      -0.708529      0.740848      -0.000006
9.100000      0.525048      -0.000004      -0.416148      -0.612923      0.740847      -0.000006
9.200000      0.525048      -0.000004      -0.578692      -0.462567      0.740846      -0.000006
9.300000      0.525046      -0.000004      -0.689542      -0.270892      0.740845      -0.000005
9.400000      0.525046      -0.000004      -0.738798      -0.055019      0.740844      -0.000005
9.500000      0.525046      -0.000003      -0.722059      0.165768      0.740843      -0.000005
9.600000      0.525045      -0.000003      -0.640821      0.371746      0.740842      -0.000005
9.700000      0.525044      -0.000003      -0.502340      0.544518      0.740841      -0.000004
9.800000      0.525044      -0.000003      -0.318987      0.668648      0.740840      -0.000004
9.900000      0.525043      -0.000003      -0.107141      0.733051      0.740839      -0.000004
10.000000      0.525042      -0.000003      0.114275      0.731972      0.740838      -0.000004
10.100000      0.525042      -0.000003      0.325484      0.665508      0.740838      -0.000004
10.200000      0.525041      -0.000002      0.507617      0.539596      0.740837      -0.000003
10.300000      0.525040      -0.000002      0.644406      0.365485      0.740836      -0.000003
10.400000      0.525041      -0.000002      0.723632      0.158726      0.740836      -0.000003
10.500000      0.525040      -0.000002      0.738218      -0.062211      0.740835      -0.000003
10.600000      0.525039      -0.000002      0.686862      -0.277591      0.740834      -0.000003
10.700000      0.525039      -0.000002      0.574150      -0.468174      0.740834      -0.000003
10.800000      0.525039      -0.000002      0.410151      -0.616936      0.740833      -0.000003
10.900000      0.525038      -0.000002      0.209515      -0.710589      0.740833      -0.000003
11.000000      0.525038      -0.000002      -0.009836      -0.740767      0.740832      -0.000002
11.100000      0.525038      -0.000002      -0.228308      -0.704774      0.740832      -0.000002
11.200000      0.525037      -0.000002      -0.426386      -0.605827      0.740831      -0.000002
11.300000      0.525037      -0.000002      -0.586376      -0.452763      0.740831      -0.000002
11.400000      0.525037      -0.000001      -0.693986      -0.259255      0.740830      -0.000002
11.500000      0.525036      -0.000001      -0.739605      -0.042588      0.740830      -0.000002
11.600000      0.525036      -0.000001      -0.719157      0.177882      0.740830      -0.000002
11.700000      0.525036      -0.000001      -0.634469      0.382462      0.740829      -0.000002
11.800000      0.525036      -0.000001      -0.493106      0.552878      0.740829      -0.000002
11.900000      0.525035      -0.000001      -0.307695      0.673907      0.740829      -0.000002
12.000000      0.525036      -0.000001      -0.094799      0.734738      0.740828      -0.000002
12.100000      0.525035      -0.000001      0.126565      0.729937      0.740828      -0.000002
12.200000      0.525035      -0.000001      0.336623      0.659932      0.740828      -0.000001
12.300000      0.525035      -0.000001      0.516611      0.530978      0.740827      -0.000001
12.400000      0.525035      -0.000001      0.650452      0.354594      0.740827      -0.000001
12.500000      0.525034      -0.000001      0.726190      0.146535      0.740827      -0.000001
12.600000      0.525034      -0.000001      0.737059      -0.074614      0.740826      -0.000001
12.700000      0.525034      -0.000001      0.682090      -0.289097      0.740826      -0.000001
12.800000      0.525033      -0.000001      0.566191      -0.477756      0.740826      -0.000001
12.900000      0.525034      -0.000001      0.399716      -0.623739      0.740826      -0.000001
13.000000      0.525034      -0.000001      0.197536      -0.714004      0.740826      -0.000001
13.100000      0.525033      -0.000001      -0.022289      -0.740490      0.740825      -0.000001
13.200000      0.525033      -0.000001      -0.240124      -0.700830      0.740825      -0.000001
13.300000      0.525033      -0.000001      -0.436508      -0.598567      0.740825      -0.000001
13.400000      0.525033      -0.000001      -0.593901      -0.442836      0.740825      -0.000001
13.500000      0.525033      -0.000001      -0.698242      -0.247547      0.740825      -0.000001
13.600000      0.525033      -0.000001      -0.740211      -0.030147      0.740824      -0.000001
13.700000      0.525032      -0.000001      -0.716059      0.189947      0.740824      -0.000001
13.800000      0.525032      -0.000001      -0.627944      0.393073      0.740824      -0.000001
13.900000      0.525033      -0.000001      -0.483737      0.561087      0.740824      -0.000001
14.000000      0.525032      -0.000001      -0.296319      0.678981      0.740824      -0.000001
14.100000      0.525032      -0.000001      -0.082431      0.736223      0.740824      -0.000001
14.200000      0.525032      -0.000001      0.138819      0.727701      0.740823      -0.000001
14.300000      0.525032      -0.000000      0.347669      0.654175      0.740823      -0.000001
14.400000      0.525031      -0.000000      0.525463      0.522214      0.740823      -0.000001
14.500000      0.525032      -0.000000      0.656319      0.343605      0.740823      -0.000001
14.600000      0.525032      -0.000000      0.728547      0.134303      0.740823      -0.000001
14.700000      0.525031      -0.000000      0.735697      -0.086996      0.740823      -0.000001
14.800000      0.525032      -0.000000      0.677129      -0.300524      0.740823      -0.000001
14.900000      0.525031      -0.000000      0.558075      -0.487206      0.740823      -0.000001
15.000000      0.525031      -0.000000      0.389170      -0.630368      0.740822      -0.000001
15.100000      0.525031      -0.000000      0.185502      -0.717222      0.740822      -0.000001
15.200000      0.525031      -0.000000      -0.034737      -0.740007      0.740822      -0.000001
15.300000      0.525031      -0.000000      -0.251872      -0.696691      0.740822      -0.000000
15.400000      0.525031      -0.000000      -0.446509      -0.591140      0.740822      -0.000000
15.500000      0.525031      -0.000000      -0.601260      -0.432786      0.740822      -0.000000
15.600000      0.525031      -0.000000      -0.702303      -0.235771      0.740822      -0.000000
15.700000      0.525031      -0.000000      -0.740610      -0.017696      0.740822      -0.000000
15.800000      0.525031      -0.000000      -0.712762      0.201959      0.740822      -0.000000
15.900000      0.525030      -0.000000      -0.621244      0.403574      0.740822      -0.000000
16.000000      0.525030      -0.000000      -0.474233      0.569140      0.740821      -0.000000
16.100000      0.525031      -0.000000      -0.284860      0.683865      0.740821      -0.000000
16.200000      0.525030      -0.000000      -0.070041      0.737503      0.740821      -0.000000
16.300000      0.525030      -0.000000      0.151035      0.725262      0.740821      -0.000000
16.400000      0.525031      -0.000000      0.358618      0.648235      0.740821      -0.000000
16.500000      0.525030      -0.000000      0.534168      0.513304      0.740821      -0.000000
16.600000      0.525030      -0.000000      0.662001      0.332520      0.740821      -0.000000
16.700000      0.525030      -0.000000      0.730701      0.122034      0.740821      -0.000000
16.800000      0.525030      -0.000000      0.734128      -0.099353      0.740821      -0.000000
16.900000      0.525030      -0.000000      0.671979      -0.311865      0.740821      -0.000000
17.000000      0.525030      -0.000000      0.549803      -0.496520      0.740821      -0.000000
17.100000      0.525030      -0.000000      0.378515      -0.636821      0.740821      -0.000000
17.200000      0.525030      -0.000000      0.173416      -0.720238      0.740821      -0.000000
17.300000      0.525030      -0.000000      -0.047174      -0.739317      0.740821      -0.000000
17.400000      0.525030      -0.000000      -0.263550      -0.692356      0.740821      -0.000000
17.500000      0.525030      -0.000000      -0.456384      -0.583548      0.740821      -0.000000
17.600000      0.525030      -0.000000      -0.608451      -0.422614      0.740820      -0.000000
17.700000      0.525030      -0.000000      -0.706166      -0.223929      0.740820      -0.000000
17.800000      0.525030      -0.000000      -0.740802      -0.005241      0.740820      -0.000000
17.900000      0.525030      -0.000000      -0.709264      0.213915      0.740820      -0.000000
18.000000      0.525030      -0.000000      -0.614370      0.413962      0.740820      -0.000000
18.100000      0.525030      -0.000000      -0.464595      0.577032      0.740820      -0.000000
18.200000      0.525030      -0.000000      -0.273320      0.688557      0.740820      -0.000000
18.300000      0.525030      -0.000000      -0.057630      0.738575      0.740820      -0.000000
18.400000      0.525030      -0.000000      0.163207      0.722619      0.740820      -0.000000
18.500000      0.525029      -0.000000      0.369466      0.642113      0.740820      -0.000000
18.600000      0.525030      -0.000000      0.542722      0.504249      0.740820      -0.000000
18.700000      0.525030      -0.000000      0.667498      0.321342      0.740820      -0.000000
18.800000      0.525029      -0.000000      0.732648      0.109731      0.740820      -0.000000
18.900000      0.525030      -0.000000      0.732353      -0.111683      0.740820      -0.000000
19.000000      0.525029      -0.000000      0.666639      -0.323120      0.740820      -0.000000
19.100000      0.525029      -0.000000      0.541376      -0.505693      0.740820      -0.000000
19.200000      0.525030      -0.000000      0.367754      -0.643095      0.740820      -0.000000
19.300000      0.525029      -0.000000      0.161281      -0.723051      0.740820      -0.000000
19.400000      0.525029      -0.000000      -0.059598      -0.738419      0.740820      -0.000000
19.500000      0.525029      -0.000000      -0.275154      -0.687826      0.740820      -0.000000
19.600000      0.525029      -0.000000      -0.466131      -0.575791      0.740820      -0.000000
19.700000      0.525029      -0.000000      -0.615470      -0.412323      0.740820      -0.000000
19.800000      0.525029      -0.000000      -0.709831      -0.212024      0.740820      -0.000000
19.900000      0.525029      -0.000000      -0.740784      0.007215      0.740820      -0.000000
20.000000      0.525029      -0.000000      -0.705566      0.225810      0.740820      -0.000000
20.100000      0.525029      -0.000000      -0.607322      0.424233      0.740820      -0.000000
20.200000      0.525029      -0.000000      -0.454827      0.584761      0.740820      -0.000000
20.300000      0.525029      -0.000000      -0.261704      0.693054      0.740819      -0.000000
20.400000      0.525029      -0.000000      -0.045204      0.739439      0.740819      -0.000000
20.500000      0.525029      -0.000000      0.175334      0.719772      0.740819      -0.000000
20.600000      0.525029      -0.000000      0.380210      0.635809      0.740819      -0.000000
20.700000      0.525029      -0.000000      0.551123      0.495052      0.740819      -0.000000
20.800000      0.525029      -0.000000      0.672806      0.310073      0.740819      -0.000000
20.900000      0.525029      -0.000000      0.734389      0.097397      0.740819      -0.000000
21.000000      0.525029      -0.000000      0.730371      -0.123980      0.740819      -0.000000
21.100000      0.525029      -0.000000      0.661112      -0.334282      0.740819      -0.000000
21.200000      0.525029      -0.000000      0.532797      -0.514724      0.740819      -0.000000
21.300000      0.525029      -0.000000      0.356889      -0.649187      0.740819      -0.000000
21.400000      0.525029      -0.000000      0.149101      -0.725660      0.740819      -0.000000
21.500000      0.525029      -0.000000      -0.072005      -0.737312      0.740819      -0.000000
21.600000      0.525029      -0.000000      -0.286680      -0.683102      0.740819      -0.000000
21.700000      0.525029      -0.000000      -0.475746      -0.567872      0.740819      -0.000000
21.800000      0.525029      -0.000000      -0.622315      -0.401916      0.740819      -0.000000
21.900000      0.525029      -0.000000      -0.713295      -0.200059      0.740819      -0.000000
22.000000      0.525029      -0.000000      -0.740558      0.019670      0.740819      -0.000000
22.100000      0.525029      -0.000000      -0.701669      0.237641      0.740819      -0.000000
22.200000      0.525029      -0.000000      -0.600103      0.434384      0.740819      -0.000000
22.300000      0.525029      -0.000000      -0.444930      0.592326      0.740819      -0.000000
22.400000      0.525029      -0.000000      -0.250014      0.697356      0.740819      -0.000000
22.500000      0.525029      -0.000000      -0.032765      0.740094      0.740819      -0.000000
22.600000      0.525029      -0.000000      0.187411      0.716722      0.740819      -0.000000
22.700000      0.525029      -0.000000      0.390847      0.629326      0.740819      -0.000000
22.800000      0.525029      -0.000000      0.559369      0.485715      0.740819      -0.000000
22.900000      0.525029      -0.000000      0.677924      0.298717      0.740819      -0.000000
23.000000      0.525029      -0.000000      0.735922      0.085035      0.740819      -0.000000
23.100000      0.525029      -0.000000      0.728183      -0.136243      0.740819      -0.000000
23.200000      0.525029      -0.000000      0.655397      -0.345351      0.740819      -0.000000
23.300000      0.525029      -0.000000      0.524067      -0.523609      0.740819      -0.000000
23.400000      0.525029      -0.000000      0.345923      -0.655095      0.740819      -0.000000
23.500000      0.525029      -0.000000      0.136879      -0.728064      0.740819      -0.000000
23.600000      0.525029      -0.000000      -0.084392      -0.735996      0.740819      -0.000000
23.700000      0.525029      -0.000000      -0.298125      -0.678185      0.740819      -0.000000
23.800000      0.525029      -0.000000      -0.485227      -0.559793      0.740819      -0.000000
23.900000      0.525029      -0.000000      -0.628985      -0.391396      0.740819      -0.000000
24.000000      0.525029      -0.000000      -0.716557      -0.188037      0.740819      -0.000000
24.100000      0.525029      -0.000000      -0.740122      0.032118      0.740819      -0.000000
24.200000      0.525029      -0.000000      -0.697574      0.249405      0.740819      -0.000000
24.300000      0.525029      -0.000000      -0.592714      0.444413      0.740819      -0.000000
24.400000      0.525029      -0.000000      -0.434908      0.599723      0.740819      -0.000000
24.500000      0.525029      -0.000000      -0.238253      0.701461      0.740819      -0.000000
24.600000      0.525029      -0.000000      -0.020316      0.740540      0.740819      -0.000000
24.700000      0.525029      -0.000000      0.199436      0.713469      0.740819      -0.000000
24.800000      0.525029      -0.000000      0.401373      0.622666      0.740819      -0.000000
24.900000      0.525029      -0.000000      0.567456      0.476241      0.740819      -0.000000
25.000000      0.525029      -0.000000      0.682851      0.287276      0.740819      -0.000000
25.100000      0.525029      -0.000000      0.737248      0.072649      0.740819      -0.000000
25.200000      0.525029      -0.000000      0.725789      -0.148467      0.740819      -0.000000
25.300000      0.525029      -0.000000      0.649498      -0.356322      0.740819      -0.000000
25.400000      0.525029      -0.000000      0.515189      -0.532347      0.740819      -0.000000
25.500000      0.525029      -0.000000      0.334859      -0.660819      0.740819      -0.000000
25.600000      0.525029      -0.000000      0.124618      -0.730262      0.740819      -0.000000
25.700000      0.525028      -0.000000      -0.096755      -0.734473      0.740819      -0.000000
25.800000      0.525029      -0.000000      -0.309485      -0.673076      0.740819      -0.000000
25.900000      0.525029      -0.000000      -0.494570      -0.551555      0.740819      -0.000000
26.000000      0.525028      -0.000000      -0.635477      -0.380765      0.740819      -0.000000
26.100000      0.525029      -0.000000      -0.719618      -0.175962      0.740819      -0.000000
26.200000      0.525029      -0.000000      -0.739477      0.044558      0.740819      -0.000000
26.300000      0.525028      -0.000000      -0.693282      0.261099      0.740819      -0.000000
26.400000      0.525029      -0.000000      -0.585158      0.454316      0.740819      -0.000000
26.500000      0.525029      -0.000000      -0.424763      0.606950      0.740819      -0.000000
26.600000      0.525028      -0.000000      -0.226425      0.705368      0.740819      -0.000000
26.700000      0.525029      -0.000000      -0.007862      0.740777      0.740819      -0.000000
26.800000      0.525029      -0.000000      0.211404      0.710015      0.740819      -0.000000
26.900000      0.525028      -0.000000      0.411785      0.615829      0.740819      -0.000000
27.000000      0.525029      -0.000000      0.575383      0.466633      0.740819      -0.000000
27.100000      0.525029      -0.000000      0.687584      0.275754      0.740819      -0.000000
27.200000      0.525028      -0.000000      0.738365      0.060243      0.740819      -0.000000
27.300000      0.525028      -0.000000      0.723190      -0.160650      0.740819      -0.000000
27.400000      0.525029      -0.000000      0.643415      -0.367192      0.740819      -0.000000
27.500000      0.525029      -0.000000      0.506165      -0.540934      0.740819      -0.000000
27.600000      0.525028      -0.000000      0.323701      -0.666356      0.740819      -0.000000
27.700000      0.525029      -0.000000      0.112322      -0.732254      0.740819      -0.000000
27.800000      0.525029      -0.000000      -0.109091      -0.732742      0.740819      -0.000000
27.900000      0.525028      -0.000000      -0.320759      -0.667777      0.740819      -0.000000
28.000000      0.525029      -0.000000      -0.503774      -0.543161      0.740819      -0.000000
28.100000      0.525029      -0.000000      -0.641789      -0.370026      0.740819      -0.000000
28.200000      0.525028      -0.000000      -0.722474      -0.163838      0.740819      -0.000000
28.300000      0.525029      -0.000000      -0.738624      0.056985      0.740819      -0.000000
28.400000      0.525029      -0.000000      -0.688794      0.272718      0.740819      -0.000000
28.500000      0.525028      -0.000000      -0.577436      0.464090      0.740819      -0.000000
28.600000      0.525029      -0.000000      -0.414498      0.614006      0.740819      -0.000000
28.700000      0.525029      -0.000000      -0.214533      0.709075      0.740819      -0.000000
28.800000      0.525028      -0.000000      0.004595      0.740804      0.740819      -0.000000
28.900000      0.525028      -0.000000      0.223312      0.706360      0.740819      -0.000000
29.000000      0.525029      -0.000000      0.422082      0.608818      0.740819      -0.000000
29.100000      0.525028      -0.000000      0.583148      0.456892      0.740819      -0.000000
29.200000      0.525028      -0.000000      0.692123      0.264154      0.740819      -0.000000
29.300000      0.525029      -0.000000      0.739274      0.047819      0.740819      -0.000000
29.400000      0.525028      -0.000000      0.720387      -0.172787      0.740819      -0.000000
29.500000      0.525028      -0.000000      0.637150      -0.377958      0.740819      -0.000000
29.600000      0.525029      -0.000000      0.496998      -0.549368      0.740819      -0.000000
29.700000      0.525028      -0.000000      0.312451      -0.671704      0.740819      -0.000000
29.800000      0.525028      -0.000000      0.099994      -0.734039      0.740818      -0.000000
29.900000      0.525029      -0.000000      -0.121396      -0.730804      0.740818      -0.000000
30.000000      0.525028      -0.000000      -0.331941      -0.662289      0.740818      -0.000000
