# FQM_w,     FQM_I,     DCL_I,     ACL_I
-19.310000       -0.000771       -0.002997       -0.000740
-19.300000       -0.000767       -0.003021       -0.000736
-19.290000       -0.000762       -0.002823       -0.000731
-19.280000       -0.000758       -0.002421       -0.000726
-19.270000       -0.000753       -0.001851       -0.000721
-19.260000       -0.000748       -0.001163       -0.000716
-19.250000       -0.000743       -0.000418       -0.000712
-19.240000       -0.000738       0.000317       -0.000707
-19.230000       -0.000734       0.000976       -0.000703
-19.220000       -0.000730       0.001502       -0.000699
-19.210000       -0.000727       0.001848       -0.000696
-19.200000       -0.000724       0.001982       -0.000693
-19.190000       -0.000722       0.001893       -0.000691
-19.180000       -0.000719       0.001589       -0.000689
-19.170000       -0.000718       0.001098       -0.000687
-19.160000       -0.000716       0.000463       -0.000686
-19.150000       -0.000714       -0.000258       -0.000684
-19.140000       -0.000712       -0.001001       -0.000682
-19.130000       -0.000710       -0.001699       -0.000680
-19.120000       -0.000707       -0.002291       -0.000678
-19.110000       -0.000704       -0.002721       -0.000675
-19.100000       -0.000700       -0.002953       -0.000671
-19.090000       -0.000696       -0.002964       -0.000667
-19.080000       -0.000692       -0.002754       -0.000663
-19.070000       -0.000688       -0.002341       -0.000659
-19.060000       -0.000683       -0.001761       -0.000654
-19.050000       -0.000678       -0.001067       -0.000649
-19.040000       -0.000674       -0.000319       -0.000645
-19.030000       -0.000669       0.000415       -0.000640
-19.020000       -0.000665       0.001070       -0.000636
-19.010000       -0.000662       0.001588       -0.000633
-19.000000       -0.000659       0.001923       -0.000630
-18.990000       -0.000656       0.002045       -0.000628
-18.980000       -0.000654       0.001943       -0.000626
-18.970000       -0.000652       0.001627       -0.000624
-18.960000       -0.000651       0.001125       -0.000623
-18.950000       -0.000649       0.000482       -0.000621
-18.940000       -0.000648       -0.000245       -0.000620
-18.930000       -0.000646       -0.000990       -0.000619
-18.920000       -0.000644       -0.001686       -0.000617
-18.910000       -0.000641       -0.002272       -0.000615
-18.900000       -0.000638       -0.002693       -0.000612
-18.890000       -0.000635       -0.002914       -0.000609
-18.880000       -0.000632       -0.002913       -0.000605
-18.870000       -0.000628       -0.002690       -0.000601
-18.860000       -0.000623       -0.002266       -0.000597
-18.850000       -0.000619       -0.001677       -0.000592
-18.840000       -0.000614       -0.000976       -0.000588
-18.830000       -0.000610       -0.000225       -0.000583
-18.820000       -0.000606       0.000508       -0.000579
-18.810000       -0.000602       0.001159       -0.000576
-18.800000       -0.000599       0.001670       -0.000573
-18.790000       -0.000597       0.001994       -0.000570
-18.780000       -0.000594       0.002104       -0.000568
-18.770000       -0.000592       0.001989       -0.000566
-18.760000       -0.000591       0.001660       -0.000565
-18.750000       -0.000589       0.001147       -0.000564
-18.740000       -0.000588       0.000495       -0.000563
-18.730000       -0.000587       -0.000237       -0.000562
-18.720000       -0.000585       -0.000984       -0.000560
-18.710000       -0.000583       -0.001678       -0.000559
-18.700000       -0.000581       -0.002258       -0.000557
-18.690000       -0.000579       -0.002671       -0.000554
-18.680000       -0.000576       -0.002880       -0.000551
-18.670000       -0.000572       -0.002867       -0.000548
-18.660000       -0.000568       -0.002632       -0.000544
-18.650000       -0.000564       -0.002196       -0.000540
-18.640000       -0.000560       -0.001597       -0.000536
-18.630000       -0.000556       -0.000889       -0.000531
-18.620000       -0.000552       -0.000135       -0.000527
-18.610000       -0.000548       0.000598       -0.000523
-18.600000       -0.000545       0.001244       -0.000520
-18.590000       -0.000542       0.001747       -0.000517
-18.580000       -0.000539       0.002061       -0.000515
-18.570000       -0.000537       0.002159       -0.000513
-18.560000       -0.000536       0.002031       -0.000512
-18.550000       -0.000534       0.001689       -0.000510
-18.540000       -0.000533       0.001165       -0.000510
-18.530000       -0.000532       0.000504       -0.000509
-18.520000       -0.000531       -0.000234       -0.000508
-18.510000       -0.000530       -0.000982       -0.000507
-18.500000       -0.000528       -0.001675       -0.000506
-18.490000       -0.000526       -0.002249       -0.000504
-18.480000       -0.000524       -0.002653       -0.000502
-18.470000       -0.000521       -0.002851       -0.000499
-18.460000       -0.000518       -0.002826       -0.000495
-18.450000       -0.000514       -0.002578       -0.000492
-18.440000       -0.000510       -0.002130       -0.000488
-18.430000       -0.000506       -0.001521       -0.000484
-18.420000       -0.000502       -0.000806       -0.000480
-18.410000       -0.000498       -0.000049       -0.000476
-18.400000       -0.000495       0.000684       -0.000472
-18.390000       -0.000492       0.001326       -0.000469
-18.380000       -0.000489       0.001821       -0.000467
-18.370000       -0.000487       0.002125       -0.000464
-18.360000       -0.000485       0.002210       -0.000463
-18.350000       -0.000484       0.002069       -0.000462
-18.340000       -0.000483       0.001715       -0.000461
-18.330000       -0.000482       0.001179       -0.000460
-18.320000       -0.000481       0.000509       -0.000460
-18.310000       -0.000480       -0.000235       -0.000459
-18.300000       -0.000479       -0.000985       -0.000458
-18.290000       -0.000477       -0.001676       -0.000457
-18.280000       -0.000476       -0.002244       -0.000455
-18.270000       -0.000473       -0.002640       -0.000453
-18.260000       -0.000471       -0.002827       -0.000451
-18.250000       -0.000468       -0.002788       -0.000448
-18.240000       -0.000464       -0.002527       -0.000444
-18.230000       -0.000461       -0.002067       -0.000440
-18.220000       -0.000457       -0.001449       -0.000436
-18.210000       -0.000453       -0.000727       -0.000433
-18.200000       -0.000449       0.000034       -0.000429
-18.190000       -0.000446       0.000767       -0.000426
-18.180000       -0.000443       0.001405       -0.000423
-18.170000       -0.000441       0.001893       -0.000420
-18.160000       -0.000439       0.002186       -0.000418
-18.150000       -0.000437       0.002258       -0.000417
-18.140000       -0.000436       0.002104       -0.000416
-18.130000       -0.000435       0.001737       -0.000415
-18.120000       -0.000434       0.001189       -0.000415
-18.110000       -0.000434       0.000510       -0.000415
-18.100000       -0.000433       -0.000239       -0.000414
-18.090000       -0.000432       -0.000992       -0.000413
-18.080000       -0.000431       -0.001681       -0.000412
-18.070000       -0.000429       -0.002243       -0.000411
-18.060000       -0.000427       -0.002630       -0.000409
-18.050000       -0.000425       -0.002806       -0.000407
-18.040000       -0.000422       -0.002755       -0.000404
-18.030000       -0.000418       -0.002481       -0.000400
-18.020000       -0.000415       -0.002008       -0.000397
-18.010000       -0.000411       -0.001379       -0.000393
-18.000000       -0.000408       -0.000650       -0.000389
-17.990000       -0.000404       0.000115       -0.000386
-17.980000       -0.000401       0.000847       -0.000383
-17.970000       -0.000399       0.001482       -0.000380
-17.960000       -0.000396       0.001962       -0.000378
-17.950000       -0.000394       0.002244       -0.000376
-17.940000       -0.000393       0.002304       -0.000375
-17.930000       -0.000392       0.002136       -0.000374
-17.920000       -0.000391       0.001756       -0.000374
-17.910000       -0.000391       0.001196       -0.000373
-17.900000       -0.000390       0.000508       -0.000373
-17.890000       -0.000390       -0.000247       -0.000373
-17.880000       -0.000389       -0.001002       -0.000372
-17.870000       -0.000388       -0.001689       -0.000372
-17.860000       -0.000387       -0.002246       -0.000370
-17.850000       -0.000385       -0.002624       -0.000368
-17.840000       -0.000382       -0.002788       -0.000366
-17.830000       -0.000380       -0.002724       -0.000363
-17.820000       -0.000376       -0.002437       -0.000360
-17.810000       -0.000373       -0.001952       -0.000357
-17.800000       -0.000370       -0.001313       -0.000353
-17.790000       -0.000366       -0.000576       -0.000350
-17.780000       -0.000363       0.000193       -0.000346
-17.770000       -0.000360       0.000925       -0.000343
-17.760000       -0.000357       0.001556       -0.000341
-17.750000       -0.000355       0.002028       -0.000339
-17.740000       -0.000354       0.002300       -0.000337
-17.730000       -0.000352       0.002348       -0.000336
-17.720000       -0.000352       0.002166       -0.000336
-17.710000       -0.000351       0.001772       -0.000335
-17.700000       -0.000351       0.001201       -0.000335
-17.690000       -0.000351       0.000503       -0.000335
-17.680000       -0.000350       -0.000258       -0.000335
-17.670000       -0.000350       -0.001015       -0.000335
-17.660000       -0.000349       -0.001701       -0.000334
-17.650000       -0.000347       -0.002252       -0.000333
-17.640000       -0.000346       -0.002621       -0.000331
-17.630000       -0.000343       -0.002774       -0.000329
-17.620000       -0.000341       -0.002697       -0.000326
-17.610000       -0.000338       -0.002396       -0.000323
-17.600000       -0.000334       -0.001898       -0.000320
-17.590000       -0.000331       -0.001248       -0.000316
-17.580000       -0.000328       -0.000504       -0.000313
-17.570000       -0.000325       0.000269       -0.000310
-17.560000       -0.000322       0.001002       -0.000307
-17.550000       -0.000320       0.001628       -0.000305
-17.540000       -0.000318       0.002093       -0.000303
-17.530000       -0.000316       0.002354       -0.000301
-17.520000       -0.000315       0.002389       -0.000301
-17.510000       -0.000314       0.002194       -0.000300
-17.500000       -0.000314       0.001787       -0.000300
-17.490000       -0.000314       0.001203       -0.000300
-17.480000       -0.000314       0.000496       -0.000300
-17.470000       -0.000314       -0.000272       -0.000300
-17.460000       -0.000313       -0.001032       -0.000300
-17.450000       -0.000312       -0.001715       -0.000299
-17.440000       -0.000311       -0.002261       -0.000298
-17.430000       -0.000309       -0.002621       -0.000297
-17.420000       -0.000307       -0.002762       -0.000295
-17.410000       -0.000305       -0.002671       -0.000292
-17.400000       -0.000302       -0.002357       -0.000289
-17.390000       -0.000299       -0.001847       -0.000286
-17.380000       -0.000295       -0.001186       -0.000283
-17.370000       -0.000292       -0.000433       -0.000279
-17.360000       -0.000289       0.000344       -0.000276
-17.350000       -0.000287       0.001077       -0.000274
-17.340000       -0.000284       0.001700       -0.000271
-17.330000       -0.000283       0.002157       -0.000270
-17.320000       -0.000281       0.002407       -0.000268
-17.310000       -0.000280       0.002429       -0.000268
-17.300000       -0.000280       0.002220       -0.000268
-17.290000       -0.000280       0.001799       -0.000268
-17.280000       -0.000280       0.001203       -0.000268
-17.270000       -0.000280       0.000486       -0.000268
-17.260000       -0.000280       -0.000288       -0.000268
-17.250000       -0.000279       -0.001050       -0.000268
-17.240000       -0.000279       -0.001732       -0.000268
-17.230000       -0.000278       -0.002273       -0.000267
-17.220000       -0.000276       -0.002623       -0.000265
-17.210000       -0.000274       -0.002752       -0.000263
-17.200000       -0.000271       -0.002648       -0.000261
-17.190000       -0.000269       -0.002320       -0.000258
-17.180000       -0.000266       -0.001797       -0.000255
-17.170000       -0.000262       -0.001125       -0.000251
-17.160000       -0.000259       -0.000364       -0.000248
-17.150000       -0.000257       0.000418       -0.000245
-17.140000       -0.000254       0.001151       -0.000243
-17.130000       -0.000252       0.001770       -0.000241
-17.120000       -0.000250       0.002219       -0.000239
-17.110000       -0.000249       0.002459       -0.000238
-17.100000       -0.000248       0.002467       -0.000237
-17.090000       -0.000248       0.002244       -0.000237
-17.080000       -0.000248       0.001809       -0.000238
-17.070000       -0.000248       0.001201       -0.000238
-17.060000       -0.000248       0.000474       -0.000238
-17.050000       -0.000248       -0.000307       -0.000239
-17.040000       -0.000248       -0.001071       -0.000239
-17.030000       -0.000247       -0.001752       -0.000238
-17.020000       -0.000246       -0.002286       -0.000237
-17.010000       -0.000245       -0.002628       -0.000236
-17.000000       -0.000243       -0.002745       -0.000234
-16.990000       -0.000240       -0.002627       -0.000231
-16.980000       -0.000238       -0.002284       -0.000229
-16.970000       -0.000235       -0.001748       -0.000226
-16.960000       -0.000232       -0.001064       -0.000222
-16.950000       -0.000229       -0.000295       -0.000219
-16.940000       -0.000226       0.000491       -0.000217
-16.930000       -0.000224       0.001224       -0.000214
-16.920000       -0.000222       0.001839       -0.000212
-16.910000       -0.000220       0.002280       -0.000211
-16.900000       -0.000219       0.002509       -0.000210
-16.890000       -0.000219       0.002505       -0.000209
-16.880000       -0.000218       0.002267       -0.000209
-16.870000       -0.000218       0.001818       -0.000210
-16.860000       -0.000219       0.001197       -0.000210
-16.850000       -0.000219       0.000460       -0.000211
-16.840000       -0.000219       -0.000327       -0.000211
-16.830000       -0.000219       -0.001094       -0.000211
-16.820000       -0.000218       -0.001773       -0.000211
-16.810000       -0.000217       -0.002302       -0.000210
-16.800000       -0.000216       -0.002634       -0.000208
-16.790000       -0.000214       -0.002739       -0.000207
-16.780000       -0.000212       -0.002607       -0.000204
-16.770000       -0.000209       -0.002250       -0.000201
-16.760000       -0.000206       -0.001700       -0.000198
-16.750000       -0.000203       -0.001005       -0.000195
-16.740000       -0.000200       -0.000228       -0.000192
-16.730000       -0.000198       0.000563       -0.000190
-16.720000       -0.000195       0.001297       -0.000187
-16.710000       -0.000193       0.001908       -0.000186
-16.700000       -0.000192       0.002341       -0.000184
-16.690000       -0.000191       0.002559       -0.000183
-16.680000       -0.000191       0.002541       -0.000183
-16.670000       -0.000191       0.002289       -0.000183
-16.660000       -0.000191       0.001826       -0.000184
-16.650000       -0.000191       0.001192       -0.000184
-16.640000       -0.000191       0.000445       -0.000185
-16.630000       -0.000192       -0.000349       -0.000185
-16.620000       -0.000191       -0.001119       -0.000185
-16.610000       -0.000191       -0.001796       -0.000185
-16.600000       -0.000190       -0.002319       -0.000184
-16.590000       -0.000189       -0.002641       -0.000183
-16.580000       -0.000187       -0.002734       -0.000181
-16.570000       -0.000184       -0.002588       -0.000179
-16.560000       -0.000182       -0.002217       -0.000176
-16.550000       -0.000179       -0.001653       -0.000173
-16.540000       -0.000176       -0.000946       -0.000170
-16.530000       -0.000173       -0.000160       -0.000167
-16.520000       -0.000171       0.000635       -0.000165
-16.510000       -0.000169       0.001369       -0.000162
-16.500000       -0.000167       0.001976       -0.000161
-16.490000       -0.000166       0.002402       -0.000159
-16.480000       -0.000165       0.002609       -0.000159
-16.470000       -0.000164       0.002577       -0.000159
-16.460000       -0.000164       0.002310       -0.000159
-16.450000       -0.000165       0.001832       -0.000159
-16.440000       -0.000165       0.001186       -0.000160
-16.430000       -0.000165       0.000428       -0.000161
-16.420000       -0.000166       -0.000373       -0.000161
-16.410000       -0.000166       -0.001146       -0.000161
-16.400000       -0.000165       -0.001821       -0.000161
-16.390000       -0.000164       -0.002338       -0.000160
-16.380000       -0.000163       -0.002650       -0.000159
-16.370000       -0.000161       -0.002730       -0.000157
-16.360000       -0.000159       -0.002570       -0.000155
-16.350000       -0.000156       -0.002184       -0.000152
-16.340000       -0.000154       -0.001606       -0.000149
-16.330000       -0.000151       -0.000887       -0.000146
-16.320000       -0.000148       -0.000093       -0.000144
-16.310000       -0.000145       0.000708       -0.000141
-16.300000       -0.000143       0.001442       -0.000139
-16.290000       -0.000142       0.002045       -0.000137
-16.280000       -0.000140       0.002463       -0.000136
-16.270000       -0.000140       0.002658       -0.000135
-16.260000       -0.000139       0.002613       -0.000135
-16.250000       -0.000140       0.002331       -0.000136
-16.240000       -0.000140       0.001838       -0.000136
-16.230000       -0.000140       0.001178       -0.000137
-16.220000       -0.000141       0.000410       -0.000138
-16.210000       -0.000141       -0.000398       -0.000138
-16.200000       -0.000141       -0.001174       -0.000139
-16.190000       -0.000141       -0.001847       -0.000138
-16.180000       -0.000140       -0.002358       -0.000138
-16.170000       -0.000139       -0.002660       -0.000136
-16.160000       -0.000137       -0.002727       -0.000135
-16.150000       -0.000135       -0.002553       -0.000132
-16.140000       -0.000132       -0.002151       -0.000130
-16.130000       -0.000129       -0.001559       -0.000127
-16.120000       -0.000126       -0.000828       -0.000124
-16.110000       -0.000124       -0.000025       -0.000121
-16.100000       -0.000121       0.000781       -0.000119
-16.090000       -0.000119       0.001516       -0.000117
-16.080000       -0.000118       0.002115       -0.000115
-16.070000       -0.000116       0.002524       -0.000114
-16.060000       -0.000116       0.002707       -0.000113
-16.050000       -0.000116       0.002648       -0.000113
-16.040000       -0.000116       0.002351       -0.000114
-16.030000       -0.000116       0.001844       -0.000114
-16.020000       -0.000117       0.001170       -0.000115
-16.010000       -0.000117       0.000391       -0.000116
-16.000000       -0.000118       -0.000424       -0.000117
-15.990000       -0.000118       -0.001202       -0.000117
-15.980000       -0.000117       -0.001874       -0.000117
-15.970000       -0.000117       -0.002379       -0.000116
-15.960000       -0.000115       -0.002671       -0.000115
-15.950000       -0.000113       -0.002725       -0.000113
-15.940000       -0.000111       -0.002535       -0.000111
-15.930000       -0.000109       -0.002119       -0.000108
-15.920000       -0.000106       -0.001512       -0.000105
-15.910000       -0.000103       -0.000769       -0.000102
-15.900000       -0.000101       0.000044       -0.000100
-15.890000       -0.000098       0.000854       -0.000097
-15.880000       -0.000096       0.001590       -0.000095
-15.870000       -0.000095       0.002185       -0.000094
-15.860000       -0.000093       0.002586       -0.000093
-15.850000       -0.000093       0.002757       -0.000092
-15.840000       -0.000093       0.002684       -0.000092
-15.830000       -0.000093       0.002372       -0.000093
-15.820000       -0.000093       0.001849       -0.000093
-15.810000       -0.000094       0.001161       -0.000094
-15.800000       -0.000095       0.000371       -0.000095
-15.790000       -0.000095       -0.000451       -0.000096
-15.780000       -0.000095       -0.001232       -0.000096
-15.770000       -0.000095       -0.001902       -0.000096
-15.760000       -0.000094       -0.002400       -0.000095
-15.750000       -0.000093       -0.002682       -0.000094
-15.740000       -0.000091       -0.002723       -0.000092
-15.730000       -0.000089       -0.002518       -0.000090
-15.720000       -0.000086       -0.002086       -0.000087
-15.710000       -0.000083       -0.001464       -0.000084
-15.700000       -0.000081       -0.000708       -0.000082
-15.690000       -0.000078       0.000114       -0.000079
-15.680000       -0.000076       0.000929       -0.000076
-15.670000       -0.000074       0.001665       -0.000074
-15.660000       -0.000072       0.002256       -0.000073
-15.650000       -0.000071       0.002649       -0.000072
-15.640000       -0.000071       0.002808       -0.000072
-15.630000       -0.000070       0.002720       -0.000072
-15.620000       -0.000071       0.002392       -0.000072
-15.610000       -0.000071       0.001853       -0.000073
-15.600000       -0.000072       0.001152       -0.000074
-15.590000       -0.000073       0.000351       -0.000075
-15.580000       -0.000073       -0.000478       -0.000076
-15.570000       -0.000073       -0.001262       -0.000076
-15.560000       -0.000073       -0.001930       -0.000076
-15.550000       -0.000072       -0.002422       -0.000075
-15.540000       -0.000071       -0.002694       -0.000074
-15.530000       -0.000069       -0.002721       -0.000072
-15.520000       -0.000066       -0.002500       -0.000070
-15.510000       -0.000064       -0.002052       -0.000067
-15.500000       -0.000061       -0.001415       -0.000064
-15.490000       -0.000058       -0.000647       -0.000061
-15.480000       -0.000056       0.000185       -0.000059
-15.470000       -0.000053       0.001005       -0.000056
-15.460000       -0.000052       0.001742       -0.000054
-15.450000       -0.000050       0.002328       -0.000053
-15.440000       -0.000049       0.002712       -0.000052
-15.430000       -0.000049       0.002860       -0.000052
-15.420000       -0.000049       0.002757       -0.000052
-15.410000       -0.000049       0.002413       -0.000052
-15.400000       -0.000049       0.001859       -0.000053
-15.390000       -0.000050       0.001143       -0.000054
-15.380000       -0.000051       0.000331       -0.000055
-15.370000       -0.000051       -0.000506       -0.000056
-15.360000       -0.000051       -0.001293       -0.000056
-15.350000       -0.000051       -0.001959       -0.000056
-15.340000       -0.000050       -0.002444       -0.000055
-15.330000       -0.000049       -0.002705       -0.000054
-15.320000       -0.000047       -0.002718       -0.000052
-15.310000       -0.000045       -0.002482       -0.000050
-15.300000       -0.000042       -0.002017       -0.000047
-15.290000       -0.000039       -0.001365       -0.000044
-15.280000       -0.000036       -0.000584       -0.000041
-15.270000       -0.000034       0.000257       -0.000039
-15.260000       -0.000032       0.001083       -0.000036
-15.250000       -0.000030       0.001820       -0.000034
-15.240000       -0.000028       0.002402       -0.000033
-15.230000       -0.000027       0.002778       -0.000032
-15.220000       -0.000027       0.002913       -0.000032
-15.210000       -0.000027       0.002795       -0.000032
-15.200000       -0.000027       0.002434       -0.000033
-15.190000       -0.000028       0.001864       -0.000033
-15.180000       -0.000028       0.001134       -0.000034
-15.170000       -0.000029       0.000310       -0.000035
-15.160000       -0.000029       -0.000534       -0.000036
-15.150000       -0.000030       -0.001324       -0.000036
-15.140000       -0.000029       -0.001987       -0.000036
-15.130000       -0.000028       -0.002466       -0.000035
-15.120000       -0.000027       -0.002716       -0.000034
-15.110000       -0.000025       -0.002715       -0.000032
-15.100000       -0.000023       -0.002463       -0.000030
-15.090000       -0.000020       -0.001981       -0.000027
-15.080000       -0.000017       -0.001314       -0.000024
-15.070000       -0.000014       -0.000519       -0.000021
-15.060000       -0.000012       0.000332       -0.000019
-15.050000       -0.000010       0.001163       -0.000016
-15.040000       -0.000008       0.001901       -0.000014
-15.030000       -0.000006       0.002479       -0.000013
-15.020000       -0.000005       0.002845       -0.000012
-15.010000       -0.000005       0.002967       -0.000012
-15.000000       -0.000005       0.002834       -0.000012
-14.990000       -0.000005       0.002457       -0.000013
-14.980000       -0.000006       0.001870       -0.000014
-14.970000       -0.000007       0.001126       -0.000015
-14.960000       -0.000007       0.000290       -0.000016
-14.950000       -0.000008       -0.000562       -0.000016
-14.940000       -0.000008       -0.001354       -0.000016
-14.930000       -0.000007       -0.002016       -0.000016
-14.920000       -0.000006       -0.002487       -0.000015
-14.910000       -0.000005       -0.002726       -0.000014
-14.900000       -0.000003       -0.002711       -0.000012
-14.890000       -0.000000       -0.002442       -0.000010
-14.880000       0.000002       -0.001944       -0.000007
-14.870000       0.000005       -0.001260       -0.000004
-14.860000       0.000008       -0.000452       -0.000001
-14.850000       0.000011       0.000409       0.000002
-14.840000       0.000013       0.001246       0.000004
-14.830000       0.000015       0.001984       0.000006
-14.820000       0.000016       0.002557       0.000007
-14.810000       0.000017       0.002914       0.000008
-14.800000       0.000018       0.003023       0.000009
-14.790000       0.000018       0.002874       0.000008
-14.780000       0.000017       0.002480       0.000008
-14.770000       0.000017       0.001877       0.000007
-14.760000       0.000016       0.001118       0.000006
-14.750000       0.000015       0.000270       0.000005
-14.740000       0.000015       -0.000589       0.000004
-14.730000       0.000015       -0.001385       0.000004
-14.720000       0.000015       -0.002044       0.000004
-14.710000       0.000016       -0.002508       0.000005
-14.700000       0.000018       -0.002735       0.000006
-14.690000       0.000020       -0.002705       0.000008
-14.680000       0.000022       -0.002420       0.000011
-14.670000       0.000025       -0.001904       0.000014
-14.660000       0.000028       -0.001205       0.000017
-14.650000       0.000031       -0.000382       0.000020
-14.640000       0.000033       0.000489       0.000022
-14.630000       0.000036       0.001331       0.000025
-14.620000       0.000038       0.002069       0.000027
-14.610000       0.000039       0.002638       0.000028
-14.600000       0.000040       0.002986       0.000029
-14.590000       0.000041       0.003081       0.000029
-14.580000       0.000041       0.002917       0.000029
-14.570000       0.000040       0.002506       0.000028
-14.560000       0.000040       0.001885       0.000027
-14.550000       0.000039       0.001111       0.000026
-14.540000       0.000038       0.000251       0.000026
-14.530000       0.000038       -0.000616       0.000025
-14.520000       0.000038       -0.001414       0.000025
-14.510000       0.000039       -0.002071       0.000025
-14.500000       0.000040       -0.002528       0.000026
-14.490000       0.000041       -0.002744       0.000028
-14.480000       0.000043       -0.002698       0.000030
-14.470000       0.000046       -0.002396       0.000032
-14.460000       0.000049       -0.001863       0.000035
-14.450000       0.000052       -0.001146       0.000038
-14.440000       0.000055       -0.000310       0.000041
-14.430000       0.000057       0.000571       0.000044
-14.420000       0.000060       0.001419       0.000047
-14.410000       0.000062       0.002158       0.000049
-14.400000       0.000063       0.002722       0.000050
-14.390000       0.000064       0.003060       0.000051
-14.380000       0.000065       0.003142       0.000051
-14.370000       0.000065       0.002961       0.000051
-14.360000       0.000064       0.002533       0.000050
-14.350000       0.000064       0.001895       0.000049
-14.340000       0.000063       0.001105       0.000048
-14.330000       0.000063       0.000233       0.000047
-14.320000       0.000062       -0.000642       0.000047
-14.310000       0.000062       -0.001443       0.000047
-14.300000       0.000063       -0.002097       0.000047
-14.290000       0.000064       -0.002547       0.000048
-14.280000       0.000066       -0.002750       0.000050
-14.270000       0.000068       -0.002689       0.000052
-14.260000       0.000071       -0.002369       0.000055
-14.250000       0.000074       -0.001818       0.000057
-14.240000       0.000077       -0.001085       0.000061
-14.230000       0.000080       -0.000234       0.000064
-14.220000       0.000082       0.000657       0.000067
-14.210000       0.000085       0.001511       0.000069
-14.200000       0.000087       0.002250       0.000071
-14.190000       0.000089       0.002809       0.000073
-14.180000       0.000090       0.003137       0.000074
-14.170000       0.000090       0.003206       0.000074
-14.160000       0.000090       0.003008       0.000073
-14.150000       0.000090       0.002562       0.000073
-14.140000       0.000089       0.001906       0.000072
-14.130000       0.000089       0.001101       0.000071
-14.120000       0.000088       0.000217       0.000070
-14.110000       0.000088       -0.000667       0.000070
-14.100000       0.000088       -0.001470       0.000070
-14.090000       0.000089       -0.002122       0.000070
-14.080000       0.000090       -0.002564       0.000071
-14.070000       0.000092       -0.002755       0.000073
-14.060000       0.000094       -0.002678       0.000075
-14.050000       0.000097       -0.002340       0.000078
-14.040000       0.000100       -0.001771       0.000081
-14.030000       0.000103       -0.001020       0.000084
-14.020000       0.000106       -0.000155       0.000088
