# FQM_w,     FQM_I,     DCL_I,     ACL_I
-18.010000       -0.000103       -0.005051       -0.000067
-18.000000       -0.000101       -0.001784       -0.000064
-17.990000       -0.000099       0.001643       -0.000062
-17.980000       -0.000097       0.004923       -0.000061
-17.970000       -0.000096       0.007764       -0.000059
-17.960000       -0.000095       0.009911       -0.000059
-17.950000       -0.000095       0.011172       -0.000058
-17.940000       -0.000095       0.011435       -0.000059
-17.930000       -0.000095       0.010674       -0.000060
-17.920000       -0.000096       0.008959       -0.000061
-17.910000       -0.000097       0.006440       -0.000063
-17.900000       -0.000098       0.003344       -0.000064
-17.890000       -0.000099       -0.000054       -0.000066
-17.880000       -0.000100       -0.003450       -0.000067
-17.870000       -0.000101       -0.006541       -0.000068
-17.860000       -0.000101       -0.009050       -0.000068
-17.850000       -0.000100       -0.010753       -0.000067
-17.840000       -0.000099       -0.011498       -0.000067
-17.830000       -0.000098       -0.011216       -0.000065
-17.820000       -0.000096       -0.009934       -0.000063
-17.810000       -0.000094       -0.007764       -0.000061
-17.800000       -0.000092       -0.004901       -0.000059
-17.790000       -0.000090       -0.001600       -0.000057
-17.780000       -0.000088       0.001846       -0.000055
-17.770000       -0.000086       0.005126       -0.000053
-17.760000       -0.000085       0.007950       -0.000052
-17.750000       -0.000084       0.010063       -0.000051
-17.740000       -0.000084       0.011278       -0.000051
-17.730000       -0.000084       0.011484       -0.000051
-17.720000       -0.000085       0.010663       -0.000052
-17.710000       -0.000085       0.008888       -0.000054
-17.700000       -0.000087       0.006317       -0.000055
-17.690000       -0.000088       0.003179       -0.000057
-17.680000       -0.000089       -0.000247       -0.000058
-17.670000       -0.000090       -0.003653       -0.000060
-17.660000       -0.000090       -0.006735       -0.000060
-17.650000       -0.000090       -0.009219       -0.000061
-17.640000       -0.000090       -0.010881       -0.000060
-17.630000       -0.000089       -0.011573       -0.000060
-17.620000       -0.000087       -0.011232       -0.000058
-17.610000       -0.000086       -0.009889       -0.000056
-17.600000       -0.000084       -0.007662       -0.000054
-17.590000       -0.000082       -0.004750       -0.000052
-17.580000       -0.000079       -0.001414       -0.000050
-17.570000       -0.000078       0.002051       -0.000048
-17.560000       -0.000076       0.005332       -0.000046
-17.550000       -0.000075       0.008139       -0.000045
-17.540000       -0.000074       0.010219       -0.000044
-17.530000       -0.000074       0.011386       -0.000044
-17.520000       -0.000074       0.011535       -0.000045
-17.510000       -0.000075       0.010653       -0.000046
-17.500000       -0.000076       0.008818       -0.000047
-17.490000       -0.000077       0.006192       -0.000049
-17.480000       -0.000078       0.003011       -0.000051
-17.470000       -0.000080       -0.000442       -0.000052
-17.460000       -0.000080       -0.003858       -0.000053
-17.450000       -0.000081       -0.006932       -0.000054
-17.440000       -0.000081       -0.009390       -0.000055
-17.430000       -0.000081       -0.011011       -0.000054
-17.420000       -0.000080       -0.011650       -0.000053
-17.410000       -0.000078       -0.011250       -0.000052
-17.400000       -0.000077       -0.009844       -0.000050
-17.390000       -0.000075       -0.007559       -0.000048
-17.380000       -0.000073       -0.004598       -0.000046
-17.370000       -0.000070       -0.001226       -0.000044
-17.360000       -0.000069       0.002258       -0.000042
-17.350000       -0.000067       0.005541       -0.000040
-17.340000       -0.000066       0.008330       -0.000039
-17.330000       -0.000065       0.010376       -0.000038
-17.320000       -0.000065       0.011495       -0.000038
-17.310000       -0.000066       0.011587       -0.000039
-17.300000       -0.000066       0.010643       -0.000040
-17.290000       -0.000067       0.008746       -0.000042
-17.280000       -0.000069       0.006066       -0.000043
-17.270000       -0.000070       0.002842       -0.000045
-17.260000       -0.000071       -0.000639       -0.000047
-17.250000       -0.000072       -0.004066       -0.000048
-17.240000       -0.000073       -0.007133       -0.000049
-17.230000       -0.000073       -0.009565       -0.000049
-17.220000       -0.000072       -0.011144       -0.000049
-17.210000       -0.000072       -0.011730       -0.000048
-17.200000       -0.000070       -0.011268       -0.000046
-17.190000       -0.000068       -0.009800       -0.000045
-17.180000       -0.000066       -0.007456       -0.000042
-17.170000       -0.000064       -0.004445       -0.000040
-17.160000       -0.000062       -0.001036       -0.000038
-17.150000       -0.000061       0.002468       -0.000036
-17.140000       -0.000059       0.005753       -0.000035
-17.130000       -0.000058       0.008525       -0.000034
-17.120000       -0.000057       0.010536       -0.000033
-17.110000       -0.000057       0.011607       -0.000033
-17.100000       -0.000058       0.011641       -0.000034
-17.090000       -0.000059       0.010633       -0.000035
-17.080000       -0.000060       0.008675       -0.000037
-17.070000       -0.000061       0.005939       -0.000038
-17.060000       -0.000063       0.002670       -0.000040
-17.050000       -0.000064       -0.000840       -0.000042
-17.040000       -0.000065       -0.004278       -0.000043
-17.030000       -0.000065       -0.007337       -0.000044
-17.020000       -0.000066       -0.009743       -0.000044
-17.010000       -0.000065       -0.011280       -0.000044
-17.000000       -0.000064       -0.011811       -0.000043
